# RW_STEP = 8
# BLOCK:          PROG_MEAN:              ERROR:
       0             2.98277                   0
       1             2.92061           0.0621581
       2             2.99116           0.0791474
       3             3.03113           0.0687776
       4             3.04478           0.0549947
       5             3.01506           0.0538476
       6             2.99968            0.048038
       7              3.0002           0.0416054
       8             3.01529           0.0396765
       9             3.02098           0.0359405
      10              3.0127           0.0335469
      11             3.02542           0.0331617
      12             3.01933           0.0311072
      13             3.01434           0.0292282
      14              3.0188           0.0275723
      15              3.0284           0.0275194
      16             3.02282           0.0264445
      17             3.01915            0.025201
      18             3.02493           0.0245298
      19             3.01911           0.0239894
      20             3.00514           0.0267548
      21             3.00452           0.0255172
      22             3.00908           0.0248053
      23             3.00863           0.0237535
      24             3.00865           0.0227836
      25             3.00923           0.0218976
      26             3.00385           0.0217467
      27             3.00154           0.0210834
      28             2.99704           0.0208338
      29             2.99146           0.0208861
      30             2.99241           0.0202231
      31             2.99513           0.0197695
      32             2.99769           0.0193317
      33             2.99899           0.0187991
      34             2.99518           0.0186458
      35             2.99661           0.0181764
      36             2.99806           0.0177379
      37             2.99858           0.0172725
      38             2.99552            0.017099
      39             2.99625           0.0166821
      40               2.997           0.0162874
      41             2.99367           0.0162404
      42             2.99729           0.0162667
      43             2.99736           0.0158928
      44             2.99405           0.0158845
      45             2.99145           0.0157522
      46             2.99131           0.0154141
      47             2.98829           0.0153887
      48             2.98707           0.0151205
      49             2.98803           0.0148458
      50             2.98755           0.0145596
      51             2.98784           0.0142799
      52             2.98945           0.0140999
      53             2.99097           0.0139191
      54             2.98958           0.0137342
      55             2.98938           0.0134882
      56              2.9889           0.0132581
      57             2.99196           0.0133827
      58             2.99142           0.0131653
      59             2.99143           0.0129441
      60             2.99109           0.0127347
      61             2.99055            0.012539
      62             2.99127           0.0123594
      63             2.99315           0.0123078
      64             2.99366           0.0121279
      65             2.99186            0.012077
      66             2.99456           0.0121963
      67             2.99394           0.0120314
      68              2.9955           0.0119583
      69             2.99739           0.0119362
      70             2.99872           0.0118422
      71             2.99813           0.0116918
      72              2.9995           0.0116119
      73             3.00139            0.011609
      74             3.00281           0.0115402
      75             3.00277           0.0113875
      76             3.00335            0.011254
      77             3.00336           0.0111088
      78             3.00044            0.011351
      79             3.00129            0.011241
      80             3.00281           0.0112042
      81             3.00296           0.0110678
      82             3.00466           0.0110644
      83             3.00371            0.010973
      84             3.00463           0.0108822
      85             3.00432           0.0107594
      86             3.00535            0.010685
      87             3.00377           0.0106805
      88              3.0034           0.0105663
      89             3.00098           0.0107241
      90             3.00244           0.0107056
      91             3.00211           0.0105937
      92             3.00251           0.0104868
      93              3.0031           0.0103914
      94             3.00337           0.0102848
      95             3.00576           0.0104537
      96             3.00303           0.0106999
      97             3.00595           0.0109853
      98             3.00581           0.0108746
      99             3.00499           0.0107968
