# RW_STEP = 29
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.29464                   0
       1             5.44971            0.155063
       2             5.48222           0.0952462
       3             5.43714            0.081043
       4             5.45157            0.064412
       5              5.4852           0.0624302
       6             5.47714           0.0533765
       7             5.46492           0.0478112
       8             5.50897           0.0609739
       9             5.54035            0.062921
      10             5.49979            0.069887
      11             5.47012           0.0703617
      12             5.49381           0.0689247
      13             5.46342           0.0706786
      14             5.47343           0.0665548
      15             5.47623           0.0623192
      16             5.48698           0.0595179
      17             5.47477           0.0574277
      18             5.48696           0.0556724
      19              5.4986           0.0540822
      20             5.49602           0.0515067
      21             5.48118           0.0513054
      22              5.4873           0.0494048
      23             5.49098           0.0474442
      24             5.49252           0.0455332
      25             5.50914           0.0467968
      26             5.49527           0.0471169
      27             5.48653            0.046237
      28             5.47113           0.0471979
      29             5.46454           0.0460716
      30             5.46141           0.0446702
      31             5.45808           0.0433801
      32             5.47123           0.0440534
      33             5.46069           0.0440185
      34             5.45259           0.0435027
      35             5.44822           0.0425017
      36             5.45234           0.0415414
      37             5.44255           0.0416017
      38              5.4324           0.0417736
      39             5.43737           0.0410191
      40             5.42965           0.0407439
      41             5.42881           0.0397709
      42             5.43706           0.0397008
      43              5.4374           0.0387895
      44             5.43207           0.0382903
      45             5.43301           0.0374604
      46             5.43101           0.0367093
      47             5.42698           0.0361612
      48             5.42592           0.0354314
      49              5.4283           0.0347968
      50             5.42439           0.0343311
      51             5.42802           0.0338596
      52             5.42956           0.0332499
      53             5.43143           0.0326822
      54             5.43401           0.0321859
      55             5.43617           0.0316801
      56              5.4316           0.0314543
      57             5.43736           0.0314399
      58             5.44072           0.0310846
      59             5.44114           0.0305651
      60             5.44217           0.0300776
      61             5.44817           0.0301902
      62             5.44759           0.0297129
      63             5.45335           0.0298075
      64              5.4541           0.0293548
      65               5.454           0.0289068
      66             5.45192            0.028548
      67             5.44893           0.0282834
      68             5.44652           0.0279742
      69             5.45101           0.0279334
      70              5.4475           0.0277591
      71             5.44664           0.0273844
      72              5.4474           0.0270173
      73             5.45234           0.0271035
      74             5.45642           0.0270492
      75             5.45279           0.0269361
      76             5.45821           0.0271307
      77             5.46121           0.0269476
      78             5.45813           0.0267817
      79             5.45344           0.0268575
      80             5.45397            0.026529
      81             5.45329           0.0262121
      82             5.45512           0.0259591
      83             5.45463            0.025653
      84             5.45556           0.0253665
      85             5.45404           0.0251159
      86              5.4513           0.0249765
      87             5.45467           0.0249211
      88             5.45362           0.0246622
      89             5.45232           0.0244208
      90             5.45218           0.0241514
      91             5.45152           0.0238963
      92             5.44789           0.0239155
      93             5.44453           0.0238968
      94             5.44631           0.0237105
      95             5.44509           0.0234938
      96             5.44168              0.0235
      97             5.44763           0.0240082
      98             5.44493           0.0239165
      99             5.44299           0.0237562
