# RW_STEP = 36
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.85691                   0
       1             6.06246             0.20555
       2             6.08232            0.120324
       3             6.02679            0.101597
       4              6.0228           0.0787976
       5             6.09196           0.0944572
       6             6.08653           0.0800151
       7             6.05401           0.0765467
       8             6.08942           0.0762319
       9             6.13285           0.0808406
      10             6.07619           0.0925101
      11             6.06192           0.0856458
      12             6.09728           0.0863508
      13             6.07164           0.0839552
      14             6.09599           0.0818643
      15             6.10207           0.0768182
      16              6.1155           0.0733964
      17             6.09882           0.0711812
      18             6.09629           0.0673781
      19               6.121           0.0685316
      20             6.12204           0.0651949
      21             6.10582           0.0642427
      22             6.10971           0.0615094
      23              6.1141           0.0590538
      24             6.11197           0.0566822
      25              6.1298           0.0573005
      26             6.12121            0.055802
      27             6.10939           0.0550558
      28             6.09685           0.0545827
      29             6.08487           0.0540765
      30             6.07515            0.053199
      31             6.07584           0.0515143
      32              6.0898            0.051844
      33             6.07595           0.0521663
      34             6.07318           0.0507297
      35             6.06914           0.0494657
      36             6.07054           0.0481306
      37             6.06559           0.0471082
      38             6.06471           0.0458929
      39             6.06787           0.0448426
      40             6.06718           0.0437406
      41             6.06787           0.0426919
      42             6.07876           0.0430875
      43             6.07685           0.0421402
      44             6.06958           0.0418294
      45             6.06938           0.0409104
      46             6.06554            0.040215
      47              6.0599           0.0397694
      48              6.0576           0.0390176
      49             6.05804           0.0382319
      50             6.05506           0.0375927
      51              6.0598           0.0371652
      52             6.05656           0.0366001
      53             6.05822           0.0359538
      54             6.05962           0.0353222
      55             6.06216           0.0347784
      56             6.05667           0.0346015
      57             6.06024           0.0341867
      58               6.064           0.0338125
      59             6.06376           0.0332451
      60             6.06497           0.0327179
      61             6.07269           0.0330979
      62             6.06983            0.032693
      63             6.07319           0.0323527
      64             6.07332           0.0318514
      65             6.07702            0.031582
      66             6.07424           0.0312309
      67             6.07236           0.0308258
      68             6.06687           0.0308675
      69             6.07213           0.0308747
      70             6.06799           0.0307176
      71             6.06862           0.0302946
      72             6.06911           0.0298807
      73             6.07125           0.0295516
      74             6.07465           0.0293527
      75             6.07175           0.0291081
      76             6.07717           0.0292328
      77             6.07983           0.0289785
      78             6.07632           0.0288237
      79             6.06889           0.0294161
      80             6.07287           0.0293224
      81             6.07291           0.0289627
      82             6.07452           0.0286568
      83             6.07421           0.0283154
      84             6.07607           0.0280421
      85             6.07202           0.0280083
      86             6.07028           0.0277393
      87             6.07471           0.0277779
      88             6.07134             0.02767
      89             6.07103           0.0273625
      90             6.06893           0.0271421
      91             6.06659           0.0269474
      92             6.06368           0.0268143
      93             6.06151           0.0266157
      94             6.06289             0.02637
      95             6.05969           0.0262896
      96             6.05722           0.0261341
      97             6.06355           0.0266293
      98             6.06308            0.026363
      99             6.06357           0.0261026
