# RW_STEP = 49
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.86472                   0
       1             6.91437           0.0496478
       2             6.98868           0.0796488
       3             6.92469           0.0852395
       4             6.97489           0.0829368
       5              7.0521            0.102706
       6             7.05962           0.0871267
       7              7.0151           0.0876073
       8             7.06147           0.0901089
       9             7.08002           0.0827033
      10             7.05549           0.0787264
      11             7.04414           0.0727587
      12             7.06808           0.0710834
      13             7.04356           0.0702314
      14             7.08305           0.0763799
      15             7.07714           0.0716904
      16             7.07025           0.0676932
      17             7.05609           0.0653744
      18             7.04961           0.0621764
      19             7.05062           0.0589944
      20             7.04696           0.0562342
      21             7.03197           0.0556728
      22             7.04783           0.0555099
      23             7.04857           0.0531519
      24             7.04937           0.0509878
      25             7.06646           0.0518811
      26             7.05321           0.0516502
      27             7.04582           0.0503173
      28             7.03635            0.049465
      29             7.02905           0.0483429
      30             7.01434            0.049017
      31             7.01292           0.0474817
      32             7.02922           0.0488229
      33             7.02031            0.048197
      34             7.01574           0.0470219
      35              7.0168           0.0457094
      36             7.01942           0.0445342
      37              7.0127           0.0438648
      38              7.0095           0.0428449
      39             7.01267           0.0418803
      40             7.01386           0.0408632
      41             7.01727           0.0400243
      42             7.03611           0.0433872
      43              7.0294           0.0429183
      44              7.0243            0.042262
      45             7.02877           0.0415735
      46             7.02569            0.040796
      47             7.02682           0.0399532
      48             7.02693           0.0391295
      49             7.03052           0.0385075
      50             7.03274           0.0378098
      51             7.03262           0.0370757
      52             7.03526           0.0364654
      53             7.03856           0.0359355
      54             7.03832           0.0352769
      55             7.03744           0.0346525
      56             7.02905           0.0350569
      57             7.02912           0.0344472
      58             7.03456           0.0342922
      59             7.03458           0.0337158
      60             7.03414           0.0331614
      61             7.03296           0.0326435
      62             7.03127           0.0321658
      63              7.0355            0.031941
      64             7.04278           0.0322763
      65             7.04588           0.0319344
      66             7.04329           0.0315604
      67             7.04084            0.031189
      68             7.03618           0.0310845
      69             7.04032           0.0309153
      70             7.03911           0.0305008
      71                7.04           0.0300874
      72              7.0417            0.029721
      73             7.04345           0.0293685
      74             7.04516            0.029025
      75             7.04428           0.0286541
      76             7.04659           0.0283741
      77             7.04612           0.0280119
      78              7.0406           0.0282019
      79             7.03219           0.0290899
      80             7.03725           0.0291709
      81             7.03909            0.028872
      82             7.04006           0.0285383
      83             7.03938           0.0282046
      84             7.04012           0.0278806
      85             7.03525           0.0279815
      86             7.03237           0.0278073
      87             7.03503           0.0276177
      88             7.02857           0.0280596
      89             7.02807           0.0277506
      90             7.02842           0.0274461
      91             7.02548           0.0273049
      92             7.02548           0.0270097
      93             7.02355           0.0267906
      94             7.02656           0.0266771
      95             7.02502           0.0264425
      96             7.02413           0.0261837
      97             7.03215           0.0271303
      98             7.03254           0.0268576
      99             7.03441           0.0266537
