# RW_STEP = 23
# BLOCK:          PROG_MEAN:              ERROR:
       0             4.72107                   0
       1               4.775           0.0539386
       2              4.8481           0.0794555
       3             4.87243           0.0612225
       4             4.88745           0.0497453
       5             4.90779           0.0454259
       6             4.89164           0.0416514
       7              4.8825            0.037211
       8             4.91949           0.0494487
       9             4.91902           0.0442307
      10             4.88234           0.0542825
      11             4.85883           0.0548447
      12             4.88195           0.0554961
      13             4.86731           0.0534267
      14             4.87438           0.0502374
      15             4.88633           0.0484887
      16             4.89368           0.0461374
      17             4.88549           0.0442631
      18             4.90351           0.0455821
      19             4.90748           0.0434248
      20              4.9019           0.0416802
      21             4.89768           0.0399649
      22             4.89833           0.0381934
      23             4.91182           0.0389756
      24             4.91623           0.0376426
      25             4.92387           0.0369648
      26             4.92002            0.035777
      27             4.91839           0.0345142
      28             4.91384           0.0336122
      29             4.91455           0.0324802
      30              4.9143           0.0314159
      31             4.90802           0.0310584
      32             4.92004            0.032413
      33             4.91435           0.0319561
      34             4.90979           0.0313634
      35             4.90641           0.0306665
      36             4.90605           0.0298283
      37             4.89738           0.0303017
      38             4.89446           0.0296578
      39             4.89785           0.0291044
      40             4.89025           0.0293853
      41             4.88707           0.0288526
      42             4.89771           0.0301161
      43             4.89502           0.0295465
      44             4.88758           0.0298271
      45             4.88265           0.0295843
      46             4.88098           0.0289959
      47             4.88053           0.0283889
      48             4.87972           0.0278155
      49             4.88394           0.0275787
      50             4.87929           0.0274295
      51             4.87743           0.0269608
      52             4.87894           0.0264902
      53             4.87864           0.0259967
      54             4.87756           0.0255428
      55             4.87829           0.0250932
      56             4.87462           0.0249204
      57             4.88052           0.0251882
      58             4.88665           0.0255044
      59             4.88453           0.0251652
      60             4.88406           0.0247536
      61             4.88591           0.0244213
      62              4.8856           0.0240326
      63             4.88989           0.0240407
      64             4.89136           0.0237133
      65             4.89155            0.023352
      66             4.89341           0.0230765
      67             4.88992           0.0230018
      68             4.88876           0.0226956
      69                4.89           0.0224033
      70             4.88846           0.0221392
      71             4.88886           0.0218333
      72             4.89022           0.0215751
      73             4.89378           0.0215771
      74             4.89731           0.0215768
      75             4.89481           0.0214373
      76             4.90173           0.0222603
      77             4.90434           0.0221282
      78             4.90221           0.0219503
      79             4.89886           0.0219307
      80             4.89892           0.0216583
      81             4.89895           0.0213926
      82             4.90185           0.0213313
      83             4.90015           0.0211446
      84             4.90204           0.0209794
      85             4.89963           0.0208727
      86             4.89606           0.0209384
      87              4.8994            0.020966
      88             4.89925           0.0207297
      89             4.89756           0.0205676
      90             4.89708           0.0203458
      91             4.89724           0.0201241
      92             4.89409           0.0201533
      93              4.8908           0.0202079
      94              4.8926           0.0200753
      95             4.89442           0.0199478
      96             4.89254           0.0198301
      97             4.89811           0.0204001
      98             4.89664           0.0202463
      99             4.89643           0.0200438
