# RW_STEP = 47
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.82874                   0
       1             6.82338          0.00535995
       2              6.8852           0.0618933
       3             6.84443           0.0598068
       4             6.87252           0.0541759
       5             6.96679            0.104133
       6             6.94953           0.0896864
       7             6.88617            0.100232
       8             6.93208           0.0996045
       9             6.95078           0.0910306
      10             6.91812           0.0885808
      11             6.90422           0.0820492
      12             6.92512           0.0783156
      13             6.90333           0.0757107
      14             6.94172           0.0802613
      15             6.93481           0.0753944
      16             6.92638           0.0713207
      17              6.9136           0.0684467
      18             6.90516           0.0652917
      19             6.91494           0.0627087
      20              6.9035            0.060735
      21              6.8834           0.0612977
      22             6.89784            0.060326
      23             6.89952            0.057782
      24             6.90108           0.0554446
      25             6.92163           0.0570945
      26             6.91051           0.0560535
      27             6.90234           0.0546281
      28             6.89063           0.0539957
      29             6.88306           0.0527122
      30             6.86803           0.0531502
      31             6.86476           0.0515666
      32              6.8817           0.0527723
      33             6.87394           0.0517806
      34             6.87251           0.0502998
      35             6.87757           0.0491433
      36             6.87984           0.0478509
      37             6.87456           0.0468734
      38             6.87167            0.045747
      39             6.87302           0.0446091
      40             6.87449           0.0435323
      41             6.87749           0.0425887
      42             6.89253           0.0442245
      43             6.88634           0.0436499
      44             6.87987           0.0431568
      45             6.88644           0.0427177
      46             6.88278           0.0419591
      47             6.88188           0.0410856
      48             6.88484           0.0403475
      49             6.88764           0.0396313
      50             6.88906           0.0388725
      51             6.88754            0.038148
      52             6.89022           0.0375171
      53             6.89397           0.0370062
      54             6.89525           0.0363496
      55              6.8934           0.0357423
      56             6.88551           0.0359845
      57             6.88596           0.0353615
      58             6.89126           0.0351592
      59             6.89168           0.0345708
      60             6.89246           0.0340083
      61             6.89484           0.0335397
      62             6.89487           0.0330031
      63             6.89884            0.032725
      64             6.90428           0.0326725
      65             6.90714           0.0323006
      66             6.90427           0.0319434
      67             6.90205           0.0315489
      68             6.89648           0.0315833
      69             6.90074           0.0314201
      70             6.89852           0.0310541
      71             6.89848           0.0306198
      72             6.89886           0.0301998
      73             6.89881            0.029789
      74              6.9008           0.0294563
      75             6.90056           0.0290671
      76             6.90267           0.0287646
      77             6.90368           0.0284112
      78             6.89971           0.0283287
      79             6.89082           0.0293518
      80             6.89473           0.0292509
      81             6.89618            0.028928
      82             6.89678           0.0285837
      83             6.89459           0.0283263
      84             6.89808           0.0282079
      85             6.89379           0.0282059
      86             6.89271           0.0279006
      87             6.89693           0.0279014
      88              6.8917           0.0280773
      89             6.89151           0.0277642
      90             6.89102           0.0274618
      91             6.88859             0.02727
      92             6.88752           0.0269963
      93             6.88489           0.0268365
      94             6.88968           0.0269805
      95             6.88876           0.0267137
      96              6.8879           0.0264508
      97              6.8965           0.0275535
      98             6.89479           0.0273273
      99             6.89739           0.0271779
