# RW_STEP = 56
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.20827                   0
       1             7.25432            0.046046
       2             7.37009            0.118789
       3             7.39701           0.0882053
       4             7.41211           0.0699717
       5             7.47467            0.084723
       6             7.48786           0.0728087
       7             7.43169           0.0844452
       8             7.47668           0.0870086
       9             7.48698           0.0785014
      10             7.46876           0.0733075
      11             7.47416           0.0671374
      12             7.50311            0.068207
      13             7.49274           0.0639927
      14             7.53012           0.0703284
      15             7.52234            0.066245
      16             7.50759           0.0639498
      17             7.49812           0.0610314
      18             7.49212           0.0580416
      19             7.49675           0.0552577
      20              7.4989           0.0526046
      21             7.48699           0.0515525
      22             7.49644           0.0501597
      23             7.50316           0.0484921
      24             7.50521           0.0465571
      25             7.52206           0.0477964
      26             7.51081           0.0473481
      27              7.5016           0.0465448
      28             7.49659           0.0451894
      29             7.49123           0.0439858
      30             7.46597           0.0494754
      31             7.46886           0.0479912
      32             7.48153            0.048211
      33             7.47153           0.0478302
      34             7.46655           0.0467098
      35             7.47142           0.0456542
      36              7.4764           0.0446824
      37             7.47439           0.0435373
      38             7.47039            0.042594
      39             7.46949           0.0415254
      40              7.4704           0.0405102
      41             7.46831           0.0395888
      42             7.49052           0.0445828
      43             7.48466           0.0439503
      44             7.48853           0.0431365
      45             7.49447           0.0426047
      46             7.48969           0.0419615
      47             7.49054           0.0410866
      48             7.49326           0.0403314
      49             7.49944           0.0399965
      50             7.50185           0.0392783
      51             7.50212           0.0385166
      52             7.50278           0.0377886
      53             7.50745           0.0373748
      54             7.50868           0.0367097
      55             7.50521           0.0362151
      56             7.50396            0.035596
      57             7.50082           0.0351177
      58             7.51232           0.0363827
      59             7.51024           0.0358317
      60             7.51027           0.0352394
      61             7.50832           0.0347213
      62             7.50679           0.0341998
      63             7.51425           0.0344763
      64             7.51912           0.0342901
      65             7.52279           0.0339658
      66             7.51737            0.033892
      67             7.51554             0.03344
      68             7.51123           0.0332317
      69             7.51656           0.0331836
      70             7.51483           0.0327585
      71             7.51715           0.0323835
      72             7.51608           0.0319548
      73             7.51854           0.0316163
      74             7.52237            0.031426
      75             7.52328           0.0310231
      76             7.52826           0.0310197
      77              7.5285           0.0306204
      78             7.52507           0.0304245
      79             7.51903           0.0306418
      80             7.52419           0.0306968
      81             7.52483            0.030327
      82             7.52566           0.0299707
      83             7.52608           0.0296147
      84              7.5263           0.0292651
      85             7.52087           0.0294283
      86             7.51825           0.0292056
      87             7.51918           0.0288869
      88             7.51545            0.028803
      89             7.51372           0.0285339
      90             7.51389           0.0282192
      91             7.51203            0.027973
      92             7.51223           0.0276713
      93             7.50874           0.0275964
      94             7.51161           0.0274545
      95             7.50686           0.0275799
      96             7.50627           0.0273005
      97             7.51398           0.0281013
      98             7.51759           0.0280484
      99             7.51825           0.0277744
