# RW_STEP = 33
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.60815                   0
       1             5.81614            0.207989
       2             5.85529            0.126304
       3             5.80249            0.103753
       4             5.81336           0.0810993
       5             5.86561           0.0843508
       6             5.86231           0.0713659
       7             5.83286            0.068462
       8             5.88057           0.0769486
       9             5.92518           0.0820196
      10             5.87491           0.0896164
      11              5.8514           0.0851206
      12             5.87895           0.0830049
      13              5.8543           0.0807027
      14             5.86929           0.0766102
      15             5.86928           0.0716622
      16              5.8761           0.0676597
      17             5.85888           0.0660733
      18             5.86286           0.0626254
      19             5.88206           0.0624366
      20             5.88266           0.0593922
      21             5.87332           0.0573935
      22             5.87747           0.0549979
      23             5.88223           0.0528714
      24             5.87842           0.0508552
      25             5.89714           0.0523245
      26              5.8867           0.0514201
      27             5.87096            0.051991
      28             5.85178           0.0537074
      29             5.84357           0.0525324
      30             5.83383           0.0517334
      31             5.83341           0.0500924
      32             5.84604           0.0501689
      33             5.83707            0.049491
      34              5.8304           0.0485178
      35             5.82497           0.0474616
      36             5.83386           0.0470084
      37             5.82457            0.046688
      38             5.81921           0.0457895
      39             5.82096           0.0446643
      40             5.81539           0.0439165
      41             5.81205           0.0429881
      42             5.82279           0.0433289
      43             5.82218           0.0423371
      44             5.81558           0.0419074
      45             5.81693           0.0410083
      46             5.81551           0.0401515
      47             5.80921           0.0398076
      48             5.80734           0.0390317
      49             5.80922           0.0382896
      50              5.8058           0.0376873
      51             5.81178           0.0374364
      52             5.80789           0.0369288
      53             5.81107           0.0363781
      54             5.81253           0.0357402
      55              5.8141           0.0351314
      56             5.80921           0.0348548
      57             5.81589           0.0348943
      58              5.8186           0.0344045
      59             5.81699           0.0338644
      60             5.81762           0.0333106
      61             5.82509           0.0336106
      62             5.82121           0.0333005
      63             5.82572           0.0330849
      64             5.82613           0.0325746
      65             5.82753           0.0321075
      66             5.82407           0.0318132
      67              5.8208           0.0315112
      68              5.8172           0.0312591
      69             5.82147           0.0311033
      70             5.81934            0.030736
      71             5.81855           0.0303164
      72             5.81965           0.0299182
      73             5.82191            0.029598
      74             5.82643           0.0295482
      75             5.82322           0.0293328
      76             5.82818           0.0293714
      77             5.82948           0.0290213
      78             5.82557           0.0289166
      79              5.8192           0.0292542
      80             5.82092           0.0289419
      81             5.82012            0.028598
      82             5.82176           0.0282992
      83             5.82117           0.0279664
      84             5.82226            0.027657
      85             5.81887           0.0275433
      86             5.81533            0.027454
      87             5.81906           0.0273956
      88             5.81836           0.0270952
      89             5.81836           0.0267925
      90             5.81765           0.0265059
      91             5.81531           0.0263204
      92             5.81043           0.0264886
      93              5.8069           0.0264425
      94             5.80832           0.0262012
      95             5.80555           0.0260739
      96             5.80414           0.0258427
      97             5.81126           0.0265509
      98             5.80822           0.0264565
      99             5.80637           0.0262555
