# RW_STEP = 74
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.18299                   0
       1             8.23667           0.0536861
       2             8.38545            0.151975
       3             8.39461            0.107852
       4             8.45718            0.104372
       5             8.52177            0.106936
       6             8.56909            0.102012
       7             8.53432           0.0949384
       8             8.60958            0.112575
       9             8.60799            0.100703
      10             8.59662           0.0917956
      11              8.5889           0.0841524
      12             8.64055           0.0930562
      13             8.60271           0.0940962
      14             8.61304           0.0882056
      15              8.6309           0.0844202
      16             8.61189           0.0815449
      17             8.60146           0.0775867
      18             8.60625           0.0735464
      19             8.61863           0.0708618
      20             8.60956           0.0680112
      21             8.59948           0.0656241
      22             8.60638           0.0630839
      23              8.6234           0.0627514
      24             8.64095           0.0626966
      25             8.63898           0.0602692
      26             8.62883           0.0588764
      27             8.62909           0.0567353
      28             8.63115           0.0547826
      29             8.63032           0.0529315
      30             8.60286           0.0580963
      31             8.59448           0.0568723
      32             8.59515            0.055126
      33             8.59119           0.0536265
      34             8.59152           0.0520728
      35             8.59866           0.0511066
      36             8.59896           0.0497071
      37             8.59612           0.0484646
      38             8.59425           0.0472423
      39             8.58705           0.0466056
      40             8.58677           0.0454556
      41             8.58267           0.0445485
      42             8.60292           0.0479834
      43             8.59312           0.0478935
      44             8.59592           0.0469006
      45             8.59776           0.0459066
      46              8.5964             0.04494
      47             8.58947           0.0445364
      48             8.59197           0.0436898
      49             8.59903            0.043385
      50             8.60079           0.0425622
      51             8.61072           0.0429007
      52             8.60737           0.0422164
      53             8.61506           0.0421349
      54             8.61133           0.0415296
      55             8.60726           0.0409841
      56             8.60201            0.040599
      57              8.6027           0.0398989
      58             8.61597            0.041399
      59              8.6145           0.0407294
      60             8.61623           0.0400933
      61             8.61773             0.03947
      62             8.61448           0.0389746
      63             8.61801           0.0385234
      64             8.62289           0.0382388
      65             8.62729           0.0379109
      66             8.62401           0.0374844
      67             8.62142             0.03702
      68              8.6169           0.0367581
      69             8.62389           0.0368966
      70             8.62121           0.0364715
      71             8.62786           0.0365712
      72             8.62653           0.0360912
      73             8.63454           0.0364906
      74              8.6375           0.0361222
      75             8.63892           0.0356718
      76             8.65236           0.0376832
      77             8.65099           0.0372221
      78             8.64601           0.0370833
      79             8.64116           0.0369372
      80             8.64234           0.0364973
      81             8.64844           0.0365622
      82              8.6537           0.0365003
      83             8.64731           0.0366256
      84             8.65237           0.0365442
      85             8.64969           0.0362159
      86             8.64715           0.0358872
      87             8.65015           0.0356041
      88             8.64841           0.0352449
      89              8.6446           0.0350587
      90              8.6439           0.0346784
      91             8.64253           0.0343269
      92             8.64233           0.0339564
      93             8.64206           0.0335942
      94             8.64636           0.0335164
      95              8.6413           0.0335497
      96             8.63978           0.0332367
      97             8.64522           0.0333425
      98             8.64585             0.03301
      99             8.64585           0.0326783
