# RW_STEP = 38
# BLOCK:          PROG_MEAN:              ERROR:
       0              5.9954                   0
       1             6.20457            0.209167
       2             6.21816            0.121525
       3             6.15268            0.108036
       4             6.17063           0.0855884
       5             6.27127            0.122528
       6             6.25178            0.105373
       7             6.21765           0.0974302
       8             6.25523           0.0937822
       9              6.3048           0.0974361
      10             6.24422            0.106949
      11             6.22899           0.0988114
      12             6.25873           0.0956349
      13             6.23697           0.0911754
      14              6.2714           0.0915992
      15             6.27489           0.0857541
      16             6.27905           0.0806591
      17             6.26355             0.07761
      18             6.26051           0.0734747
      19             6.28192           0.0729185
      20             6.28292           0.0693665
      21             6.26509           0.0684995
      22              6.2688           0.0655585
      23              6.2718           0.0628391
      24             6.26889            0.060343
      25             6.28478            0.060113
      26             6.27597            0.058511
      27             6.26748           0.0570186
      28              6.2533           0.0568156
      29             6.24397           0.0556754
      30             6.23143           0.0552914
      31             6.23032           0.0535471
      32             6.24386            0.053638
      33             6.23016            0.053812
      34             6.22558           0.0524518
      35             6.22585           0.0509746
      36              6.2258           0.0495778
      37             6.21945           0.0486714
      38             6.21829            0.047421
      39             6.22022           0.0462605
      40             6.22081            0.045122
      41             6.22446           0.0441851
      42             6.23609           0.0446866
      43             6.23504           0.0436718
      44             6.22396           0.0441036
      45             6.22613           0.0431884
      46             6.22301           0.0423742
      47             6.22021           0.0415769
      48             6.21894           0.0407392
      49             6.21865           0.0399171
      50             6.21641           0.0391909
      51             6.21975           0.0385748
      52              6.2165           0.0379791
      53             6.21814            0.037305
      54             6.21935           0.0366404
      55             6.22236            0.036106
      56             6.21818           0.0357131
      57              6.2239           0.0355551
      58             6.22563           0.0349904
      59             6.22628           0.0344084
      60             6.22989           0.0340311
      61             6.23452            0.033797
      62              6.2341           0.0332589
      63             6.23918            0.033128
      64             6.23987           0.0326217
      65             6.24313           0.0322884
      66             6.24135           0.0318526
      67             6.23955           0.0314325
      68             6.23389           0.0314871
      69             6.23921           0.0314867
      70             6.23604           0.0312009
      71              6.2363           0.0307656
      72             6.23714           0.0303529
      73             6.23961           0.0300415
      74             6.24355           0.0298991
      75             6.24135            0.029585
      76             6.24462           0.0293803
      77             6.24634           0.0290522
      78             6.24239           0.0289528
      79             6.23507           0.0295114
      80             6.23994           0.0295499
      81             6.23933           0.0291937
      82             6.23956           0.0288407
      83              6.2388           0.0285054
      84             6.23985           0.0281877
      85             6.23656           0.0280515
      86             6.23501           0.0277707
      87             6.23812            0.027629
      88             6.23365           0.0276806
      89             6.23381           0.0273719
      90             6.23265           0.0270943
      91             6.23006            0.026923
      92             6.22775           0.0267319
      93             6.22474           0.0266176
      94             6.22662           0.0264032
      95             6.22428           0.0262307
      96             6.22179           0.0260789
      97             6.22834           0.0266296
      98             6.22897           0.0263669
      99              6.2301           0.0261263
