# RW_STEP = 19
# BLOCK:          PROG_MEAN:              ERROR:
       0             4.50029                   0
       1              4.4661           0.0341839
       2             4.50211           0.0410589
       3             4.53132           0.0411825
       4             4.52911           0.0319758
       5             4.53418           0.0265955
       6             4.50887           0.0338503
       7              4.4872           0.0364553
       8             4.51845           0.0448342
       9             4.52526           0.0406746
      10             4.47489           0.0623719
      11             4.45835           0.0592904
      12             4.47207           0.0562365
      13             4.45765           0.0540232
      14             4.47915           0.0546933
      15             4.49483           0.0535113
      16             4.49571           0.0502728
      17             4.48687           0.0482156
      18             4.50388            0.048676
      19              4.5036            0.046179
      20             4.49961            0.044106
      21             4.49793           0.0420869
      22             4.50172            0.040394
      23             4.50446           0.0387712
      24             4.50734           0.0372997
      25             4.51123           0.0360468
      26             4.50315           0.0356166
      27             4.50022           0.0344455
      28             4.49173           0.0343028
      29             4.48387           0.0340601
      30             4.48069            0.033096
      31             4.47589           0.0324027
      32             4.48527           0.0327772
      33             4.47923           0.0323672
      34             4.47459           0.0317699
      35             4.47103           0.0310798
      36             4.47065           0.0302305
      37             4.46436           0.0300882
      38             4.46169           0.0294283
      39             4.46568           0.0289591
      40             4.45837            0.029175
      41             4.45347           0.0288905
      42             4.45969           0.0288891
      43             4.45845           0.0282519
      44             4.45432           0.0279243
      45             4.44845           0.0279354
      46             4.44738           0.0273553
      47              4.4448           0.0269038
      48             4.44389           0.0263646
      49             4.44741           0.0260709
      50             4.44615           0.0255857
      51             4.44587           0.0250905
      52             4.44714           0.0246453
      53             4.44659           0.0241908
      54             4.44521           0.0237869
      55             4.44819           0.0235476
      56             4.44913             0.02315
      57             4.45684           0.0240166
      58             4.46168           0.0240968
      59             4.45796            0.023981
      60             4.45585           0.0236792
      61              4.4559           0.0232942
      62             4.45827           0.0230436
      63             4.46235           0.0230452
      64             4.46762           0.0232928
      65             4.46644            0.022968
      66              4.4695           0.0228289
      67              4.4658           0.0227931
      68             4.46534           0.0224649
      69             4.46668           0.0221819
      70             4.46688           0.0218682
      71             4.46518           0.0216297
      72             4.46675           0.0213893
      73             4.46901           0.0212185
      74              4.4726           0.0212403
      75             4.47189            0.020971
      76              4.4763            0.021161
      77             4.48064           0.0213338
      78              4.4791           0.0211184
      79             4.47588           0.0210998
      80              4.4755           0.0208411
      81              4.4772           0.0206555
      82             4.47939            0.020522
      83              4.4773           0.0203837
      84             4.47891           0.0202072
      85             4.47515            0.020322
      86              4.4727            0.020236
      87             4.47461           0.0200957
      88             4.47526            0.019879
      89             4.47209           0.0199107
      90             4.47245            0.019694
      91             4.47316           0.0194916
      92             4.47022           0.0195037
      93             4.46783            0.019442
      94             4.46861           0.0192519
      95             4.46916           0.0190582
      96              4.4655           0.0192121
      97             4.47047           0.0196534
      98             4.47106           0.0194628
      99             4.47253           0.0193234
