# RW_STEP = 82
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.70777                   0
       1             8.66172           0.0460514
       2             8.75734           0.0992505
       3             8.68598            0.100092
       4             8.82875            0.162465
       5             8.91001            0.155562
       6             9.01285            0.166919
       7             9.01162            0.144562
       8             9.07057            0.140462
       9             9.03829            0.129713
      10             9.01796             0.11908
      11             9.01973            0.108719
      12             9.06388            0.109317
      13             9.03264            0.105921
      14             9.04633           0.0995536
      15             9.07328           0.0969433
      16             9.05056           0.0938524
      17             9.04029           0.0890796
      18               9.038           0.0842919
      19             9.05128           0.0810607
      20             9.04794           0.0771762
      21             9.02242           0.0778848
      22             9.03024           0.0748315
      23              9.0434            0.072843
      24             9.07513           0.0767388
      25             9.08052           0.0739245
      26             9.06472           0.0728663
      27             9.06931           0.0703657
      28             9.07301           0.0679966
      29             9.07425           0.0657026
      30             9.04925           0.0682905
      31             9.03344           0.0679857
      32             9.03964           0.0661845
      33             9.03858           0.0642171
      34             9.03445           0.0624921
      35             9.03686           0.0607793
      36             9.03394           0.0591856
      37             9.02644           0.0580937
      38             9.02953           0.0566686
      39             9.02202           0.0557413
      40             9.02537            0.054468
      41             9.02194           0.0532658
      42             9.03836            0.054543
      43             9.03007           0.0539305
      44             9.03218           0.0527608
      45              9.0338           0.0516265
      46             9.03465           0.0505233
      47             9.02834           0.0498606
      48             9.03107           0.0489083
      49              9.0366           0.0482386
      50             9.03607           0.0472862
      51             9.04797           0.0478684
      52             9.04645           0.0469811
      53             9.05054            0.046284
      54             9.04813           0.0454987
      55             9.05179            0.044829
      56             9.04934           0.0441035
      57             9.05553           0.0437757
      58             9.07204           0.0460877
      59              9.0685           0.0454516
      60             9.06899            0.044703
      61             9.07173           0.0440611
      62             9.06771           0.0435416
      63             9.07082           0.0429687
      64             9.07839           0.0429738
      65             9.08674           0.0431341
      66             9.08092           0.0428824
      67             9.07828           0.0423293
      68             9.07566           0.0417939
      69             9.08062            0.041491
      70              9.0757           0.0411975
      71             9.08264           0.0412091
      72             9.08076            0.040684
      73             9.08708           0.0406251
      74             9.09242           0.0404331
      75              9.0918           0.0399023
      76             9.10375           0.0411542
      77              9.1035           0.0406239
      78             9.09804           0.0404767
      79             9.09252           0.0403462
      80             9.09552           0.0399572
      81              9.1056           0.0407347
      82             9.10962           0.0404408
      83             9.10283           0.0405291
      84             9.10782           0.0403592
      85             9.10733           0.0398901
      86             9.10652           0.0394373
      87             9.11055           0.0391943
      88             9.10875           0.0387931
      89             9.10505           0.0385378
      90             9.10719           0.0381723
      91             9.10613           0.0377701
      92             9.10368           0.0374417
      93             9.10079           0.0371542
      94             9.10446           0.0369439
      95             9.10037           0.0367847
      96                 9.1           0.0364054
      97             9.10162           0.0360685
      98             9.10241           0.0357109
      99             9.10156            0.035362
