# RW_STEP = 60
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.41276                   0
       1             7.42291           0.0101521
       2             7.59991            0.177097
       3              7.6095            0.125593
       4             7.60771           0.0973007
       5              7.7089            0.128649
       6             7.72321            0.109667
       7             7.67607            0.106029
       8             7.73835            0.112349
       9             7.75402            0.101702
      10             7.73672           0.0936065
      11             7.72663           0.0860437
      12             7.75388           0.0837084
      13             7.73413           0.0799775
      14             7.75749           0.0780342
      15             7.76291            0.073195
      16               7.752           0.0696153
      17             7.74691           0.0658304
      18             7.74161           0.0624943
      19             7.75516           0.0608152
      20             7.76012           0.0580593
      21             7.75384           0.0557131
      22             7.75945           0.0535305
      23             7.76313           0.0513836
      24             7.77092           0.0498971
      25             7.77953           0.0487073
      26             7.76645           0.0486587
      27             7.75556           0.0481377
      28             7.75408           0.0464717
      29              7.7587           0.0451332
      30             7.73193           0.0512065
      31             7.73365           0.0496101
      32             7.74526           0.0494658
      33             7.73744           0.0486222
      34             7.73513           0.0472689
      35             7.73771           0.0460091
      36             7.74568            0.045453
      37             7.74432           0.0442615
      38             7.74031           0.0432978
      39             7.73979           0.0422046
      40             7.74087           0.0411766
      41             7.74252           0.0402181
      42             7.76755           0.0465679
      43             7.75889           0.0463145
      44             7.76416           0.0455795
      45             7.77108           0.0451123
      46             7.76684           0.0443452
      47              7.7629           0.0435906
      48             7.76127           0.0427226
      49             7.76837           0.0424565
      50             7.77077           0.0416852
      51             7.77372            0.040982
      52              7.7731           0.0402061
      53             7.77876           0.0398584
      54             7.77711           0.0391618
      55             7.77564           0.0384842
      56             7.77414           0.0378327
      57             7.76888           0.0375448
      58             7.77892            0.038243
      59             7.77458           0.0378493
      60              7.7759           0.0372469
      61             7.77337           0.0367285
      62             7.77279           0.0361454
      63              7.7816           0.0366507
      64              7.7871           0.0364988
      65             7.79106           0.0361596
      66             7.78412           0.0362855
      67             7.78143           0.0358488
      68             7.77932           0.0353889
      69             7.78124           0.0349327
      70             7.77926           0.0344943
      71             7.78539           0.0345599
      72             7.78199           0.0342519
      73             7.78525           0.0339426
      74             7.78786           0.0335888
      75             7.78702           0.0331547
      76             7.79621           0.0339872
      77             7.79544           0.0335573
      78             7.79213           0.0332948
      79             7.78765           0.0331804
      80             7.78867            0.032784
      81             7.79014           0.0324152
      82             7.79291           0.0321418
      83             7.79182           0.0317754
      84             7.79419           0.0314883
      85             7.79105           0.0312782
      86             7.79032           0.0309253
      87             7.79211           0.0306243
      88             7.78996           0.0303538
      89             7.78813           0.0300709
      90             7.78616           0.0298037
      91             7.78711           0.0294933
      92             7.78828           0.0291978
      93             7.78477            0.029097
      94             7.78753           0.0289205
      95             7.78263           0.0290344
      96             7.78106           0.0287761
      97             7.78722           0.0291386
      98              7.7898           0.0289584
      99              7.7887           0.0286884
