# RW_STEP = 63
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.74837                   0
       1             7.66993           0.0784461
       2             7.84368             0.17956
       3             7.84202            0.126979
       4             7.84146           0.0983589
       5             7.96311            0.145764
       6             7.97034            0.123405
       7             7.91671             0.11957
       8             7.99235            0.129772
       9             7.99218            0.116072
      10             7.97275            0.106775
      11             7.97019           0.0975057
      12             7.99897           0.0941977
      13             7.97589           0.0902135
      14             7.97982            0.084076
      15              7.9852           0.0788297
      16             7.97212           0.0751943
      17             7.96208           0.0716014
      18             7.95438            0.068164
      19             7.97162           0.0669243
      20             7.97753           0.0639314
      21             7.96988           0.0614346
      22             7.97261           0.0587664
      23             7.97547           0.0563372
      24             7.98402           0.0547093
      25             7.98939           0.0528362
      26              7.9802           0.0516657
      27             7.97188            0.050476
      28             7.96489           0.0492043
      29               7.971           0.0479269
      30             7.94218           0.0545835
      31             7.93856           0.0529735
      32             7.94601           0.0518808
      33             7.94022           0.0506638
      34             7.94448           0.0493786
      35             7.94928           0.0482267
      36             7.95058           0.0469232
      37             7.94739           0.0457828
      38             7.94016           0.0451756
      39             7.94066           0.0440346
      40             7.93987           0.0429546
      41             7.93945           0.0419214
      42             7.96509           0.0483033
      43              7.9565           0.0479691
      44             7.95942           0.0469822
      45             7.96638           0.0464738
      46             7.96441           0.0455172
      47             7.96153           0.0446518
      48             7.95864           0.0438264
      49             7.96276           0.0431383
      50             7.96326            0.042287
      51             7.96973           0.0419676
      52             7.96996           0.0411688
      53             7.97554           0.0407834
      54             7.97544           0.0400351
      55             7.97123           0.0395392
      56             7.97004           0.0388573
      57             7.96766           0.0382559
      58             7.97803           0.0390058
      59              7.9761           0.0383984
      60              7.9763           0.0377642
      61             7.97271           0.0373232
      62             7.97299           0.0367271
      63             7.98158            0.037156
      64             7.98634            0.036888
      65             7.99107            0.036631
      66             7.98401           0.0367628
      67             7.98078           0.0363618
      68             7.97787           0.0359495
      69             7.98029           0.0355151
      70             7.97827           0.0350699
      71             7.98429           0.0350996
      72              7.9799           0.0348917
      73             7.98355           0.0346094
      74             7.98665           0.0342854
      75             7.98647           0.0338318
      76             7.99609           0.0347473
      77             7.99525           0.0343092
      78             7.99021           0.0342445
      79             7.98766           0.0339098
      80              7.9911           0.0336651
      81             7.99222           0.0332708
      82             7.99483           0.0329706
      83             7.99291           0.0326323
      84              7.9937           0.0322557
      85             7.98991           0.0321019
      86             7.98721           0.0318456
      87             7.98852           0.0315088
      88             7.98528           0.0313207
      89             7.98375           0.0310086
      90             7.98399           0.0306669
      91             7.98488           0.0303448
      92             7.98599           0.0300374
      93             7.98392           0.0297884
      94             7.98599           0.0295458
      95             7.98133           0.0296058
      96             7.97855           0.0294307
      97             7.98398           0.0296317
      98             7.98532           0.0293611
      99             7.98401           0.0290951
