# RW_STEP = 39
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.16691                   0
       1             6.32399            0.157075
       2             6.29966           0.0938942
       3             6.24034           0.0890317
       4             6.25074           0.0697432
       5             6.34886            0.113454
       6             6.34089           0.0962165
       7             6.30491           0.0907633
       8             6.33376           0.0850869
       9             6.37883           0.0884459
      10             6.32248           0.0978553
      11             6.31248           0.0898874
      12             6.33879            0.086769
      13             6.31827           0.0829107
      14             6.35095            0.083819
      15             6.35411            0.078469
      16              6.3542           0.0737089
      17             6.33898           0.0711402
      18             6.34097           0.0673213
      19             6.36161           0.0671169
      20             6.36026           0.0638552
      21             6.34645            0.062429
      22             6.35149           0.0598656
      23             6.35002           0.0573359
      24             6.34879           0.0550085
      25             6.36618           0.0556398
      26             6.35601            0.054498
      27             6.34875           0.0530144
      28             6.33361           0.0533471
      29             6.32505           0.0522442
      30             6.31058           0.0525639
      31             6.30721           0.0510061
      32             6.31815           0.0506336
      33             6.30434           0.0510263
      34             6.30024           0.0497168
      35             6.30043           0.0483165
      36             6.30137           0.0470019
      37             6.29551           0.0461223
      38             6.29493           0.0449278
      39             6.29814           0.0439079
      40             6.29809           0.0428237
      41             6.30128           0.0419128
      42             6.31076           0.0420107
      43             6.30836           0.0411153
      44              6.2971           0.0417366
      45              6.3003           0.0409444
      46             6.29794           0.0401334
      47             6.29395           0.0394904
      48             6.29251           0.0387028
      49             6.29316           0.0379264
      50             6.29308           0.0371754
      51             6.29601           0.0365714
      52             6.29571            0.035876
      53             6.29595           0.0352061
      54             6.29835           0.0346435
      55             6.30127           0.0341443
      56             6.29683           0.0338328
      57             6.30227           0.0336877
      58             6.30538           0.0332568
      59             6.30609           0.0327056
      60             6.30941           0.0323353
      61             6.31279           0.0319894
      62             6.31213           0.0314844
      63             6.31621           0.0312557
      64             6.31704           0.0307822
      65             6.31961           0.0304212
      66             6.31735           0.0300491
      67             6.31537           0.0296699
      68             6.31183           0.0294507
      69             6.31726           0.0295317
      70             6.31508           0.0291945
      71             6.31503           0.0287862
      72              6.3151           0.0283892
      73             6.31783           0.0281353
      74              6.3223            0.028116
      75             6.32065            0.027793
      76             6.32297           0.0275278
      77             6.32572           0.0273118
      78             6.32193           0.0272298
      79             6.31498           0.0277705
      80             6.31996           0.0278735
      81             6.31935           0.0275382
      82             6.32038           0.0272239
      83             6.31928           0.0269201
      84             6.32068            0.026638
      85             6.31775           0.0264888
      86             6.31584           0.0262525
      87             6.31941           0.0261977
      88             6.31462           0.0263405
      89             6.31385           0.0260577
      90             6.31273            0.025794
      91             6.30891           0.0257974
      92             6.30721           0.0255748
      93             6.30475           0.0254205
      94              6.3067           0.0252266
      95             6.30391           0.0251175
      96             6.30092           0.0250366
      97              6.3079           0.0257451
      98             6.30838           0.0254882
      99             6.30996            0.025281
