# RW_STEP = 99
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.96546                   0
       1             9.80711            0.158351
       2             9.84753             0.09996
       3             9.89439           0.0848077
       4              9.9436           0.0820759
       5             10.0438            0.120508
       6             10.0952            0.114085
       7             10.0643            0.103515
       8             10.1076            0.101067
       9             10.0587            0.102778
      10              10.039           0.0950358
      11             10.0442           0.0869136
      12             10.1039           0.0997748
      13             10.0736           0.0972242
      14               10.08           0.0907347
      15             10.0999           0.0871836
      16             10.0509           0.0954515
      17             10.0494           0.0900049
      18             10.0556           0.0853626
      19             10.0644           0.0814558
      20             10.0537           0.0782068
      21             10.0207           0.0815437
      22             10.0083            0.078906
      23             9.99945           0.0760619
      24             10.0091           0.0735949
      25             10.0095           0.0707085
      26             9.97518           0.0761916
      27             9.96792           0.0737781
      28              9.9762           0.0716694
      29             9.98747           0.0701503
      30             9.95339           0.0759303
      31             9.93805           0.0751027
      32             9.93984           0.0728133
      33              9.9487            0.071193
      34             9.94491           0.0692328
      35             9.94821           0.0673632
      36             9.94681           0.0655323
      37              9.9344           0.0649792
      38             9.93753           0.0633685
      39             9.93341           0.0619016
      40             9.94087           0.0608325
      41             9.94019           0.0593703
      42             9.94857           0.0585744
      43             9.93598           0.0585946
      44             9.93254           0.0573812
      45             9.93356           0.0561291
      46             9.93403           0.0549239
      47             9.92355           0.0547789
      48             9.92568           0.0536914
      49             9.92152           0.0527704
      50             9.91607           0.0520118
      51             9.93081           0.0530873
      52             9.93635           0.0523706
      53             9.94511           0.0521315
      54             9.94075             0.05136
      55             9.94078           0.0504346
      56              9.9418           0.0495523
      57             9.94521           0.0488099
      58             9.95643           0.0492701
      59             9.95315            0.048553
      60             9.95563           0.0478145
      61             9.95702           0.0470577
      62             9.95578           0.0463213
      63             9.96076           0.0458632
      64              9.9675           0.0456513
      65             9.97438            0.045478
      66             9.96651           0.0454806
      67             9.95837           0.0455388
      68             9.95993            0.044901
      69             9.96503           0.0445472
      70             9.95695           0.0446514
      71             9.96564           0.0448763
      72             9.95839           0.0448476
      73             9.96899           0.0454894
      74             9.97573           0.0453824
      75             9.97172           0.0449603
      76             9.97973             0.04509
      77             9.97962           0.0445083
      78             9.97201           0.0445955
      79             9.96477           0.0446257
      80             9.96646           0.0441036
      81              9.9766            0.044726
      82             9.97706           0.0441863
      83             9.97169           0.0439868
      84             9.97422           0.0435401
      85             9.97377           0.0430333
      86             9.96744           0.0430029
      87             9.97069           0.0426354
      88             9.97323           0.0422298
      89             9.97181           0.0417819
      90              9.9713           0.0413234
      91             9.97008           0.0408899
      92             9.96856           0.0404763
      93             9.96726           0.0400646
      94             9.97175           0.0398951
      95             9.96616           0.0398717
      96             9.96729           0.0394746
      97             9.97106           0.0392513
      98             9.97634           0.0392101
      99             9.97461           0.0388544
