# RW_STEP = 59
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.30096                   0
       1             7.33668           0.0357257
       2             7.53909            0.203455
       3             7.53084              0.1441
       4             7.53195            0.111625
       5             7.62259            0.128536
       6             7.64424             0.11077
       7             7.59377            0.108395
       8             7.64003            0.106199
       9             7.65769           0.0966163
      10             7.64049           0.0890695
      11             7.63408           0.0815618
      12             7.66085            0.079661
      13             7.64623           0.0751868
      14             7.67146            0.074401
      15             7.67811           0.0699129
      16             7.66564            0.066844
      17             7.66522           0.0630225
      18             7.66001           0.0598409
      19             7.67265           0.0581605
      20             7.67657           0.0554603
      21             7.67025            0.053256
      22             7.67796           0.0514684
      23             7.67938           0.0492978
      24              7.6882           0.0480993
      25             7.70295           0.0485101
      26             7.69247           0.0478402
      27              7.6851           0.0466857
      28             7.68106           0.0452276
      29             7.68325           0.0437489
      30             7.65877           0.0488872
      31             7.66169           0.0474251
      32             7.67533            0.047947
      33             7.66957           0.0468713
      34             7.66439           0.0458062
      35             7.66677            0.044579
      36             7.67364           0.0438996
      37             7.67266             0.04274
      38             7.66828           0.0418596
      39             7.66672           0.0408296
      40             7.66921           0.0398991
      41             7.66845           0.0389448
      42             7.69239           0.0449339
      43              7.6838           0.0447339
      44             7.68855           0.0439863
      45             7.69451           0.0434302
      46             7.68958           0.0427812
      47             7.68821           0.0419028
      48             7.68868           0.0410415
      49             7.69552           0.0407892
      50             7.69661           0.0399962
      51             7.69748           0.0392293
      52             7.69723           0.0384829
      53             7.70284           0.0381787
      54             7.70169           0.0374957
      55             7.69883            0.036931
      56             7.69722            0.036313
      57             7.69249           0.0359933
      58             7.70303            0.036914
      59             7.69874           0.0365459
      60             7.69922           0.0359449
      61             7.69703           0.0354281
      62              7.6958           0.0348829
      63             7.70424           0.0353567
      64             7.70975           0.0352415
      65             7.71346           0.0349009
      66             7.70736           0.0349134
      67             7.70607           0.0344199
      68             7.70374           0.0339976
      69             7.70643           0.0336164
      70             7.70524           0.0331612
      71             7.71005           0.0330504
      72             7.70768           0.0326811
      73             7.71033           0.0323452
      74              7.7134           0.0320589
      75             7.71356           0.0316347
      76             7.72281           0.0325622
      77             7.72216           0.0321486
      78             7.71926           0.0318705
      79             7.71498           0.0317595
      80             7.71791           0.0315013
      81             7.71954           0.0311572
      82             7.72255           0.0309268
      83             7.72145           0.0305763
      84             7.72255           0.0302347
      85             7.71872           0.0301265
      86             7.71832           0.0297808
      87             7.71954           0.0294657
      88             7.71718           0.0292281
      89             7.71643           0.0289113
      90             7.71511           0.0286222
      91             7.71508           0.0283094
      92             7.71602           0.0280192
      93             7.71217           0.0279853
      94             7.71545           0.0278833
      95             7.71103           0.0279431
      96             7.70997           0.0276738
      97             7.71668           0.0281978
      98             7.72016           0.0281278
      99             7.71998           0.0278457
