# RW_STEP = 94
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.41831                   0
       1             9.32804           0.0902646
       2             9.42693            0.111781
       3             9.46197           0.0864609
       4             9.57964            0.135391
       5             9.67066            0.143193
       6             9.75476            0.147377
       7             9.73929            0.128566
       8             9.76482            0.116223
       9             9.72933            0.109846
      10             9.74231            0.100204
      11             9.74491           0.0915104
      12              9.7925           0.0966979
      13             9.76793           0.0928347
      14             9.78622           0.0883376
      15             9.81552           0.0876731
      16             9.78071           0.0894093
      17             9.77552           0.0844554
      18             9.77919            0.079971
      19             9.79271           0.0770628
      20             9.78448            0.073762
      21             9.75462           0.0764073
      22             9.74795           0.0733131
      23             9.74666           0.0702038
      24             9.75983           0.0686123
      25             9.75974           0.0659206
      26               9.729           0.0704886
      27             9.72511           0.0680356
      28             9.72941           0.0657883
      29             9.74244            0.064879
      30             9.70944           0.0708976
      31             9.69418           0.0703221
      32             9.70539           0.0690737
      33             9.70217           0.0670888
      34             9.70456           0.0651879
      35             9.70411           0.0633529
      36              9.7082           0.0617523
      37             9.69304           0.0619856
      38              9.6976           0.0605468
      39             9.69733           0.0590143
      40             9.70234           0.0577747
      41             9.70189           0.0563842
      42             9.71206           0.0559886
      43             9.70255           0.0555224
      44             9.70274           0.0542749
      45             9.70594           0.0531784
      46             9.70553           0.0520363
      47             9.69809           0.0514816
      48             9.70001           0.0504567
      49             9.69684            0.049539
      50             9.69323           0.0486919
      51             9.70781           0.0499246
      52             9.70881           0.0489836
      53             9.71917           0.0491717
      54             9.71415            0.048529
      55             9.71737            0.047763
      56             9.71505            0.046975
      57             9.72089           0.0465255
      58             9.73397           0.0475666
      59             9.72996            0.046939
      60             9.73103           0.0461755
      61             9.73108           0.0454246
      62             9.72973           0.0447181
      63             9.73244           0.0440972
      64             9.73743           0.0436994
      65             9.74735           0.0441615
      66             9.73729           0.0446463
      67             9.72884           0.0447886
      68              9.7308            0.044178
      69             9.73486           0.0437317
      70             9.72599           0.0440145
      71             9.73242           0.0438729
      72             9.72853            0.043443
      73             9.73763           0.0438078
      74             9.74358           0.0436281
      75             9.74254           0.0430628
      76             9.75165           0.0434642
      77             9.75169           0.0429034
      78             9.74311           0.0432171
      79             9.73657           0.0431727
      80             9.73915           0.0427143
      81             9.74735           0.0429808
      82             9.74682           0.0424631
      83             9.73916           0.0426481
      84             9.74234           0.0422627
      85             9.74325           0.0417784
      86             9.74036           0.0413965
      87             9.74334           0.0410316
      88             9.74352           0.0405684
      89             9.74157           0.0401622
      90             9.74197           0.0397204
      91             9.74086            0.039302
      92             9.74152           0.0388828
      93             9.73952           0.0385186
      94             9.74384           0.0383548
      95             9.74019           0.0381283
      96             9.74144           0.0377538
      97             9.74373           0.0374367
      98             9.74702           0.0372021
      99              9.7459           0.0368452
