# RW_STEP = 34
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.69002                   0
       1             5.90129            0.211268
       2             5.94257            0.128772
       3             5.87987            0.110557
       4             5.88648           0.0858925
       5             5.95035           0.0948576
       6             5.95026           0.0801694
       7             5.93223           0.0717307
       8             5.97136            0.074387
       9             6.00809           0.0759952
      10             5.95433           0.0872637
      11             5.92787           0.0839392
      12             5.95793           0.0828569
      13             5.93514           0.0800253
      14              5.9548           0.0770508
      15             5.95664           0.0720979
      16             5.96159           0.0679048
      17             5.94828           0.0653909
      18             5.94807           0.0618539
      19             5.96269           0.0604729
      20             5.96419           0.0575409
      21             5.95337           0.0559194
      22             5.95727            0.053575
      23             5.96107           0.0514345
      24             5.95913           0.0493725
      25             5.97751           0.0508738
      26             5.96677           0.0501176
      27             5.95294            0.050237
      28             5.93505           0.0516684
      29             5.92765           0.0504625
      30             5.91784           0.0497836
      31             5.91786           0.0482028
      32             5.92884           0.0479931
      33             5.91793           0.0478221
      34             5.91128           0.0469092
      35             5.90522           0.0459885
      36             5.91109           0.0451114
      37             5.90341           0.0445737
      38             5.89898           0.0436419
      39             5.90201           0.0426448
      40             5.89876           0.0417187
      41             5.89722           0.0407423
      42             5.90839            0.041322
      43             5.90682           0.0404024
      44             5.90105           0.0399133
      45             5.90219           0.0390524
      46             5.90032            0.038258
      47             5.89414           0.0379587
      48             5.89223           0.0372253
      49             5.89222           0.0364732
      50             5.88815           0.0359824
      51             5.89424            0.035806
      52             5.89022           0.0353537
      53             5.89338           0.0348364
      54              5.8952           0.0342459
      55             5.89635           0.0336484
      56             5.89179           0.0333666
      57             5.89636           0.0331034
      58             5.89809           0.0325833
      59             5.89659           0.0320707
      60             5.89729           0.0315484
      61             5.90459           0.0318824
      62             5.90055           0.0316315
      63             5.90547           0.0315193
      64             5.90565           0.0310311
      65              5.9077            0.030626
      66               5.905           0.0302862
      67             5.90402           0.0298537
      68             5.90029            0.029653
      69             5.90507           0.0296151
      70              5.9039           0.0292184
      71               5.904           0.0288099
      72             5.90438            0.028415
      73             5.90749           0.0282004
      74             5.91115           0.0280606
      75             5.90813           0.0278532
      76             5.91284            0.027891
      77             5.91394           0.0275528
      78             5.91067           0.0273973
      79             5.90483           0.0276764
      80             5.90678           0.0274024
      81             5.90633           0.0270699
      82             5.90795           0.0267906
      83             5.90829           0.0264719
      84             5.90851           0.0261596
      85             5.90519           0.0260655
      86             5.90191           0.0259728
      87             5.90589           0.0259835
      88             5.90417           0.0257476
      89             5.90392           0.0254612
      90             5.90295           0.0251986
      91             5.90038           0.0250546
      92             5.89569           0.0252253
      93             5.89284           0.0251176
      94             5.89569           0.0250151
      95              5.8919           0.0250421
      96             5.89034           0.0248315
      97             5.89816           0.0257905
      98             5.89689           0.0255599
      99             5.89593           0.0253213
