# RW_STEP = 98
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.97797                   0
       1             9.81337            0.164598
       2             9.86183            0.106673
       3             9.91766           0.0938443
       4             9.94291           0.0769537
       5              10.022            0.100982
       6             10.0694           0.0976393
       7             10.0413            0.089094
       8             10.0674           0.0827818
       9             10.0214           0.0871764
      10             10.0088           0.0798443
      11             10.0119           0.0729518
      12             10.0671           0.0868667
      13             10.0406           0.0846748
      14             10.0408           0.0788284
      15              10.062           0.0767062
      16             10.0149           0.0860626
      17             10.0093           0.0813317
      18             10.0103           0.0769378
      19             10.0238           0.0742283
      20             10.0167           0.0709569
      21             9.98329           0.0754543
      22             9.97254           0.0728965
      23             9.96405           0.0703075
      24             9.97235           0.0679456
      25             9.97287           0.0652821
      26             9.93661           0.0725354
      27             9.93076           0.0701413
      28             9.93732           0.0679968
      29             9.94994           0.0668936
      30             9.91836           0.0719974
      31              9.8996           0.0721907
      32             9.90354           0.0700796
      33             9.91019           0.0683121
      34             9.90745           0.0663882
      35             9.91157           0.0646491
      36             9.91146           0.0628777
      37             9.89783           0.0627006
      38             9.90338           0.0613233
      39             9.90144           0.0598019
      40             9.90843           0.0587423
      41             9.90726           0.0573385
      42             9.91685           0.0568043
      43              9.9029           0.0572251
      44             9.90087           0.0559755
      45             9.90302           0.0547873
      46             9.90399           0.0536177
      47             9.89274           0.0536828
      48             9.89683           0.0527349
      49             9.89336            0.051786
      50             9.88708           0.0511467
      51             9.90221           0.0523853
      52             9.90771           0.0516814
      53             9.91748           0.0516468
      54             9.91187           0.0510087
      55             9.91207             0.05009
      56             9.91166           0.0492051
      57             9.91438           0.0484258
      58             9.92586           0.0489616
      59             9.92254           0.0482528
      60             9.92324           0.0474604
      61             9.92255           0.0466938
      62             9.92228           0.0459474
      63             9.92722            0.045493
      64             9.93402           0.0453002
      65             9.94013           0.0450251
      66             9.93129           0.0452208
      67             9.92317           0.0452834
      68             9.92504           0.0446613
      69             9.92882           0.0441806
      70             9.92059            0.044325
      71             9.92738           0.0442291
      72              9.9197           0.0442893
      73             9.92989           0.0448588
      74             9.93679           0.0447912
      75             9.93369           0.0443064
      76              9.9426           0.0446257
      77             9.94408           0.0440749
      78             9.93699           0.0440884
      79             9.92995           0.0440991
      80              9.9314           0.0435755
      81             9.94138            0.044182
      82             9.94134           0.0436465
      83             9.93554           0.0435116
      84             9.93646           0.0430065
      85             9.93747           0.0425154
      86             9.93023           0.0426428
      87             9.93305           0.0422499
      88             9.93468            0.041804
      89             9.93343           0.0413558
      90             9.93264           0.0409065
      91             9.93221           0.0404616
      92             9.93166           0.0400279
      93             9.92978           0.0396444
      94             9.93425           0.0394786
      95             9.92844            0.039495
      96             9.92837           0.0390857
      97             9.93256           0.0389111
      98             9.93661           0.0387276
      99             9.93532           0.0383599
