# RW_STEP = 73
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.24251                   0
       1              8.2604           0.0178892
       2             8.38649            0.126505
       3               8.401           0.0906215
       4             8.45092           0.0861394
       5             8.51919           0.0980139
       6             8.55608           0.0906813
       7             8.51204           0.0900374
       8             8.58462            0.107578
       9             8.58455           0.0962204
      10             8.57777           0.0872987
      11             8.56745           0.0803573
      12             8.61774           0.0894056
      13             8.58257           0.0899374
      14             8.59092           0.0841427
      15             8.60879           0.0807108
      16             8.58682            0.078933
      17             8.57821           0.0749154
      18             8.57738           0.0708677
      19             8.59054           0.0685079
      20             8.58249           0.0656591
      21             8.57452           0.0631096
      22             8.58073           0.0606224
      23             8.59481           0.0597263
      24             8.61424           0.0604922
      25             8.60623           0.0586684
      26             8.59496           0.0575678
      27             8.59502           0.0554738
      28             8.59478           0.0535273
      29             8.59304           0.0517416
      30             8.56375           0.0579841
      31             8.55266           0.0572286
      32             8.55346           0.0554731
      33             8.55131           0.0538598
      34             8.55114           0.0522986
      35             8.55785            0.051266
      36             8.55711           0.0498667
      37             8.55555           0.0485617
      38             8.55647           0.0473091
      39             8.54802           0.0468797
      40             8.54811           0.0457221
      41              8.5442           0.0447911
      42             8.56624           0.0489747
      43             8.55569           0.0489989
      44             8.55826           0.0479667
      45             8.55984            0.046939
      46             8.56018           0.0459307
      47              8.5555           0.0452061
      48               8.557           0.0442994
      49             8.56296            0.043812
      50             8.56411           0.0429597
      51             8.57295           0.0430431
      52             8.56804           0.0425078
      53             8.57523           0.0423282
      54             8.57201           0.0416763
      55             8.56611           0.0413484
      56             8.56204           0.0408202
      57             8.56112           0.0401208
      58             8.57411           0.0415206
      59             8.57376           0.0408242
      60             8.57611           0.0402178
      61             8.57783           0.0396013
      62             8.57514           0.0390599
      63             8.57803            0.038553
      64             8.58104           0.0380742
      65             8.58677           0.0379293
      66             8.58214           0.0376458
      67             8.57946           0.0371843
      68             8.57454           0.0369708
      69              8.5801           0.0368615
      70             8.57789           0.0364059
      71              8.5849           0.0365741
      72             8.58305           0.0361168
      73             8.59083           0.0364643
      74             8.59366           0.0360858
      75              8.5953           0.0356459
      76              8.6083           0.0375058
      77             8.60742           0.0370323
      78             8.60127           0.0370752
      79             8.59514            0.037118
      80             8.59621           0.0366726
      81             8.60245           0.0367558
      82             8.60625           0.0365082
      83              8.5995           0.0366954
      84             8.60302           0.0364312
      85             8.59999           0.0361324
      86             8.59655           0.0358799
      87             8.59857           0.0355273
      88             8.59658           0.0351823
      89             8.59345           0.0349295
      90             8.59177           0.0345844
      91              8.5896           0.0342749
      92             8.58859           0.0339195
      93             8.58778           0.0335666
      94             8.59096            0.033364
      95             8.58601           0.0333838
      96             8.58435           0.0330796
      97             8.58926           0.0331053
      98             8.58995           0.0327765
      99             8.59026           0.0324486
