# RW_STEP = 89
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.06052                   0
       1             9.00735           0.0531643
       2             9.13891            0.135087
       3             9.10148            0.102593
       4             9.24468            0.163779
       5             9.31225            0.149827
       6             9.41712            0.164415
       7             9.38394            0.146204
       8             9.41848            0.133486
       9             9.39585            0.121518
      10             9.39866            0.109953
      11             9.39958            0.100377
      12             9.44326            0.102145
      13             9.41732           0.0980613
      14             9.43712           0.0934141
      15             9.46527           0.0918004
      16             9.44488           0.0886072
      17             9.43963           0.0837048
      18              9.4395           0.0791769
      19             9.45616           0.0769404
      20              9.4558           0.0731858
      21             9.43286           0.0734534
      22             9.42698           0.0704329
      23             9.43152           0.0675871
      24             9.44959           0.0672985
      25             9.45379           0.0647944
      26             9.42555           0.0684451
      27             9.42763           0.0659881
      28              9.4344           0.0640312
      29             9.44488           0.0627414
      30             9.42065           0.0653417
      31             9.40389           0.0654507
      32             9.40826           0.0635868
      33             9.40669           0.0617083
      34             9.40943           0.0599819
      35             9.41178           0.0583393
      36             9.40928           0.0567953
      37             9.39844           0.0563347
      38             9.40468           0.0552256
      39             9.39931            0.054095
      40             9.40346           0.0529224
      41             9.40285           0.0516506
      42             9.42018           0.0533288
      43             9.41466            0.052394
      44             9.41261           0.0512574
      45             9.41571           0.0502261
      46             9.41581            0.049146
      47             9.40885           0.0486129
      48              9.4121           0.0477218
      49              9.4149           0.0468413
      50             9.41141           0.0460459
      51             9.42349           0.0467393
      52             9.42524           0.0458823
      53             9.43609           0.0463119
      54             9.43216           0.0456315
      55             9.43251           0.0448107
      56             9.42935           0.0441306
      57             9.43422           0.0436356
      58             9.44826           0.0451293
      59             9.44343           0.0446326
      60             9.44442           0.0439059
      61             9.44568           0.0432104
      62              9.4402           0.0428711
      63             9.44462           0.0424266
      64             9.45001           0.0421149
      65             9.45772           0.0421827
      66             9.44942           0.0423696
      67             9.44522           0.0419524
      68             9.44369           0.0413682
      69             9.44807           0.0410077
      70             9.44167           0.0409293
      71             9.44757           0.0407859
      72             9.44258           0.0405315
      73             9.45188           0.0410475
      74              9.4577           0.0409119
      75             9.45548           0.0404307
      76             9.46463           0.0409382
      77             9.46543           0.0404178
      78             9.45703           0.0407781
      79              9.4499           0.0408917
      80             9.45188           0.0404322
      81             9.45851           0.0404827
      82             9.46159           0.0401105
      83             9.45205           0.0407611
      84             9.45496           0.0403839
      85             9.45598           0.0399244
      86             9.45387            0.039519
      87             9.45832           0.0393192
      88             9.45889           0.0388791
      89             9.45801           0.0384548
      90             9.45808             0.03803
      91              9.4559           0.0376778
      92             9.45386           0.0373264
      93             9.45162           0.0369946
      94             9.45619           0.0368871
      95             9.45345           0.0366039
      96             9.45476           0.0362484
      97             9.45799            0.036022
      98              9.4601           0.0357186
      99             9.45952           0.0353645
