# RW_STEP = 2
# BLOCK:          PROG_MEAN:              ERROR:
       0             1.75739                   0
       1             1.75971          0.00231414
       2             1.74936           0.0104344
       3             1.76055            0.013404
       4             1.74746           0.0167071
       5             1.74224           0.0146058
       6              1.7364           0.0136548
       7             1.72739           0.0148711
       8             1.72658           0.0131396
       9             1.72781           0.0118161
      10             1.72958           0.0108338
      11             1.74411           0.0175751
      12             1.74555           0.0162313
      13             1.75276           0.0166644
      14             1.75701           0.0160848
      15             1.75798           0.0150773
      16             1.75756           0.0141689
      17             1.76038           0.0136536
      18             1.76215           0.0130357
      19             1.75939           0.0126715
      20             1.75748           0.0122028
      21             1.75568           0.0117735
      22             1.75178           0.0119076
      23             1.75275           0.0114422
      24             1.74652           0.0126185
      25             1.74455           0.0122831
      26             1.74356           0.0118609
      27             1.73803           0.0126961
      28              1.7359           0.0124355
      29              1.7353           0.0120285
      30             1.73584           0.0116462
      31             1.73498            0.011309
      32             1.73481           0.0109623
      33             1.73546           0.0106553
      34             1.73366           0.0105031
      35             1.73559            0.010388
      36             1.73641           0.0101372
      37             1.73472           0.0100115
      38             1.73302          0.00989768
      39             1.73439          0.00974411
      40              1.7334          0.00955518
      41             1.73124           0.0095722
      42             1.73254          0.00943755
      43             1.73189           0.0092435
      44             1.73124          0.00905963
      45             1.72962          0.00900638
      46             1.72769          0.00902219
      47             1.72694          0.00886398
      48             1.72656          0.00868954
      49             1.72506          0.00864493
      50             1.72384          0.00856058
      51             1.72574           0.0086059
      52             1.72686          0.00851558
      53             1.72748          0.00837946
      54             1.72823          0.00826014
      55             1.72779          0.00812317
      56             1.72793          0.00798051
      57             1.72864          0.00787377
      58             1.72924          0.00776267
      59             1.72991          0.00766152
      60             1.72953          0.00754441
      61             1.73002            0.007438
      62             1.72939          0.00734645
      63             1.72888          0.00724846
      64             1.72809          0.00717996
      65             1.72765          0.00708366
      66             1.72826          0.00700335
      67             1.72806          0.00690245
      68             1.72863          0.00682536
      69             1.72872          0.00672773
      70             1.73011          0.00677611
      71             1.72987          0.00668557
      72             1.73091          0.00667477
      73             1.73153          0.00661326
      74             1.73245          0.00658854
      75             1.73199          0.00651749
      76             1.73203          0.00643243
      77             1.73177          0.00635452
      78             1.73034          0.00643601
      79             1.72969          0.00638759
      80             1.72978          0.00630881
      81             1.73021          0.00624652
      82             1.73001          0.00617419
      83             1.72923          0.00615028
      84             1.73003          0.00613085
      85             1.73041           0.0060707
      86             1.73144          0.00608864
      87             1.73048          0.00609532
      88             1.72991          0.00605316
      89              1.7296          0.00599333
      90             1.72982          0.00593098
      91             1.73011          0.00587364
      92             1.72906          0.00590534
      93             1.72913          0.00584268
      94             1.72914          0.00578085
      95             1.72993          0.00577498
      96             1.72903          0.00578558
      97             1.72958           0.0057526
      98             1.72943          0.00569617
      99             1.72948          0.00563917
