# RW_STEP = 48
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.81201                   0
       1             6.81474          0.00273057
       2             6.89649           0.0817683
       3             6.83281           0.0860182
       4             6.87899           0.0810723
       5             6.96577            0.109142
       6             6.96552           0.0922425
       7             6.90893            0.097895
       8             6.95561            0.098146
       9              6.9813           0.0914664
      10             6.95065           0.0882284
      11             6.93997           0.0812471
      12              6.9628           0.0781481
      13             6.93529           0.0774052
      14             6.98758           0.0890327
      15             6.98073           0.0835642
      16              6.9763           0.0786196
      17             6.96801           0.0745856
      18             6.95894           0.0711307
      19             6.96545           0.0677934
      20             6.95721           0.0650088
      21             6.94069            0.064146
      22             6.95567           0.0630972
      23             6.95698           0.0604251
      24             6.96048           0.0580635
      25             6.97972           0.0590095
      26             6.96877            0.057828
      27             6.96127           0.0562273
      28              6.9501           0.0553913
      29             6.94272           0.0540198
      30             6.92724           0.0544942
      31             6.92476           0.0528218
      32             6.94271           0.0542503
      33             6.93138           0.0538358
      34             6.92868           0.0523448
      35              6.9337           0.0511174
      36             6.93619           0.0497791
      37             6.93015           0.0488267
      38             6.92769            0.047622
      39             6.93062           0.0465087
      40             6.93062           0.0453601
      41             6.93368           0.0443727
      42             6.94951           0.0461307
      43             6.94288           0.0455558
      44             6.93991           0.0446307
      45             6.94686           0.0442004
      46             6.94401            0.043344
      47             6.94501           0.0424434
      48             6.94715           0.0416229
      49             6.95071           0.0409376
      50             6.95142           0.0401331
      51              6.9504            0.039367
      52               6.953           0.0387047
      53             6.95652           0.0381441
      54             6.95692           0.0374462
      55             6.95568           0.0367922
      56             6.94727           0.0371063
      57             6.94683           0.0364636
      58             6.95261           0.0363038
      59             6.95228           0.0356951
      60             6.95296           0.0351116
      61             6.95343           0.0345438
      62             6.95343           0.0339911
      63             6.95745           0.0336966
      64             6.96412           0.0338382
      65             6.96765           0.0335071
      66             6.96523           0.0330915
      67             6.96369           0.0326377
      68              6.9582           0.0326268
      69             6.96257           0.0324535
      70             6.96228           0.0319945
      71             6.96341           0.0315671
      72             6.96375           0.0311335
      73             6.96504           0.0307371
      74             6.96725           0.0304045
      75             6.96706           0.0300023
      76             6.96947           0.0297078
      77             6.96975           0.0293258
      78             6.96596           0.0291991
      79             6.95789           0.0299393
      80              6.9627           0.0299564
      81             6.96398           0.0296164
      82              6.9651           0.0292788
      83             6.96416           0.0289435
      84             6.96649           0.0286959
      85              6.9621           0.0286977
      86             6.96024            0.028427
      87             6.96326            0.028264
      88             6.95829           0.0283831
      89             6.95764           0.0280734
      90             6.95677           0.0277768
      91             6.95453           0.0275644
      92             6.95418           0.0272686
      93             6.95199            0.027066
      94             6.95621           0.0271095
      95             6.95536           0.0268391
      96             6.95432           0.0265813
      97              6.9625           0.0275523
      98             6.96218           0.0272744
      99             6.96373           0.0270444
