# RW_STEP = 93
# BLOCK:          PROG_MEAN:              ERROR:
       0             9.39712                   0
       1             9.28086            0.116258
       2             9.38263            0.121912
       3             9.40191           0.0883343
       4             9.50632            0.124829
       5             9.57678            0.123908
       6             9.65989            0.133691
       7             9.64701            0.116494
       8             9.68056            0.108078
       9             9.65768           0.0993394
      10             9.65908           0.0898667
      11             9.66721           0.0824383
      12             9.71701           0.0907252
      13             9.69119           0.0878749
      14             9.71185           0.0843751
      15             9.74447           0.0854031
      16             9.70672            0.088663
      17             9.69909           0.0839396
      18             9.70027           0.0794076
      19             9.71265           0.0763446
      20             9.70357           0.0731838
      21             9.67752           0.0744842
      22             9.67123           0.0714492
      23             9.66982           0.0684219
      24             9.68132           0.0666275
      25             9.68281            0.064031
      26             9.65285           0.0685115
      27             9.65399           0.0660291
      28             9.66233           0.0642552
      29             9.67565           0.0634888
      30             9.64285           0.0696172
      31             9.63131           0.0683869
      32             9.64099           0.0669854
      33             9.63789           0.0650593
      34             9.64189           0.0632997
      35             9.64345           0.0615359
      36             9.64687           0.0599473
      37             9.63374           0.0598067
      38             9.63866           0.0584604
      39             9.63828           0.0569814
      40             9.64338           0.0558073
      41             9.64369           0.0544633
      42              9.6559           0.0545645
      43             9.64737            0.053988
      44             9.64676            0.052778
      45             9.65055           0.0517568
      46             9.65003           0.0506463
      47             9.64326           0.0500406
      48              9.6456           0.0490647
      49             9.64361           0.0481147
      50             9.64037           0.0472733
      51             9.65424            0.048387
      52             9.65451            0.047466
      53             9.66412           0.0475601
      54             9.66087           0.0468005
      55             9.66342           0.0460281
      56             9.66042           0.0453129
      57             9.66553           0.0448173
      58             9.67755           0.0456603
      59             9.67385           0.0450453
      60             9.67534            0.044326
      61             9.67526           0.0436053
      62             9.67369           0.0429365
      63             9.67717           0.0424033
      64             9.68136           0.0419556
      65             9.69106           0.0424393
      66             9.68145           0.0428907
      67             9.67383           0.0429374
      68             9.67502           0.0423274
      69             9.67841           0.0418553
      70             9.66921           0.0422751
      71             9.67578           0.0421985
      72             9.67141           0.0418449
      73             9.68022           0.0422061
      74             9.68551           0.0419741
      75             9.68535           0.0414184
      76             9.69392           0.0417656
      77             9.69477           0.0412355
      78             9.68609           0.0416249
      79             9.67969            0.041597
      80             9.68216           0.0411548
      81             9.69014            0.041425
      82             9.69004            0.040923
      83              9.6818           0.0412626
      84             9.68426            0.040848
      85             9.68624           0.0404191
      86             9.68348           0.0400475
      87             9.68706            0.039752
      88             9.68727           0.0393034
      89             9.68483            0.038941
      90              9.6851           0.0385116
      91             9.68285           0.0381571
      92             9.68334           0.0377477
      93             9.68047           0.0374534
      94             9.68373           0.0371994
      95             9.67982           0.0370167
      96             9.68123           0.0366602
      97             9.68343            0.036351
      98               9.687            0.036158
      99              9.6854             0.03583
