# RW_STEP = 40
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.22852                   0
       1             6.36505            0.136529
       2             6.33769           0.0834402
       3             6.28633           0.0782189
       4             6.30954           0.0648819
       5             6.41249            0.115776
       6               6.414           0.0978602
       7             6.37434           0.0935704
       8             6.39335           0.0846833
       9             6.43994           0.0889247
      10             6.38151           0.0994155
      11             6.37559           0.0909468
      12             6.40015           0.0871908
      13             6.38433           0.0822592
      14             6.41984           0.0844102
      15             6.42544           0.0791574
      16             6.42357           0.0743791
      17             6.40625           0.0722309
      18             6.40757           0.0683363
      19             6.42639            0.067505
      20             6.42282            0.064309
      21             6.40999           0.0626439
      22             6.41222           0.0598998
      23             6.40763           0.0575338
      24             6.40916           0.0552058
      25             6.42794           0.0562663
      26             6.41688           0.0552608
      27             6.41333            0.053369
      28             6.39869           0.0535359
      29             6.38935           0.0525574
      30             6.37694            0.052326
      31             6.37392           0.0507546
      32             6.38587           0.0506241
      33             6.37275            0.050834
      34             6.37065           0.0494048
      35             6.37488           0.0481984
      36             6.37501           0.0468778
      37             6.37213           0.0457186
      38             6.37219            0.044531
      39             6.37454           0.0434669
      40             6.37675           0.0424513
      41             6.37958           0.0415247
      42             6.39115           0.0421661
      43             6.38904           0.0412507
      44             6.37573           0.0424628
      45             6.37946           0.0416958
      46             6.37768           0.0408375
      47             6.37385            0.040161
      48             6.37115           0.0394255
      49             6.37075           0.0386309
      50             6.37122           0.0378688
      51             6.37264           0.0371603
      52             6.37083           0.0364973
      53             6.37009           0.0358226
      54             6.37174           0.0352041
      55             6.37419           0.0346565
      56              6.3698           0.0343252
      57             6.37472           0.0340846
      58             6.37779           0.0336427
      59              6.3787           0.0330897
      60             6.38082           0.0326119
      61             6.38483           0.0323303
      62             6.38245           0.0319015
      63             6.38501           0.0315031
      64             6.38679           0.0310654
      65             6.38967            0.030727
      66              6.3868            0.030401
      67             6.38577           0.0299683
      68             6.38246            0.029715
      69              6.3876           0.0297338
      70             6.38564            0.029377
      71             6.38522           0.0289692
      72             6.38526           0.0285697
      73             6.38878            0.028399
      74             6.39247           0.0282604
      75             6.39134           0.0279091
      76              6.3934           0.0276214
      77             6.39545           0.0273417
      78              6.3918           0.0272389
      79              6.3859           0.0275355
      80             6.39139           0.0277414
      81              6.3908           0.0274072
      82             6.39184           0.0270947
      83             6.39056           0.0268007
      84             6.39159           0.0265034
      85             6.38935           0.0262888
      86             6.38756           0.0260462
      87             6.39181           0.0260957
      88              6.3864           0.0263606
      89             6.38527           0.0260905
      90             6.38468            0.025809
      91             6.38164           0.0257076
      92             6.37935           0.0255323
      93             6.37627           0.0254464
      94             6.37884           0.0253081
      95             6.37586           0.0252203
      96             6.37278            0.025148
      97             6.37843           0.0255224
      98             6.37973            0.025297
      99             6.38084           0.0250674
