# RW_STEP = 76
# BLOCK:          PROG_MEAN:              ERROR:
       0             8.30514                   0
       1             8.38444           0.0792941
       2             8.49124            0.116205
       3             8.46915           0.0850868
       4             8.56147            0.113431
       5             8.64332            0.123601
       6             8.68853            0.113826
       7             8.66647            0.101016
       8             8.72748            0.107974
       9             8.71425           0.0974757
      10             8.70084           0.0891848
      11             8.68451           0.0830352
      12             8.74138            0.095229
      13             8.71165           0.0930435
      14             8.72717           0.0879989
      15             8.74325           0.0838698
      16             8.72905           0.0800507
      17             8.72612           0.0755295
      18             8.72948           0.0715231
      19             8.74834           0.0704236
      20             8.74213           0.0672735
      21             8.73175           0.0649777
      22              8.7354           0.0621957
      23              8.7501           0.0613354
      24             8.77183           0.0627168
      25             8.77289           0.0602657
      26             8.76173           0.0590544
      27             8.76598           0.0570649
      28             8.77084           0.0552763
      29             8.76572           0.0536476
      30             8.73915           0.0582965
      31             8.72845           0.0574497
      32             8.73356           0.0559153
      33             8.72884           0.0544506
      34             8.72461           0.0530409
      35             8.72981           0.0518086
      36             8.72518           0.0506011
      37             8.72013           0.0495108
      38             8.71767           0.0482868
      39             8.70695            0.048271
      40             8.70596           0.0470892
      41             8.70248           0.0460859
      42              8.7202           0.0483633
      43             8.70987           0.0483668
      44             8.71175           0.0473168
      45             8.71126           0.0462794
      46             8.70952           0.0453175
      47             8.70341           0.0447811
      48             8.70389           0.0438603
      49             8.70983           0.0433831
      50             8.71287           0.0426323
      51             8.72166           0.0427194
      52             8.72016           0.0419324
      53             8.72709           0.0417279
      54             8.72241           0.0412286
      55              8.7188           0.0406467
      56             8.71487           0.0401203
      57             8.71765           0.0395202
      58             8.72966           0.0406597
      59             8.72936           0.0399774
      60             8.73049            0.039333
      61             8.73098           0.0386964
      62             8.72685           0.0383006
      63             8.73144           0.0379758
      64             8.73625           0.0376946
      65             8.74093           0.0374129
      66             8.73771           0.0369903
      67             8.73516           0.0365316
      68             8.73221           0.0361185
      69             8.73915           0.0362692
      70             8.73636           0.0358633
      71             8.74365           0.0361039
      72             8.74273           0.0356176
      73             8.74992           0.0358596
      74             8.75469           0.0356986
      75             8.75544           0.0352338
      76             8.76831           0.0370781
      77             8.76733           0.0366126
      78             8.76106           0.0366864
      79             8.75637           0.0365278
      80             8.75794           0.0361085
      81             8.76379           0.0361411
      82             8.76855           0.0360191
      83             8.76232           0.0361287
      84              8.7677           0.0361044
      85             8.76632           0.0357089
      86             8.76538           0.0353085
      87             8.76789           0.0349951
      88             8.76609           0.0346465
      89             8.76148           0.0345683
      90             8.76145           0.0341863
      91             8.76005           0.0338415
      92             8.75884           0.0334976
      93             8.75676           0.0332048
      94             8.75984           0.0329982
      95             8.75516           0.0329865
      96             8.75446           0.0326522
      97             8.75769            0.032479
      98             8.75855           0.0321605
      99             8.75888            0.031839
