# RW_STEP = 14
# BLOCK:          PROG_MEAN:              ERROR:
       0             4.05491                   0
       1             3.94735            0.107557
       2             3.97723           0.0689114
       3             3.97778           0.0487309
       4              3.9704            0.038463
       5              3.9609           0.0328094
       6             3.93706           0.0365676
       7             3.93053           0.0323356
       8              3.9394           0.0298669
       9             3.94636           0.0276061
      10             3.91985           0.0364234
      11             3.91377           0.0338008
      12             3.91471           0.0311065
      13             3.90593           0.0301083
      14             3.91692           0.0301065
      15             3.92711           0.0299512
      16             3.92709           0.0281342
      17             3.92465           0.0266376
      18             3.94342             0.03142
      19             3.94388           0.0298113
      20             3.92989           0.0316185
      21             3.91688           0.0328378
      22             3.92016           0.0315487
      23             3.92468           0.0305423
      24             3.92646           0.0293492
      25             3.92805           0.0282423
      26             3.92033           0.0282506
      27             3.91174            0.028546
      28             3.90215           0.0291644
      29             3.89342            0.029499
      30              3.8949           0.0285703
      31             3.89276           0.0277462
      32             3.89348           0.0269021
      33             3.89034           0.0262875
      34             3.88512           0.0260527
      35              3.8848           0.0253207
      36             3.88253           0.0247319
      37             3.87932           0.0242846
      38             3.88324           0.0239762
      39             3.88409           0.0233844
      40             3.88415            0.022807
      41              3.8796           0.0227192
      42             3.88251           0.0223747
      43             3.88427           0.0219315
      44             3.88206           0.0215524
      45             3.87676            0.021735
      46             3.87534           0.0213148
      47             3.87079           0.0213577
      48             3.87011           0.0209283
      49              3.8714           0.0205459
      50             3.87115           0.0201405
      51             3.87078           0.0197528
      52              3.8724            0.019444
      53             3.87182           0.0190894
      54             3.86881           0.0189788
      55             3.86756           0.0186789
      56             3.86664           0.0183715
      57             3.87388           0.0194502
      58             3.87772           0.0194995
      59              3.8744           0.0194573
      60             3.87061           0.0195068
      61              3.8665           0.0196251
      62             3.86984           0.0195979
      63              3.8711           0.0193307
      64             3.87359           0.0191925
      65             3.87302            0.018908
      66             3.87728           0.0191049
      67              3.8756           0.0188968
      68             3.87413           0.0186792
      69              3.8767           0.0185893
      70             3.87787           0.0183627
      71             3.87702           0.0181254
      72             3.87945           0.0180389
      73              3.8801           0.0178055
      74             3.88394           0.0179818
      75             3.88405           0.0177439
      76              3.8837           0.0175155
      77             3.88781           0.0177714
      78             3.88337            0.018098
      79             3.88297           0.0178748
      80             3.88489            0.017757
      81              3.8857           0.0175577
      82             3.88799           0.0174956
      83             3.88824           0.0172879
      84             3.88913           0.0171061
      85             3.88651            0.017107
      86             3.88623           0.0169116
      87              3.8853           0.0167442
      88             3.88521           0.0165552
      89             3.88443            0.016389
      90             3.88489           0.0162145
      91             3.88524           0.0160411
      92             3.88548           0.0158696
      93             3.88299           0.0158965
      94             3.88547           0.0159234
      95             3.88784           0.0159332
      96             3.88492           0.0160369
      97             3.88865           0.0163064
      98             3.88794           0.0161567
      99             3.88824           0.0159972
