# RW_STEP = 81
# BLOCK:          PROG_MEAN:              ERROR:
       0               8.725                   0
       1             8.61143            0.113565
       2             8.68761            0.100511
       3             8.64289           0.0839742
       4             8.76836            0.141335
       5             8.85344            0.143372
       6             8.95012            0.155011
       7              8.9507            0.134245
       8             9.01179            0.133222
       9             8.97915            0.123546
      10             8.96687            0.112424
      11              8.9643            0.102661
      12             9.01093            0.105316
      13             8.98361            0.101258
      14             8.99918           0.0955428
      15             9.03016           0.0945914
      16             9.01551           0.0900537
      17             9.00703           0.0853254
      18             8.99969           0.0810434
      19             9.01418           0.0782397
      20             9.00812           0.0746677
      21             8.98475           0.0749307
      22             8.99349           0.0721307
      23             9.00741           0.0704481
      24             9.03563           0.0732285
      25             9.04145           0.0705962
      26             9.02367           0.0702205
      27             9.02761           0.0677808
      28             9.03321            0.065641
      29             9.03409           0.0634214
      30             9.01098           0.0655516
      31             8.99646           0.0651096
      32              9.0027            0.063413
      33             8.99961           0.0615969
      34              8.9923           0.0602568
      35             8.99349           0.0585712
      36             8.98954           0.0571027
      37             8.98216            0.056068
      38             8.98364           0.0546315
      39             8.97609             0.05378
      40             8.97747           0.0524699
      41             8.97082           0.0516348
      42             8.98657           0.0528204
      43             8.97938           0.0521038
      44             8.98157           0.0509797
      45             8.98115           0.0498609
      46             8.98188           0.0487939
      47             8.97576           0.0481565
      48             8.97801           0.0472169
      49             8.98306           0.0465375
      50             8.98121           0.0456531
      51             8.99404           0.0465688
      52             8.99408           0.0456817
      53             8.99818           0.0450153
      54             8.99482           0.0443174
      55             8.99758           0.0436065
      56             8.99339           0.0430388
      57             8.99824           0.0425667
      58             9.01414           0.0447594
      59             9.01263           0.0440329
      60             9.01298           0.0433064
      61             9.01567           0.0426875
      62             9.01093            0.042272
      63             9.01464           0.0417719
      64             9.02259           0.0418843
      65             9.03004           0.0419128
      66             9.02405           0.0417139
      67             9.02144           0.0411788
      68             9.01862           0.0406759
      69             9.02375           0.0404175
      70             9.01954           0.0400661
      71              9.0263           0.0400807
      72             9.02358           0.0396211
      73             9.03007           0.0396165
      74             9.03534           0.0394387
      75             9.03501           0.0389177
      76             9.04722           0.0403031
      77             9.04722            0.039783
      78             9.04144           0.0396992
      79             9.03654           0.0395041
      80             9.04057           0.0392207
      81             9.04893           0.0396306
      82             9.05301           0.0393627
      83             9.04626           0.0394727
      84             9.05215           0.0394482
      85             9.05108           0.0390016
      86              9.0508           0.0385517
      87             9.05488           0.0383294
      88             9.05291           0.0379474
      89             9.04803             0.03784
      90             9.04921           0.0374403
      91             9.04751             0.03707
      92             9.04509           0.0367491
      93             9.04292           0.0364206
      94             9.04701           0.0362662
      95             9.04238           0.0361833
      96             9.04255           0.0358087
      97             9.04371           0.0354603
      98             9.04463           0.0351123
      99             9.04351           0.0347775
