# RW_STEP = 80
# BLOCK:          PROG_MEAN:              ERROR:
       0              8.6045                   0
       1             8.53737            0.067129
       2              8.6039           0.0769933
       3              8.5768           0.0608117
       4             8.70027            0.132149
       5              8.7895            0.140016
       6             8.88032             0.14917
       7             8.87283            0.129402
       8             8.93431            0.129629
       9             8.90542            0.119489
      10             8.90071            0.108184
      11              8.9002           0.0987596
      12             8.95311            0.105128
      13             8.92548            0.101174
      14             8.94161           0.0955583
      15             8.97032           0.0938836
      16              8.9526           0.0899498
      17             8.94083           0.0856192
      18             8.93997           0.0809922
      19             8.95674           0.0786446
      20             8.94606           0.0755641
      21             8.92723           0.0744673
      22             8.93634           0.0717367
      23             8.95633           0.0715309
      24             8.98276           0.0735271
      25             8.98293           0.0706428
      26             8.96742           0.0697232
      27              8.9729           0.0674105
      28              8.9796           0.0653883
      29             8.97699           0.0632249
      30             8.95739           0.0642159
      31             8.94345           0.0637206
      32             8.94997           0.0621031
      33             8.94561           0.0604062
      34             8.93931            0.058993
      35             8.94508           0.0576211
      36             8.93967           0.0563034
      37             8.93051           0.0555614
      38             8.92793           0.0541794
      39             8.91955           0.0534686
      40             8.91995           0.0521497
      41             8.91337           0.0513163
      42               8.931           0.0531203
      43             8.92417           0.0523471
      44             8.92402           0.0511708
      45             8.92513           0.0500585
      46             8.92336           0.0490138
      47             8.91859           0.0482186
      48             8.91981           0.0472401
      49             8.92414           0.0464878
      50             8.92308           0.0455796
      51             8.93525           0.0463209
      52             8.93455           0.0454438
      53             8.93981           0.0449029
      54             8.93603           0.0442408
      55             8.93708           0.0434564
      56             8.93263            0.042919
      57             8.93832           0.0425544
      58              8.9529           0.0442963
      59             8.95084           0.0436002
      60             8.95156           0.0428856
      61             8.95345           0.0422302
      62             8.94964           0.0417286
      63             8.95228           0.0411565
      64             8.95964           0.0411804
      65             8.96614           0.0410688
      66             8.96181           0.0406818
      67             8.95874           0.0401967
      68             8.95612           0.0396965
      69             8.96142           0.0394839
      70             8.95762           0.0391095
      71             8.96424           0.0391269
      72             8.96206           0.0386485
      73             8.96784            0.038557
      74             8.97284           0.0383673
      75             8.97285           0.0378591
      76             8.98532           0.0393916
      77              8.9843           0.0388966
      78             8.97816           0.0388898
      79             8.97266           0.0387917
      80             8.97665           0.0385167
      81              8.9856           0.0390825
      82             8.99008           0.0388675
      83              8.9824           0.0391626
      84             8.98887           0.0392375
      85             8.98671           0.0388387
      86              8.9874           0.0383959
      87             8.99115           0.0381415
      88             8.99013           0.0377241
      89             8.98564           0.0375725
      90             8.98668           0.0371719
      91             8.98468           0.0368199
      92             8.98269            0.036476
      93             8.98018           0.0361737
      94             8.98391           0.0359848
      95             8.97923           0.0359139
      96             8.97926           0.0355417
      97             8.98158           0.0352539
      98             8.98201           0.0348987
      99              8.9817           0.0345493
