# RW_STEP = 44
# BLOCK:          PROG_MEAN:              ERROR:
       0             6.65277                   0
       1             6.67486           0.0220887
       2             6.70788           0.0353972
       3             6.64695           0.0658635
       4             6.69829           0.0723777
       5             6.78106            0.101696
       6             6.76654           0.0871659
       7             6.72373           0.0867831
       8             6.75494           0.0826519
       9             6.79004           0.0818356
      10             6.73169           0.0942516
      11             6.72557           0.0862567
      12             6.73838           0.0803707
      13             6.71364           0.0784112
      14              6.7547           0.0837487
      15             6.75136           0.0784108
      16             6.74725           0.0737685
      17             6.73093           0.0714394
      18             6.73025           0.0675784
      19             6.74217           0.0652105
      20             6.73304           0.0626972
      21             6.71417           0.0626857
      22             6.72407           0.0607104
      23             6.72369            0.058127
      24             6.72714           0.0558599
      25             6.74888            0.057906
      26             6.73648           0.0570844
      27             6.72827            0.055616
      28             6.71198           0.0560826
      29             6.70265           0.0549784
      30             6.69102           0.0544328
      31             6.68263           0.0533676
      32             6.69783           0.0539111
      33             6.68669           0.0534732
      34              6.6812           0.0522133
      35             6.68681           0.0510522
      36             6.68571           0.0496655
      37             6.67891           0.0488172
      38             6.68106           0.0475977
      39             6.67867           0.0464538
      40             6.67904           0.0453081
      41             6.68218           0.0443275
      42             6.69423            0.044931
      43             6.69008           0.0440938
      44             6.68193           0.0438657
      45             6.68732           0.0432378
      46             6.68393           0.0424433
      47              6.6802           0.0417169
      48             6.67942            0.040864
      49             6.68199           0.0401213
      50             6.68049           0.0393556
      51             6.68055           0.0385914
      52             6.67986           0.0378625
      53             6.68232           0.0372356
      54             6.68275           0.0365549
      55             6.68382           0.0359122
      56             6.67898           0.0356077
      57             6.68266           0.0351819
      58             6.68689           0.0348381
      59              6.6875           0.0342579
      60             6.68876           0.0337153
      61             6.69009           0.0331935
      62             6.69157           0.0326962
      63             6.69486           0.0323482
      64             6.69688           0.0319108
      65             6.69956           0.0315375
      66             6.69547            0.031331
      67             6.69484           0.0308731
      68             6.69196           0.0305589
      69             6.69643           0.0304498
      70             6.69406           0.0301113
      71             6.69443           0.0296925
      72             6.69521           0.0292931
      73             6.69723           0.0289654
      74             6.69903           0.0286332
      75             6.69825           0.0282647
      76              6.7009           0.0280208
      77             6.70101           0.0276594
      78             6.69782           0.0274932
      79             6.69006           0.0282338
      80              6.6957           0.0284469
      81              6.6955           0.0280986
      82             6.69478           0.0277672
      83             6.69146           0.0276355
      84             6.69376           0.0274057
      85             6.68946           0.0274242
      86             6.68931           0.0271075
      87             6.69484            0.027362
      88              6.6888           0.0277176
      89             6.68754            0.027437
      90             6.68673           0.0271459
      91             6.68442           0.0269488
      92             6.68222           0.0267475
      93             6.67985           0.0265677
      94             6.68375           0.0265741
      95             6.68233           0.0263339
      96             6.68101           0.0260946
      97             6.68934           0.0271359
      98             6.68822           0.0268835
      99             6.68974           0.0266566
