# RW_STEP = 67
# BLOCK:          PROG_MEAN:              ERROR:
       0             7.93432                   0
       1             7.91201            0.022316
       2             8.07865            0.167136
       3             8.08557            0.118385
       4             8.10129           0.0930385
       5             8.18513             0.11314
       6             8.22299            0.102843
       7             8.16496            0.106304
       8              8.2302            0.114221
       9              8.2191            0.102763
      10             8.19576            0.095839
      11             8.19674           0.0874941
      12             8.24312           0.0928945
      13             8.21891           0.0893468
      14             8.21737           0.0831917
      15             8.22108           0.0779072
      16             8.20399           0.0751493
      17             8.19902           0.0710257
      18             8.19287            0.067465
      19             8.20691           0.0655247
      20             8.21303           0.0626265
      21             8.20604           0.0601201
      22             8.21385           0.0579757
      23              8.2218           0.0560746
      24             8.23633           0.0557124
      25              8.2406           0.0536966
      26             8.23294           0.0522351
      27             8.22873           0.0505102
      28             8.22494            0.048885
      29             8.23213           0.0477725
      30             8.20342           0.0544014
      31             8.19324           0.0536476
      32             8.19554           0.0520473
      33              8.1899           0.0508076
      34             8.19182           0.0493721
      35             8.19855           0.0484503
      36             8.19914           0.0471263
      37              8.1944           0.0461133
      38             8.18851           0.0453005
      39             8.18439           0.0443451
      40             8.18395           0.0432522
      41             8.18302           0.0422202
      42             8.20805           0.0482318
      43             8.20092           0.0476595
      44             8.20263           0.0466197
      45             8.20694           0.0457989
      46             8.20429           0.0448921
      47             8.20117           0.0440579
      48             8.20611           0.0434316
      49             8.21165           0.0429135
      50             8.21004           0.0420945
      51              8.2183           0.0420956
      52             8.21666           0.0413264
      53             8.22304            0.041052
      54             8.22105           0.0403478
      55             8.21497           0.0400846
      56             8.21373           0.0393944
      57             8.21257           0.0387268
      58              8.2226            0.039366
      59             8.22222           0.0387063
      60             8.22291           0.0380727
      61              8.2225           0.0374558
      62             8.22255           0.0368565
      63             8.23103           0.0372528
      64             8.23468           0.0368568
      65             8.23804           0.0364494
      66             8.23226           0.0363641
      67             8.22899           0.0359745
      68             8.22585           0.0355881
      69             8.23096           0.0354463
      70             8.23065           0.0349448
      71              8.2391           0.0354774
      72             8.23441           0.0353016
      73             8.23864           0.0350777
      74             8.24178           0.0347487
      75              8.2397           0.0343514
      76             8.25187           0.0360217
      77             8.25188           0.0355569
      78              8.2455           0.0356797
      79             8.24175           0.0354303
      80              8.2442           0.0350762
      81             8.24767           0.0348187
      82             8.24873           0.0344132
      83             8.24558           0.0341473
      84              8.2471           0.0337774
      85             8.24425           0.0335031
      86             8.24135           0.0332424
      87             8.24235           0.0328776
      88             8.23879           0.0327003
      89             8.23601           0.0324541
      90             8.23581           0.0320961
      91             8.23554           0.0317465
      92             8.23875           0.0315669
      93             8.23749           0.0312548
      94             8.24019           0.0310422
      95             8.23477           0.0311929
      96             8.23121           0.0310737
      97             8.23664           0.0312311
      98             8.23716           0.0309184
      99             8.23707           0.0306078
