# RW_STEP = 26
# BLOCK:          PROG_MEAN:              ERROR:
       0             5.10588                   0
       1             5.14679           0.0409101
       2             5.16127           0.0277061
       3             5.15588           0.0203181
       4             5.15028           0.0167063
       5             5.19595           0.0476682
       6             5.18442           0.0419052
       7             5.18973           0.0366765
       8             5.22612           0.0486874
       9             5.24413           0.0471281
      10              5.1977           0.0630366
      11             5.16465            0.066361
      12             5.18834           0.0654814
      13             5.16365           0.0654601
      14             5.16068           0.0610121
      15             5.17282           0.0583485
      16             5.17573           0.0548859
      17             5.16619           0.0526202
      18             5.17857           0.0512923
      19             5.18768           0.0495054
      20             5.18822           0.0470921
      21              5.1742           0.0470395
      22             5.17949           0.0452587
      23             5.19247            0.045233
      24             5.19287           0.0433878
      25             5.20185           0.0426431
      26             5.19513           0.0415814
      27             5.18985           0.0404147
      28             5.18024           0.0401619
      29             5.17549           0.0390901
      30             5.17914           0.0379835
      31             5.17187           0.0374896
      32             5.18505           0.0386527
      33             5.17798           0.0381593
      34             5.17396           0.0372698
      35             5.17019            0.036416
      36             5.17063           0.0354208
      37             5.16075           0.0358628
      38             5.15374           0.0356285
      39             5.16109           0.0354963
      40             5.15558           0.0350555
      41             5.15515           0.0342133
      42             5.16629           0.0352152
      43              5.1621           0.0346601
      44             5.15678           0.0342954
      45             5.15283           0.0337732
      46             5.14956           0.0332085
      47              5.1485           0.0325267
      48             5.14807           0.0318588
      49             5.15301           0.0316032
      50              5.1459           0.0317842
      51             5.14579           0.0311672
      52             5.14893           0.0307351
      53             5.15003           0.0301807
      54             5.15101            0.029643
      55               5.154           0.0292617
      56              5.1522              0.0288
      57             5.15727           0.0287502
      58             5.16043           0.0284346
      59             5.15916           0.0279856
      60             5.16107           0.0275893
      61              5.1639           0.0272874
      62              5.1621           0.0269114
      63             5.16656           0.0268607
      64             5.16856           0.0265202
      65             5.17161           0.0262929
      66             5.17138           0.0258985
      67             5.16761           0.0257923
      68              5.1656           0.0254953
      69             5.17046            0.025594
      70             5.16772           0.0253796
      71             5.16723           0.0250292
      72             5.16897           0.0247448
      73             5.17391           0.0249041
      74             5.17685           0.0247446
      75              5.1758           0.0244395
      76             5.18098           0.0246707
      77             5.18367           0.0245001
      78             5.17988           0.0244826
      79             5.17593           0.0244957
      80             5.17567           0.0241927
      81             5.17501           0.0239052
      82              5.1739           0.0236411
      83             5.17293           0.0233782
      84              5.1746           0.0231617
      85             5.17094           0.0231816
      86             5.16809           0.0230906
      87             5.17144           0.0230714
      88             5.17062           0.0228252
      89             5.16838           0.0226813
      90             5.16883           0.0224352
      91             5.16807           0.0222029
      92             5.16483           0.0222015
      93             5.16165           0.0221924
      94             5.16399           0.0220819
      95             5.16355           0.0218552
      96             5.16092           0.0217885
      97             5.16712           0.0224397
      98             5.16612           0.0222345
      99             5.16444           0.0220746
