#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
            0.262237           -0.562272             1.13414           0.0624992          0.00432763            0.866667            0.516217
            0.249125           -0.253762              1.1648           -0.110115          0.00328491            0.906667            0.659861
            0.236669            0.571472            0.814041             -0.3038          0.00614112            0.946667            -1.27262
            0.224835            0.292683             1.01369           -0.236961          0.00504601            0.573333            0.418445
            0.213594            0.277474             1.02748           -0.229001           0.0050539            0.746667           -0.380429
            0.202914           -0.348434            0.867581           -0.244955          0.00502699            0.666667           0.0885514
            0.192768            0.215024            0.916461           -0.257658          0.00525889                0.72             0.27179
             0.18313            0.347239             1.19196           -0.246898          0.00509129            0.746667            0.185587
            0.173973            0.333822             1.12786           -0.112205          0.00451289            0.706667            0.175673
            0.165275             1.03788            0.758834           0.0485074          0.00322322            0.933333           -0.916457
            0.157011             1.27474            0.501338           0.0115247          0.00288384            0.826667             1.07135
             0.14916            0.687798            0.891384            -0.24288          0.00514125            0.733333           -0.169799
            0.141702            0.691423            0.815886           -0.306356          0.00629408            0.786667            0.214128
            0.134617            0.626486            0.656069           -0.344743          0.00687795                0.76            0.609872
            0.127886            -0.00259             0.86829           -0.191305          0.00403485            0.293333           -0.324753
            0.121492            0.119968             1.13608           -0.180393            0.004083            0.933333           -0.391082
            0.115417           -0.249184            0.993542           -0.255407          0.00527338            0.813333           -0.851548
            0.109647           -0.305414            0.795788           -0.251646          0.00517224            0.786667            0.212747
            0.104164           -0.110675            0.970221           -0.251868          0.00516989            0.946667            0.339778
            0.098956           -0.393132             1.00011           -0.234277          0.00513032            0.746667            0.284075
           0.0940082          -0.0857738             1.02239           -0.264766          0.00548965            0.866667           -0.484805
           0.0893078            -0.63972            0.752991           -0.350954          0.00699048            0.653333            0.526787
           0.0848424           -0.581361            0.577392           -0.328558          0.00659644            0.493333            0.266041
           0.0806003           -0.915576            0.683515           -0.345674          0.00702366            0.826667            -1.53711
           0.0765703           -0.787871            0.599858           -0.433545          0.00860022            0.573333             1.34422
           0.0727418           -0.439359            0.877299           -0.270521          0.00551098            0.226667           -0.206351
           0.0691047           -0.472144            0.889243           -0.260109          0.00537647            0.813333           -0.202144
           0.0656495             -1.0317            0.658051           -0.264132          0.00542769                0.88             1.07986
            0.062367           -0.964606            0.628854           -0.328505          0.00657216            0.893333            0.512864
           0.0592486           -0.728716             0.68605           -0.402996          0.00801777            0.746667           -0.772754
           0.0562862           -0.735703            0.651888           -0.418925          0.00832094            0.546667          0.00498523
           0.0534719           -0.761774             0.65735           -0.433216          0.00859498            0.453333          0.00545265
           0.0507983           -0.741759            0.497753           -0.430103          0.00853801            0.493333           -0.136017
           0.0482584            -0.94054            0.565019           -0.345448          0.00688309                0.72           -0.578423
           0.0458455           -0.825307            0.820415           -0.328405          0.00655398            0.693333             -0.8304
           0.0435532           -0.860185            0.708441           -0.367149          0.00736633            0.826667           -0.969632
           0.0413755           -0.727502            0.691522           -0.403463          0.00801684            0.626667           -0.469959
           0.0393068            -0.78105            0.705131           -0.403781          0.00802752            0.613333             1.17324
           0.0373414           -0.759529            0.599596           -0.439907          0.00872394            0.626667             1.33064
           0.0354743           -0.757487            0.533245           -0.438946          0.00870286            0.493333            0.200574
           0.0337006           -0.954213             0.50368           -0.379757          0.00759585            0.653333           -0.920678
           0.0320156            -0.35886            0.747944           -0.210965          0.00434548            0.733333            0.304081
           0.0304148           -0.804268            0.610244           -0.442936          0.00878211            0.906667             -0.2905
           0.0288941           -0.859866            0.707214           -0.441471          0.00875789            0.226667             1.24414
           0.0274494           -0.807846            0.719463           -0.361536          0.00730881                0.68            -1.50027
           0.0260769           -0.937387            0.490817           -0.385979          0.00774399            0.573333            0.827909
           0.0247731           -0.693202            0.520385           -0.342592          0.00688388                 0.8           -0.906325
           0.0235344           -0.934009            0.750769           -0.339214          0.00679145                0.56           -0.177682
           0.0223577           -0.676309            0.692712           -0.381575           0.0075775                0.92            0.328677
           0.0212398           -0.820079            0.641698           -0.430874          0.00855106                0.56           -0.874804
           0.0201778           -0.863742            0.522576           -0.426987          0.00847447            0.426667           -0.056569
           0.0191689            -0.93404            0.572899           -0.362846          0.00723132            0.573333           -0.966051
           0.0182105           -0.838382            0.716085           -0.375445           0.0075534            0.626667            -2.04826
              0.0173           -0.921788            0.711001           -0.376369          0.00753737                0.76             1.97155
            0.016435           -0.633542             0.84732            -0.29636          0.00604606            0.706667             0.57121
           0.0156132           -0.924971            0.562518           -0.356226          0.00709324            0.813333            0.413947
           0.0148325           -0.898932            0.634352            -0.40107          0.00798508            0.733333            -1.31423
           0.0140909           -0.883154            0.670733           -0.385381          0.00770859            0.666667             0.98834
           0.0133864           -0.794615            0.644508           -0.438413          0.00871349            0.586667            0.283865
           0.0127171           -0.909381            0.567792            -0.44479          0.00881993                0.24           -0.268234
           0.0120812           -0.737734            0.626143           -0.433927          0.00860212                 0.6           -0.753697
           0.0114771           -0.786518            0.608983           -0.439222          0.00871028            0.346667          -0.0553846
           0.0109033           -0.768122            0.601808           -0.437849          0.00868251            0.133333            0.235639
           0.0103581           -0.833656            0.558864           -0.437075          0.00866761            0.253333            0.936084
          0.00984021           -0.649916            0.680464           -0.411539          0.00817963            0.373333           -0.506301
           0.0093482            -0.57787             0.61861           -0.366537          0.00730466                0.48            -0.14883
          0.00888079           -0.524207            0.837169           -0.281206          0.00568231            0.746667           -0.239324
          0.00843675           -0.773415            0.878817           -0.293911          0.00594886            0.293333            -1.18987
          0.00801492           -0.869721            0.911683           -0.183537          0.00435339            0.866667             0.12499
          0.00761417            0.513949            0.714045           -0.265488          0.00534415                0.88              -0.149
          0.00723346            0.589955            0.593238           -0.289774          0.00579487                 0.8           -0.978123
          0.00687179            0.650315            0.720125           -0.354435          0.00707615            0.773333           -0.325254
           0.0065282             0.71785            0.559749           -0.397536           0.0078977            0.653333           -0.884041
          0.00620179            0.821535            0.697789           -0.401752          0.00801621                 0.6            0.294322
           0.0058917            0.749941            0.679936           -0.419512          0.00832722                0.56           -0.609151
          0.00559712            0.783182            0.623408           -0.444079           0.0088096            0.453333              0.2176
          0.00531726            0.796681            0.657251           -0.443656          0.00879915           0.0666667            -0.85159
           0.0050514            0.842427            0.625691           -0.433332          0.00861517                0.12            0.344808
          0.00479883            0.766601            0.557224           -0.439472          0.00871681            0.173333           -0.460726
          0.00455889            0.813021            0.578791           -0.435852          0.00864901            0.413333             1.16319
          0.00433094            0.878434            0.622244           -0.426905           0.0084758            0.373333            0.882431
          0.00411439            0.751493             0.64714           -0.431901           0.0085644                0.44            0.211129
          0.00390867            0.800893            0.523789            -0.43331           0.0085902            0.213333            0.968379
          0.00371324            0.831053            0.567647           -0.405445          0.00805641            0.626667            0.944513
          0.00352758            0.770997            0.646893           -0.438066          0.00868876            0.333333           -0.881354
           0.0033512            0.768338            0.594538           -0.440687          0.00874276            0.106667           -0.799128
          0.00318364            0.815594            0.648751           -0.439989          0.00873207            0.106667            0.978119
          0.00302446            0.857222            0.652054           -0.437657          0.00869342            0.133333            0.212167
          0.00287323            0.872679            0.578774           -0.420846          0.00836695                0.28            -0.42661
          0.00272957            0.872918             0.73122           -0.403691          0.00802828            0.386667            0.550299
          0.00259309             0.73331            0.575862           -0.408332          0.00810688                0.52            0.883557
          0.00246344             0.92977            0.594844           -0.419388          0.00832333            0.453333           -0.847463
          0.00234027            0.801076            0.607875           -0.440758          0.00874553            0.506667            -1.01792
          0.00222325             0.75291            0.665964           -0.446684          0.00885768           0.0133333           -0.652726
          0.00211209            0.837819            0.664493           -0.422098          0.00838365                0.32             1.10807
          0.00200649            0.659561            0.599951           -0.408496           0.0081781                0.52           -0.603619
          0.00190616            0.810617             0.62881            -0.44955           0.0089169            0.413333            0.832262
          0.00181085            0.815669            0.658019           -0.443575           0.0087998                0.04            0.608525
          0.00172031            0.773104            0.715346           -0.430298           0.0085587                0.12          -0.0398999
           0.0016343            0.909303            0.620905             -0.3921          0.00779998            0.426667            -1.18354
          0.00155258            0.871733            0.571716           -0.405278          0.00804723                0.52            0.914559
          0.00147495            0.732146            0.611883            -0.42576           0.0084435                0.44             1.22693
           0.0014012            0.751049            0.650198           -0.431755          0.00856434            0.266667             1.14357
          0.00133114            0.715175            0.533315           -0.427527          0.00847646                0.28            0.845367
          0.00126459            0.964288             0.55137           -0.366851          0.00732341                0.68            -0.65963
          0.00120136            0.667108             0.63183           -0.388792          0.00771488            0.733333             0.30835
          0.00114129            0.692238            0.602767           -0.403629          0.00800275            0.733333           -0.384839
          0.00108423            0.755897            0.526153           -0.402125            0.007981            0.373333            0.847889
          0.00103001            0.637172            0.684403           -0.367784          0.00734655            0.493333             1.11808
         0.000978513            0.749735            0.677002           -0.427283          0.00847946            0.546667           -0.108788
         0.000929588            0.831881            0.670847           -0.433804          0.00861276            0.333333           -0.196046
         0.000883108            0.851964             0.52588           -0.428451           0.0085212            0.226667            0.799967
         0.000838953            0.802423            0.671755           -0.433865          0.00860522            0.626667           -0.563719
         0.000797005            0.846261            0.568472           -0.416267          0.00826794            0.426667           -0.404053
         0.000757155             0.96471             0.52246           -0.416409          0.00826321                0.36             1.29074
         0.000719297            0.552857            0.589148           -0.253317          0.00509956            0.706667            0.371511
         0.000683332            0.319057            0.933245           -0.261514          0.00533789            0.826667           -0.813417
         0.000649166            0.681416            0.644936           -0.396741          0.00787078                0.16            0.431856
         0.000616708            0.819435            0.609191           -0.442911          0.00879014            0.533333             1.44183
         0.000585872            0.817047            0.686427           -0.436782           0.0086686                0.08            0.764586
         0.000556579            0.715645             0.73267           -0.404271          0.00810133                0.48           -0.143948
          0.00052875              0.9111            0.583085           -0.383398          0.00765036                0.64          -0.0547063
         0.000502312            0.812206            0.612475            -0.43925          0.00870777                0.48           -0.816387
         0.000477197            0.742902            0.612163           -0.445902          0.00884345           0.0133333            -1.25195
         0.000453337            0.705697            0.563334           -0.435859          0.00864537                0.12           -0.455055
          0.00043067            0.980828            0.539451           -0.395903          0.00786461            0.533333            0.863927
         0.000409136            0.757169            0.659151           -0.431196          0.00855951            0.666667           -0.442726
          0.00038868            0.741057            0.552225           -0.420853          0.00836397            0.266667           -0.951706
         0.000369246            0.932115            0.631654           -0.402199          0.00800228            0.426667           -0.961006
         0.000350783            0.721095            0.696769           -0.396229          0.00787882            0.586667            0.693199
         0.000333244            0.690109            0.703326           -0.398295          0.00792463                0.52            -1.28165
         0.000316582            0.674253            0.762684           -0.370205          0.00739482            0.546667           -0.284239
         0.000300753             0.77695            0.704376           -0.391946          0.00783767            0.573333            -1.42833
         0.000285715            0.768102            0.705793           -0.404789          0.00805312            0.426667            0.227547
         0.000271429            0.709131            0.607685           -0.418584          0.00830776            0.506667          -0.0459508
         0.000257858            0.831138            0.668915           -0.420548          0.00833647            0.293333             0.13439
         0.000244965            0.759036             0.70663           -0.419629          0.00836781                0.44             1.78696
         0.000232717            0.852823            0.532273           -0.400752           0.0079693            0.546667            0.868993
         0.000221081            0.922069            0.643759           -0.369125          0.00739626            0.573333             1.61069
         0.000210027            0.782223            0.617327           -0.440295          0.00875627            0.573333           -0.220162
         0.000199526            0.880334            0.697081           -0.441574          0.00875286           0.0533333            0.702598
         0.000189549            0.642792            0.729682           -0.356943          0.00724154            0.746667            0.954062
         0.000180072            0.675877            0.652104           -0.394308          0.00782757            0.493333             1.10863
         0.000171068             0.77217            0.467926           -0.388083          0.00770034            0.586667           -0.298071
         0.000162515              0.5713            0.524631           -0.221472          0.00448637            0.813333            0.825805
         0.000154389            0.827225             0.59965           -0.442053          0.00877277            0.613333         -0.00176781
          0.00014667            0.861187            0.588687           -0.439987          0.00872454                0.08            -0.46458
         0.000139336            0.694971            0.569641           -0.416831          0.00827303                0.36           -0.262324
         0.000132369            0.666852            0.640414           -0.385931            0.007676            0.533333            0.602681
         0.000125751            0.669631            0.714632           -0.388547          0.00771685                0.44            0.437423
         0.000119463            0.655535            0.617986           -0.376881          0.00748487            0.493333            0.833063
          0.00011349            0.754173            0.536461            -0.38797          0.00773492                 0.6          -0.0514558
         0.000107816            0.752477            0.739997           -0.378847          0.00755418                 0.6           -0.540908
         0.000102425            0.751818            0.751571           -0.353438          0.00720227            0.746667           -0.125939
         9.73036e-05            0.752108            0.600861           -0.428214          0.00849114            0.733333            0.309232
         9.24385e-05             0.76891            0.570255           -0.435196          0.00863131            0.146667            0.958775
         8.78165e-05            0.825331            0.545329           -0.423227          0.00840547            0.306667           -0.635124
         8.34257e-05            0.735743            0.700971            -0.39965          0.00795961            0.573333            0.816858
         7.92544e-05            0.861209            0.484024           -0.400554          0.00796242                0.48            0.515819
         7.52917e-05             0.90514            0.648659           -0.382937          0.00766186            0.746667           -0.265415
         7.15271e-05            0.821791            0.634599            -0.44305          0.00879434            0.573333            -1.33835
         6.79508e-05            0.876557            0.531314           -0.442668          0.00878758           0.0533333            0.932423
         6.45532e-05            0.712776            0.658689            -0.40378          0.00801679            0.586667            0.717123
         6.13256e-05              0.7002            0.697428           -0.412158          0.00818222                0.44           -0.447425
         5.82593e-05             0.91305            0.653221           -0.399593           0.0079499            0.413333            -1.52073
         5.53463e-05            0.733409            0.599512           -0.421717          0.00836255            0.586667            0.669447
          5.2579e-05            0.848653            0.510485           -0.430283          0.00853682            0.226667           -0.517329
           4.995e-05            0.754946            0.821502           -0.304439          0.00616871            0.693333           -0.467435
         4.74525e-05              0.7834            0.628131           -0.445628          0.00883035            0.786667           -0.168985
         4.50799e-05            0.806456            0.668077           -0.442265          0.00877013           0.0533333            -1.05468
         4.28259e-05            0.794955            0.657073           -0.438283          0.00870415           0.0533333            0.674531
         4.06846e-05            0.864958            0.668883            -0.43683          0.00866763           0.0533333           -0.414383
         3.86504e-05            0.938464            0.533123           -0.394096          0.00790641                0.48            0.684244
         3.67179e-05            0.556542            0.640593            -0.29472          0.00591992            0.666667            0.751082
          3.4882e-05            0.670673            0.737376           -0.352042          0.00705656            0.653333           -0.392449
         3.31379e-05            0.784862            0.561475           -0.422802          0.00839482            0.573333            -1.05464
          3.1481e-05            0.712533             0.72635           -0.426163          0.00846858                0.32            0.383425
         2.99069e-05            0.874187            0.519398           -0.387763          0.00773729                0.52             1.01793
         2.84116e-05            0.873097            0.668647           -0.398739          0.00793943            0.666667           -0.206741
          2.6991e-05            0.760376            0.627673           -0.437786          0.00868096            0.386667            0.953502
         2.56415e-05            0.772524            0.496585           -0.433049          0.00860441            0.173333            0.772975
         2.43594e-05            0.756416            0.618888            -0.43522          0.00864664            0.773333             1.00364
         2.31414e-05            0.843284            0.573534           -0.430703          0.00853668                0.24            0.752144
         2.19843e-05             0.63283            0.688329           -0.423396          0.00840841                0.24           0.0185543
         2.08851e-05            0.751291            0.577921           -0.425481          0.00843817            0.613333            0.412397
         1.98409e-05             0.86591            0.681939           -0.418031          0.00830362            0.266667             0.97291
         1.88488e-05            0.885463            0.684552           -0.387738          0.00775465            0.493333             -1.4212
         1.79064e-05            0.782436            0.562687            -0.41691          0.00829205            0.666667            0.752861
         1.70111e-05            0.697991             0.48672           -0.418391          0.00831316                0.32           -0.692827
         1.61605e-05            0.548081            0.932719           -0.257767          0.00531576            0.586667            -1.18892
         1.53525e-05            0.620139            0.768533           -0.332467          0.00665499            0.733333            0.146727
         1.45849e-05            0.588731            0.684328           -0.330148           0.0066174                0.76           0.0136887
         1.38556e-05             0.90485             0.56955           -0.384786          0.00765495            0.626667           -0.956745
         1.31628e-05            0.746893            0.574319           -0.423192           0.0083998            0.626667            -0.27561
         1.25047e-05            0.698663            0.620884           -0.421819          0.00837783            0.266667            -1.34042
         1.18795e-05            0.731775            0.666302           -0.411543          0.00820423            0.426667             1.13229
         1.12855e-05            0.765358              0.6303             -0.4353          0.00863437            0.373333             1.10939
         1.07212e-05             0.84566            0.644102           -0.442289           0.0087687           0.0266667           -0.943082
         1.01852e-05            0.750921            0.583611           -0.427327           0.0084908            0.226667            0.448465
          9.6759e-06            0.802443            0.669847             -0.4375          0.00868157            0.186667            0.898602
          9.1921e-06            0.867017            0.504139           -0.422318          0.00839727                0.32             1.05463
          8.7325e-06            0.879812            0.426347           -0.273132           0.0056497            0.813333            0.399414
         8.29587e-06            0.750595             1.01592           0.0728447          0.00485205                 0.8            -1.17554
         7.88108e-06           -0.258199            0.710894          -0.0441298          0.00169968            0.933333             0.11786
         7.48703e-06           -0.795161            0.497616           -0.291429          0.00595151            0.813333            0.501024
         7.11267e-06           -0.652357            0.710567           -0.363761          0.00725076            0.746667           -0.153386
         6.75704e-06           -0.645153            0.486963           -0.367552          0.00733585            0.533333          -0.0630876
         6.41919e-06           -0.587394            0.544234            -0.26276          0.00528887            0.773333           -0.929741
         6.09823e-06           -0.659764            0.688078           -0.374832          0.00744983                 0.8           -0.502079
         5.79332e-06           -0.804499            0.742068           -0.375009          0.00747017                0.48             1.27985
         5.50365e-06           -0.758501            0.595589           -0.438136          0.00869612            0.666667           -0.327375
         5.22847e-06           -0.902652            0.693949           -0.437022          0.00866401                0.12             1.16349
         4.96705e-06           -0.817524            0.706882           -0.387612          0.00776394                0.52            -1.10914
         4.71869e-06           -0.720263            0.635557            -0.41908           0.0083266            0.506667             0.83949
         4.48276e-06           -0.719557            0.557206           -0.420811          0.00835182            0.346667            -0.91329
         4.25862e-06           -0.832798            0.658512           -0.423863          0.00841919                0.52            0.771418
