#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
           0.0223577           -0.876434            0.761505            -0.28802          0.00586838            0.653333            0.385592
           0.0212398           -0.832834            0.831827           -0.289658          0.00599753                0.72            -1.45794
           0.0201778           -0.757201            0.849032           -0.238005          0.00509556                0.76          -0.0749848
           0.0191689           -0.656401            0.889188           -0.248161          0.00550006            0.826667            0.125196
           0.0182105           -0.361458            0.924519            -0.26325          0.00537446            0.746667            0.576971
              0.0173           -0.123264             0.98942           -0.255963          0.00520417            0.533333             -1.0426
            0.016435           -0.520503            0.914076           -0.263153          0.00548807                0.48             1.65524
           0.0156132           -0.288318            0.872787           -0.253671          0.00531546                 0.6             -0.5787
           0.0148325           -0.908309            0.694536           -0.333427          0.00679602            0.813333            -1.27782
           0.0140909           -0.942581            0.689259           -0.329579          0.00669526            0.733333            -1.62526
           0.0133864           -0.880394            0.671835           -0.385099          0.00769936            0.786667           -0.451329
           0.0127171           -0.723867            0.755438           -0.391637          0.00782032                0.56            0.416445
           0.0120812           -0.987381            0.669603           -0.367132           0.0073858            0.626667            0.232371
           0.0114771           -0.633762            0.871211           -0.277801          0.00561843            0.866667           -0.894406
           0.0109033           -0.851149            0.527387           -0.351466          0.00702784            0.853333             1.01005
           0.0103581           -0.844451            0.625599           -0.440411          0.00873503            0.693333            -1.40208
          0.00984021           -0.708766            0.548753           -0.441147          0.00875813            0.186667           -0.789319
           0.0093482           -0.745011            0.606077           -0.428164          0.00848929                0.52           -0.684531
          0.00888079           -0.907828            0.627128           -0.433407          0.00859369            0.253333            0.597198
          0.00843675           -0.771478            0.703547           -0.407302          0.00811681            0.506667            0.995098
          0.00801492           -0.812912            0.690306           -0.394731          0.00788511            0.493333             -0.8521
          0.00761417           -0.730237            0.764842           -0.405045          0.00806796                0.52           -0.781133
          0.00723346           -0.845301            0.598399           -0.437512          0.00869354                0.64            -0.31255
          0.00687179           -0.818157              0.5503           -0.435211          0.00863526            0.186667           -0.287674
           0.0065282           -0.739564            0.580262           -0.436285          0.00865679                0.52            -1.18701
          0.00620179           -0.817234            0.629475           -0.443042          0.00878746            0.306667            0.421748
           0.0058917           -0.895376            0.642345           -0.440671          0.00873629                0.16             -0.4192
          0.00559712           -0.856566            0.532971            -0.40866          0.00813723            0.453333            0.691676
          0.00531726           -0.831108            0.634603            -0.43588          0.00866006            0.573333            0.717787
           0.0050514           -0.690436             0.56047           -0.441613          0.00875991            0.146667            0.578449
          0.00479883           -0.698195            0.623045           -0.402938          0.00799438                0.44            0.219106
          0.00455889           -0.762545            0.675895           -0.417626          0.00831109            0.466667            -1.30815
          0.00433094           -0.892512            0.671072           -0.425028          0.00844388                0.36            -1.13776
          0.00411439           -0.734968            0.730728           -0.385694           0.0077108            0.586667             1.10522
          0.00390867           -0.809738            0.707802            -0.39554          0.00791111            0.506667            0.444875
          0.00371324           -0.672406             0.57208           -0.394697          0.00791474            0.533333           -0.357228
          0.00352758           -0.838814            0.699844           -0.378453          0.00754872            0.746667           -0.676797
           0.0033512           -0.716773            0.742751           -0.394598          0.00788828            0.466667            0.536439
          0.00318364           -0.854092            0.651705           -0.420174           0.0083541            0.613333             0.48474
          0.00302446           -0.695239            0.557164            -0.41996          0.00835106                 0.4            0.836185
          0.00287323             -0.7852            0.624545           -0.447886          0.00887553                 0.6            0.807826
          0.00272957           -0.785674            0.664093           -0.445629          0.00883608           0.0133333             1.11389
          0.00259309           -0.718657            0.568591           -0.423685          0.00841748                0.28           -0.546776
          0.00246344           -0.854201            0.657495           -0.413103          0.00822126            0.493333             1.23133
          0.00234027           -0.685876            0.507976           -0.419766          0.00833491            0.226667           -0.689601
          0.00222325           -0.728154            0.680145           -0.407874          0.00811467                0.64          -0.0284432
          0.00211209           -0.836346            0.692807           -0.404783          0.00804369            0.493333            -1.09044
          0.00200649           -0.737131             0.71427            -0.40686          0.00810148            0.466667            0.865657
          0.00190616           -0.688792            0.517453           -0.388597          0.00774361            0.533333           -0.811691
          0.00181085           -0.875166            0.425001           -0.327332          0.00656246                0.76            -1.33378
          0.00172031           -0.477386             1.09189           -0.142149          0.00378547            0.946667           -0.247075
           0.0016343           -0.505803            0.802407           -0.266432          0.00539639            0.826667           -0.593643
          0.00155258           -0.569855            0.719589           -0.298012          0.00594557                0.64            0.859447
          0.00147495           -0.686651             0.76572           -0.353585          0.00709673            0.893333            0.741198
           0.0014012           -0.784986            0.509764           -0.341432          0.00684595            0.586667            -0.84118
          0.00133114           -0.670533            0.600918            -0.39302          0.00779875                0.68            0.511746
          0.00126459           -0.859971            0.763598             -0.3827          0.00759929            0.653333           0.0700478
          0.00120136           -0.697265            0.567184           -0.399922          0.00795618                0.76            0.772871
          0.00114129           -0.783123            0.616534           -0.441386          0.00875214            0.546667           -0.265607
          0.00108423           -0.732126            0.585992           -0.444653          0.00881346                   0            0.575336
          0.00103001           -0.781264            0.497658           -0.419079           0.0083184            0.373333           -0.866895
         0.000978513           -0.696939            0.798015           -0.314869          0.00655595            0.733333            -1.42398
         0.000929588           -0.681279            0.755375            -0.34976          0.00700996            0.773333           -0.214851
         0.000883108           -0.747352             0.60075           -0.436191          0.00864424            0.666667           -0.714906
         0.000838953           -0.827851            0.659907           -0.431383          0.00856576            0.173333            0.193563
         0.000797005           -0.811744             0.68891           -0.443298            0.008801           0.0533333            -1.01345
         0.000757155            -0.75874            0.561656           -0.415816          0.00826179                0.44           -0.806454
         0.000719297           -0.872592            0.553592           -0.418626          0.00831627            0.413333           -0.871349
         0.000683332            -1.00044            0.612096           -0.378638          0.00753609            0.626667            0.787899
         0.000649166           -0.470732            0.780234           -0.286476            0.005756            0.746667             0.86624
         0.000616708           -0.747318            0.774635           -0.323994          0.00656135                 0.8            0.240319
         0.000585872           -0.801129            0.639145           -0.440238          0.00873329            0.573333           -0.339411
         0.000556579             -0.7831            0.704226           -0.437471          0.00868698                0.08             -1.1757
          0.00052875            -0.69549            0.583572           -0.401709          0.00796856                0.56             1.34839
         0.000502312           -0.833615             0.71273           -0.397371          0.00789104                 0.6            0.542587
         0.000477197           -0.721674            0.728985            -0.38102          0.00758224                0.56           0.0915997
         0.000453337           -0.822168            0.560435            -0.42638          0.00846254            0.586667            0.580055
          0.00043067            -0.73567            0.718425           -0.409555          0.00814094            0.373333           -0.179236
         0.000409136             -0.6974            0.653821           -0.413571          0.00820985                0.52           -0.554782
          0.00038868           -0.849689            0.678212           -0.408858          0.00811254            0.466667              1.0392
         0.000369246           -0.639977            0.548647           -0.395995          0.00792743            0.506667           -0.150033
         0.000350783           -0.810917             0.57756           -0.431331          0.00855543                0.64            0.565027
         0.000333244           -0.792546            0.655406            -0.43838          0.00869511                0.24           -0.539492
         0.000316582           -0.804065            0.597657           -0.436436           0.0086535            0.186667           -0.749394
         0.000300753           -0.806299            0.668641           -0.439499          0.00872157           0.0533333           -0.325032
         0.000285715           -0.697803            0.707522           -0.420873          0.00837914                0.32            -1.15304
         0.000271429           -0.693999            0.676596           -0.393884          0.00782349                0.56            0.342589
         0.000257858           -0.861115            0.714217           -0.392993          0.00780676                 0.4           -0.796507
         0.000244965           -0.748938            0.763502           -0.369582           0.0074018                0.64           -0.375986
         0.000232717           -0.822696             0.76263            -0.34163          0.00692961                0.64            0.707482
         0.000221081           -0.627952            0.531995           -0.328955          0.00675821                0.72             1.20545
         0.000210027           -0.826581            0.649529           -0.434718          0.00862975            0.706667            0.875677
         0.000199526           -0.803434            0.758524           -0.427343          0.00851463                0.16            0.724432
         0.000189549           -0.776807            0.624822            -0.44256          0.00877159                0.68           -0.285613
         0.000180072           -0.696044            0.509946           -0.440353           0.0087327           0.0266667            -0.15182
         0.000171068           -0.698456            0.688522           -0.386776          0.00769637            0.826667           -0.304117
         0.000162515           -0.794243            0.725792           -0.402954          0.00801191                 0.4             1.11858
         0.000154389           -0.675939             0.65995           -0.393036          0.00786223                0.48           -0.543667
          0.00014667           -0.766603            0.679858            -0.41333          0.00821179                0.44            0.594543
         0.000139336           -0.822334            0.675472           -0.421178          0.00835911            0.293333             1.40947
         0.000132369           -0.808902            0.748115           -0.416849          0.00829796            0.506667            0.987043
         0.000125751           -0.770757            0.483412           -0.364751          0.00738499                0.68            -0.66269
         0.000119463           -0.906738            0.663172           -0.376073          0.00752814            0.733333            -1.58617
          0.00011349           -0.795633             0.59567           -0.434135          0.00861749            0.466667            0.438823
         0.000107816           -0.779144            0.617347           -0.449561          0.00891475           0.0133333             1.33697
         0.000102425           -0.716927            0.560289            -0.44357          0.00879227           0.0533333            -1.95059
         9.73036e-05           -0.854019            0.595014           -0.422226          0.00838143                0.48           -0.600902
         9.24385e-05           -0.782415            0.771708           -0.426617          0.00846175            0.266667             1.17921
         8.78165e-05           -0.675831            0.700561           -0.372099          0.00742087                 0.6           -0.603186
         8.34257e-05           -0.862807            0.519647           -0.379235          0.00754415                0.48           -0.241967
         7.92544e-05           -0.549815            0.638367           -0.322057          0.00648588            0.733333            0.392565
         7.52917e-05           -0.790234             0.58276           -0.429689          0.00852431                0.76            -0.98005
         7.15271e-05           -0.732556            0.637624           -0.437224          0.00867618           0.0933333            0.880553
         6.79508e-05           -0.908671            0.562106           -0.425255          0.00843833            0.173333            -1.11478
         6.45532e-05           -0.751117            0.771911           -0.365494          0.00727012                0.64             1.17809
         6.13256e-05           -0.699346            0.461968           -0.332698          0.00678852            0.733333            0.401807
         5.82593e-05           -0.644257            0.736638           -0.351632          0.00703259            0.853333           -0.626155
         5.53463e-05           -0.776817            0.780742           -0.352187           0.0070343                0.52            0.390444
          5.2579e-05           -0.651423            0.626188           -0.372918          0.00740803            0.653333            0.585197
           4.995e-05           -0.753123            0.586647           -0.422046          0.00837495                0.56             -1.4035
         4.74525e-05           -0.688688            0.628194            -0.43222          0.00858105            0.173333            -1.16074
         4.50799e-05           -0.742741             0.61928           -0.434536          0.00861711                0.44           -0.427985
         4.28259e-05           -0.789519             0.64911           -0.443356          0.00879641            0.146667           -0.646796
         4.06846e-05           -0.829804            0.518502            -0.44198          0.00876965           0.0133333           -0.361526
         3.86504e-05           -0.801769            0.544453           -0.392731          0.00781432            0.733333            -1.33065
         3.67179e-05           -0.746367            0.615642              -0.436          0.00864487                0.44           -0.598459
          3.4882e-05           -0.914407            0.617815           -0.435977          0.00863892            0.173333             0.41172
         3.31379e-05           -0.771605            0.605508           -0.441191          0.00874473            0.586667            -1.04927
          3.1481e-05            -0.83031            0.631903           -0.442415          0.00877652           0.0666667            -0.60556
         2.99069e-05           -0.740111            0.663139            -0.42827          0.00853366            0.253333            0.738453
         2.84116e-05           -0.747606            0.569473           -0.424027          0.00841542                0.28            0.759443
          2.6991e-05            -0.82275            0.592843           -0.440275           0.0087293            0.253333           -0.434755
         2.56415e-05           -0.698397            0.518304           -0.437234          0.00867289                0.08            -1.08218
         2.43594e-05           -0.590569            0.689026           -0.317089          0.00631721            0.653333            0.154271
         2.31414e-05           -0.900007             0.69174           -0.348159          0.00708634            0.653333           -0.500157
         2.19843e-05           -0.707599            0.531469           -0.356512           0.0071271            0.653333           -0.978605
         2.08851e-05           -0.929919            0.726329           -0.359743          0.00718575            0.626667            0.743855
         1.98409e-05           -0.390448            0.964949           -0.249751          0.00558329            0.853333            0.319723
         1.88488e-05           -0.736444            0.898875           -0.264907          0.00546968                0.76            -1.70143
         1.79064e-05           -0.704147            0.974418           -0.189753          0.00452591                 0.8           -0.794552
         1.70111e-05            -0.54509            0.693134           -0.272864          0.00546171            0.786667          -0.0451338
         1.61605e-05           -0.547466            0.460141            -0.26415          0.00529712            0.506667            0.808012
         1.53525e-05           -0.637695            0.690428           -0.361085          0.00718953            0.893333            0.968223
         1.45849e-05           -0.984897            0.536182           -0.358543          0.00713505            0.586667           -0.848289
         1.38556e-05           -0.837526             0.61342           -0.436949          0.00866628            0.786667           -0.366688
         1.31628e-05           -0.907796            0.705592           -0.429647          0.00854204            0.173333            0.929093
         1.25047e-05           -0.751539            0.639608           -0.437559          0.00867908            0.693333           -0.938142
         1.18795e-05           -0.732811            0.670575           -0.425602          0.00844204            0.333333            -1.41418
         1.12855e-05           -0.918027            0.678631           -0.415433          0.00824889            0.386667             1.49256
         1.07212e-05           -0.913191            0.713838           -0.350619           0.0070166            0.573333             0.24244
         1.01852e-05           -0.789465            0.638797           -0.441624          0.00875645            0.773333            0.812429
          9.6759e-06           -0.834093            0.616898           -0.439791          0.00873184           0.0666667            0.936892
          9.1921e-06           -0.814576            0.539675           -0.439174          0.00871033                0.04            -1.03614
          8.7325e-06           -0.646212            0.672065            -0.38763          0.00771792            0.586667            0.555374
         8.29587e-06           -0.773227            0.628084             -0.4328          0.00858057            0.586667           -0.824693
         7.88108e-06           -0.746204            0.703644           -0.444163          0.00881268                0.04             1.06454
         7.48703e-06           -0.811708            0.544644           -0.395948          0.00789703            0.506667           -0.666334
         7.11267e-06            -0.72346            0.734264           -0.396045          0.00789464                0.56           -0.706218
         6.75704e-06           -0.761366            0.730432           -0.386271          0.00769313            0.506667         -0.00589942
         6.41919e-06            -0.67164            0.454646           -0.381853           0.0076496                0.56           -0.106062
         6.09823e-06           -0.566122            0.763455           -0.297627          0.00598156            0.733333             1.00986
         5.79332e-06           -0.559994            0.808555           -0.313133          0.00623739            0.746667           -0.562735
         5.50365e-06           -0.862556            0.659005           -0.409224          0.00814742                0.76               0.631
         5.22847e-06           -0.887047            0.639072           -0.412851           0.0082012                0.36            -1.01467
         4.96705e-06           -0.850904             0.74465           -0.398311          0.00798284                0.48           -0.515228
         4.71869e-06           -0.696831            0.494702           -0.345828          0.00700917            0.733333           0.0516398
         4.48276e-06            -0.86515            0.552754           -0.381543          0.00759525            0.613333            -1.15632
         4.25862e-06           -0.725429             0.68898           -0.409682          0.00813527            0.573333             1.03367
