#     BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
        1220             1.07862             1.13974           0.0050331
        1221             1.07671             1.13969          0.00502924
        1222             1.07486             1.13963           0.0050254
        1223             1.07309             1.13958          0.00502159
        1224             1.07144             1.13952          0.00501779
        1225              1.0699             1.13947          0.00501402
        1226              1.0685             1.13941          0.00501027
        1227             1.06724             1.13935          0.00500653
        1228             1.06615             1.13929           0.0050028
        1229             1.06522             1.13923           0.0049991
        1230             1.06446             1.13917           0.0049954
        1231             1.06387             1.13911          0.00499172
        1232             1.06347             1.13905          0.00498804
        1233             1.06323             1.13898          0.00498438
        1234             1.06317             1.13892          0.00498072
        1235             1.06327             1.13886          0.00497706
        1236             1.06354              1.1388          0.00497341
        1237             1.06396             1.13874          0.00496976
        1238             1.06452             1.13868           0.0049661
        1239             1.06521             1.13862          0.00496245
        1240             1.06602             1.13856          0.00495879
        1241             1.06695              1.1385          0.00495513
        1242             1.06797             1.13845          0.00495147
        1243             1.06909             1.13839           0.0049478
        1244             1.07027             1.13834          0.00494412
        1245             1.07152             1.13828          0.00494044
        1246             1.07281             1.13823          0.00493676
        1247             1.07413             1.13818          0.00493307
        1248             1.07548             1.13813          0.00492937
        1249             1.07684             1.13808          0.00492567
        1250              1.0782             1.13803          0.00492196
        1251             1.07954             1.13799          0.00491825
        1252             1.08086             1.13794          0.00491453
        1253             1.08215             1.13789          0.00491081
        1254             1.08339             1.13785          0.00490709
        1255             1.08457             1.13781          0.00490336
        1256             1.08568             1.13777          0.00489963
        1257             1.08672             1.13773           0.0048959
        1258             1.08768             1.13769          0.00489217
        1259             1.08855             1.13765          0.00488844
        1260             1.08932             1.13761          0.00488471
        1261             1.08999             1.13757          0.00488099
        1262             1.09055             1.13753          0.00487726
        1263               1.091              1.1375          0.00487354
        1264             1.09132             1.13746          0.00486982
        1265             1.09152             1.13743           0.0048661
        1266             1.09159             1.13739           0.0048624
        1267             1.09153             1.13735          0.00485869
        1268             1.09134             1.13732            0.004855
        1269             1.09102             1.13728          0.00485131
        1270             1.09055             1.13724          0.00484763
        1271             1.08994             1.13721          0.00484396
        1272              1.0892             1.13717          0.00484029
        1273             1.08833             1.13713          0.00483664
        1274             1.08731             1.13709          0.00483301
        1275             1.08616             1.13705          0.00482938
        1276             1.08489             1.13701          0.00482577
        1277             1.08348             1.13697          0.00482217
        1278             1.08196             1.13692          0.00481859
        1279             1.08033             1.13688          0.00481503
        1280             1.07859             1.13684          0.00481148
        1281             1.07675             1.13679          0.00480795
        1282             1.07483             1.13674          0.00480445
        1283             1.07283             1.13669          0.00480096
        1284             1.07077             1.13664          0.00479749
        1285             1.06866             1.13659          0.00479405
        1286             1.06651             1.13653          0.00479063
        1287             1.06435             1.13648          0.00478724
        1288             1.06218             1.13642          0.00478387
        1289             1.06002             1.13636          0.00478053
        1290             1.05789              1.1363          0.00477721
        1291             1.05581             1.13624          0.00477391
        1292              1.0538             1.13617          0.00477065
        1293             1.05186             1.13611           0.0047674
        1294             1.05002             1.13604          0.00476418
        1295              1.0483             1.13597          0.00476098
        1296              1.0467              1.1359          0.00475781
        1297             1.04524             1.13583          0.00475465
        1298             1.04393             1.13576          0.00475152
        1299             1.04278             1.13569           0.0047484
        1300              1.0418             1.13562           0.0047453
        1301             1.04099             1.13555          0.00474221
        1302             1.04037             1.13547          0.00473913
        1303             1.03993              1.1354          0.00473606
        1304             1.03966             1.13533          0.00473299
        1305             1.03958             1.13525          0.00472994
        1306             1.03967             1.13518          0.00472688
        1307             1.03992             1.13511          0.00472383
        1308             1.04034             1.13503          0.00472077
        1309             1.04091             1.13496          0.00471771
        1310             1.04161             1.13489          0.00471465
        1311             1.04244             1.13482          0.00471158
        1312             1.04339             1.13475           0.0047085
        1313             1.04443             1.13468          0.00470542
        1314             1.04557             1.13461          0.00470233
        1315             1.04678             1.13455          0.00469923
        1316             1.04806             1.13448          0.00469611
        1317             1.04939             1.13442          0.00469299
        1318             1.05076             1.13435          0.00468986
        1319             1.05217             1.13429          0.00468672
        1320              1.0536             1.13423          0.00468357
        1321             1.05505             1.13417          0.00468041
        1322             1.05651             1.13411          0.00467723
        1323             1.05797             1.13405          0.00467405
        1324             1.05943               1.134          0.00467086
        1325             1.06089             1.13394          0.00466766
        1326             1.06236             1.13389          0.00466446
        1327             1.06381             1.13384          0.00466124
        1328             1.06527             1.13378          0.00465802
        1329             1.06673             1.13373          0.00465478
        1330             1.06819             1.13368          0.00465155
        1331             1.06966             1.13364           0.0046483
        1332             1.07113             1.13359          0.00464505
        1333             1.07262             1.13354          0.00464179
        1334             1.07412              1.1335          0.00463852
        1335             1.07565             1.13346          0.00463525
        1336             1.07719             1.13341          0.00463197
        1337             1.07876             1.13337          0.00462869
        1338             1.08036             1.13333           0.0046254
        1339             1.08199             1.13329           0.0046221
        1340             1.08365             1.13326           0.0046188
        1341             1.08534             1.13322          0.00461549
        1342             1.08707             1.13319          0.00461218
        1343             1.08883             1.13315          0.00460887
        1344             1.09063             1.13312          0.00460555
        1345             1.09246             1.13309          0.00460222
        1346             1.09431             1.13306          0.00459889
        1347              1.0962             1.13304          0.00459556
        1348             1.09812             1.13301          0.00459222
        1349             1.10005             1.13299          0.00458888
        1350             1.10201             1.13296          0.00458554
        1351             1.10398             1.13294           0.0045822
        1352             1.10596             1.13292          0.00457885
        1353             1.10795              1.1329          0.00457551
        1354             1.10994             1.13289          0.00457216
        1355             1.11192             1.13287          0.00456881
        1356             1.11389             1.13286          0.00456546
        1357             1.11585             1.13284          0.00456212
        1358             1.11778             1.13283          0.00455877
        1359             1.11969             1.13282          0.00455542
        1360             1.12157             1.13281          0.00455208
        1361             1.12342             1.13281          0.00454874
        1362             1.12523              1.1328          0.00454541
        1363               1.127              1.1328          0.00454207
        1364             1.12872              1.1328          0.00453875
        1365             1.13039             1.13279          0.00453542
        1366             1.13202             1.13279           0.0045321
        1367              1.1336             1.13279          0.00452878
        1368             1.13512              1.1328          0.00452547
        1369             1.13659              1.1328          0.00452217
        1370             1.13801              1.1328          0.00451887
        1371             1.13938             1.13281          0.00451558
        1372              1.1407             1.13281          0.00451229
        1373             1.14196             1.13282          0.00450901
        1374             1.14318             1.13283          0.00450573
        1375             1.14436             1.13283          0.00450246
        1376             1.14549             1.13284           0.0044992
        1377             1.14658             1.13285          0.00449594
        1378             1.14764             1.13286          0.00449269
        1379             1.14866             1.13288          0.00448945
        1380             1.14965             1.13289          0.00448621
        1381             1.15061              1.1329          0.00448298
        1382             1.15154             1.13291          0.00447976
        1383             1.15245             1.13293          0.00447654
        1384             1.15332             1.13294          0.00447333
        1385             1.15417             1.13296          0.00447013
        1386             1.15498             1.13297          0.00446693
        1387             1.15576             1.13299          0.00446374
        1388              1.1565             1.13301          0.00446056
        1389              1.1572             1.13303          0.00445738
        1390             1.15785             1.13304          0.00445421
        1391             1.15845             1.13306          0.00445105
        1392               1.159             1.13308          0.00444789
        1393             1.15948              1.1331          0.00444473
        1394              1.1599             1.13312          0.00444159
        1395             1.16024             1.13314          0.00443845
        1396              1.1605             1.13316          0.00443531
        1397             1.16067             1.13318          0.00443218
        1398             1.16075              1.1332          0.00442905
        1399             1.16073             1.13322          0.00442593
        1400              1.1606             1.13324          0.00442281
        1401             1.16036             1.13326           0.0044197
        1402                1.16             1.13327          0.00441659
        1403             1.15952             1.13329          0.00441348
        1404             1.15892             1.13331          0.00441037
        1405             1.15818             1.13333          0.00440727
        1406              1.1573             1.13335          0.00440417
        1407             1.15628             1.13336          0.00440107
        1408             1.15512             1.13338          0.00439797
        1409             1.15381             1.13339          0.00439487
        1410             1.15235             1.13341          0.00439177
        1411             1.15074             1.13342          0.00438868
        1412             1.14897             1.13343          0.00438559
        1413             1.14705             1.13344          0.00438249
        1414             1.14498             1.13345           0.0043794
        1415             1.14275             1.13345          0.00437631
        1416             1.14037             1.13346          0.00437322
        1417             1.13785             1.13346          0.00437014
        1418             1.13519             1.13346          0.00436706
        1419              1.1324             1.13346          0.00436398
        1420              1.1295             1.13346          0.00436091
        1421             1.12648             1.13345          0.00435784
        1422             1.12338             1.13345          0.00435478
        1423              1.1202             1.13344          0.00435173
        1424             1.11696             1.13343          0.00434869
        1425             1.11368             1.13341          0.00434566
        1426              1.1104              1.1334          0.00434264
        1427             1.10711             1.13338          0.00433964
        1428             1.10386             1.13336          0.00433665
        1429             1.10067             1.13333          0.00433367
        1430             1.09755             1.13331          0.00433072
        1431             1.09453             1.13328          0.00432777
        1432             1.09164             1.13325          0.00432485
        1433             1.08889             1.13322          0.00432194
        1434              1.0863             1.13319          0.00431905
        1435             1.08389             1.13316          0.00431618
        1436             1.08166             1.13312          0.00431332
        1437             1.07964             1.13308          0.00431048
        1438             1.07783             1.13304          0.00430766
        1439             1.07622               1.133          0.00430484
        1440             1.07482             1.13296          0.00430204
        1441             1.07363             1.13292          0.00429925
        1442             1.07264             1.13288          0.00429648
        1443             1.07184             1.13284          0.00429371
        1444             1.07121              1.1328          0.00429095
        1445             1.07074             1.13275          0.00428819
        1446             1.07041             1.13271          0.00428544
        1447             1.07021             1.13267           0.0042827
        1448             1.07011             1.13262          0.00427996
        1449              1.0701             1.13258          0.00427722
        1450             1.07016             1.13254          0.00427449
        1451             1.07028             1.13249          0.00427176
        1452             1.07044             1.13245          0.00426903
        1453             1.07062             1.13241           0.0042663
        1454             1.07082             1.13237          0.00426358
        1455             1.07103             1.13232          0.00426086
        1456             1.07124             1.13228          0.00425814
        1457             1.07145             1.13224          0.00425542
        1458             1.07166              1.1322          0.00425271
        1459             1.07187             1.13216          0.00424999
        1460             1.07209             1.13212          0.00424728
        1461             1.07232             1.13208          0.00424457
        1462             1.07258             1.13204          0.00424186
        1463             1.07287             1.13199          0.00423915
        1464             1.07321             1.13195          0.00423645
        1465              1.0736             1.13191          0.00423374
        1466             1.07407             1.13188          0.00423104
        1467             1.07462             1.13184          0.00422834
        1468             1.07526              1.1318          0.00422563
        1469               1.076             1.13176          0.00422293
        1470             1.07684             1.13172          0.00422022
        1471              1.0778             1.13169          0.00421751
        1472             1.07887             1.13165           0.0042148
        1473             1.08006             1.13161          0.00421208
        1474             1.08137             1.13158          0.00420936
        1475             1.08278             1.13155          0.00420664
        1476              1.0843             1.13152          0.00420391
        1477             1.08592             1.13148          0.00420118
        1478             1.08763             1.13146          0.00419844
        1479             1.08941             1.13143           0.0041957
        1480             1.09126              1.1314          0.00419295
        1481             1.09315             1.13137           0.0041902
        1482             1.09507             1.13135          0.00418744
        1483             1.09702             1.13133          0.00418468
        1484             1.09896              1.1313          0.00418192
        1485             1.10088             1.13128          0.00417915
        1486             1.10277             1.13126          0.00417638
        1487             1.10461             1.13125          0.00417361
        1488             1.10637             1.13123          0.00417084
        1489             1.10805             1.13121          0.00416807
        1490             1.10963              1.1312           0.0041653
        1491             1.11109             1.13119          0.00416253
        1492             1.11243             1.13117          0.00415976
        1493             1.11363             1.13116          0.00415699
        1494             1.11468             1.13115          0.00415422
        1495             1.11557             1.13114          0.00415145
        1496              1.1163             1.13113          0.00414869
        1497             1.11685             1.13112          0.00414593
        1498             1.11722             1.13111          0.00414317
        1499             1.11741              1.1311          0.00414042
        1500             1.11743             1.13109          0.00413767
        1501             1.11726             1.13108          0.00413492
        1502             1.11692             1.13108          0.00413218
        1503             1.11641             1.13107          0.00412944
        1504             1.11573             1.13106          0.00412671
        1505             1.11489             1.13104          0.00412398
        1506             1.11391             1.13103          0.00412126
        1507             1.11279             1.13102          0.00411854
        1508             1.11154             1.13101          0.00411583
        1509             1.11019             1.13099          0.00411313
        1510             1.10874             1.13098          0.00411043
        1511             1.10722             1.13096          0.00410774
        1512             1.10565             1.13095          0.00410506
        1513             1.10403             1.13093          0.00410238
        1514              1.1024             1.13091          0.00409971
        1515             1.10077             1.13089          0.00409706
        1516             1.09916             1.13087          0.00409441
        1517              1.0976             1.13085          0.00409177
        1518              1.0961             1.13082          0.00408914
        1519             1.09469              1.1308          0.00408651
        1520             1.09338             1.13078           0.0040839
        1521              1.0922             1.13075          0.00408129
        1522             1.09116             1.13072          0.00407869
        1523             1.09027              1.1307           0.0040761
        1524             1.08955             1.13067          0.00407352
        1525             1.08901             1.13064          0.00407094
        1526             1.08865             1.13062          0.00406836
        1527             1.08849             1.13059          0.00406579
        1528             1.08852             1.13056          0.00406322
        1529             1.08875             1.13053          0.00406066
        1530             1.08918             1.13051          0.00405809
        1531             1.08979             1.13048          0.00405553
        1532             1.09059             1.13045          0.00405297
        1533             1.09156             1.13043           0.0040504
        1534              1.0927              1.1304          0.00404784
        1535             1.09398             1.13038          0.00404527
        1536             1.09541             1.13036           0.0040427
        1537             1.09696             1.13034          0.00404013
        1538             1.09861             1.13032          0.00403755
        1539             1.10036              1.1303          0.00403498
        1540             1.10219             1.13028           0.0040324
        1541             1.10409             1.13026          0.00402982
        1542             1.10603             1.13025          0.00402724
        1543             1.10801             1.13023          0.00402465
        1544             1.11002             1.13022          0.00402207
        1545             1.11204             1.13021          0.00401948
        1546             1.11407              1.1302          0.00401689
        1547             1.11608             1.13019          0.00401431
        1548             1.11809             1.13018          0.00401172
        1549             1.12007             1.13017          0.00400914
        1550             1.12203             1.13017          0.00400655
        1551             1.12396             1.13016          0.00400397
        1552             1.12585             1.13016          0.00400139
        1553              1.1277             1.13016          0.00399882
        1554             1.12951             1.13016          0.00399624
        1555             1.13128             1.13016          0.00399367
        1556             1.13301             1.13016          0.00399111
        1557             1.13469             1.13016          0.00398855
        1558             1.13632             1.13017          0.00398599
        1559              1.1379             1.13017          0.00398343
        1560             1.13943             1.13018          0.00398089
        1561              1.1409             1.13019          0.00397834
        1562             1.14232             1.13019           0.0039758
        1563             1.14368              1.1302          0.00397327
        1564             1.14499             1.13021          0.00397074
        1565             1.14624             1.13022          0.00396821
        1566             1.14742             1.13023           0.0039657
        1567             1.14853             1.13024          0.00396318
        1568             1.14956             1.13026          0.00396067
        1569             1.15052             1.13027          0.00395817
        1570              1.1514             1.13028          0.00395567
        1571              1.1522              1.1303          0.00395318
        1572              1.1529             1.13031          0.00395069
        1573              1.1535             1.13033          0.00394821
        1574             1.15401             1.13034          0.00394573
        1575             1.15441             1.13036          0.00394325
        1576              1.1547             1.13037          0.00394078
        1577             1.15487             1.13039          0.00393831
        1578             1.15493              1.1304          0.00393585
        1579             1.15485             1.13042          0.00393338
        1580             1.15465             1.13043          0.00393092
        1581             1.15431             1.13045          0.00392847
        1582             1.15384             1.13046          0.00392601
        1583             1.15323             1.13048          0.00392356
        1584             1.15249             1.13049           0.0039211
        1585              1.1516              1.1305          0.00391865
        1586             1.15058             1.13052           0.0039162
        1587             1.14942             1.13053          0.00391375
        1588             1.14813             1.13054           0.0039113
        1589             1.14671             1.13055          0.00390886
        1590             1.14518             1.13056          0.00390641
        1591             1.14353             1.13057          0.00390396
        1592              1.1418             1.13058          0.00390152
        1593             1.13997             1.13058          0.00389907
        1594             1.13808             1.13059          0.00389663
        1595             1.13613             1.13059          0.00389419
        1596             1.13415             1.13059          0.00389175
        1597             1.13216             1.13059          0.00388931
        1598             1.13018             1.13059          0.00388688
        1599             1.12822             1.13059          0.00388445
        1600             1.12632             1.13059          0.00388202
        1601              1.1245             1.13058           0.0038796
        1602             1.12277             1.13058          0.00387718
        1603             1.12116             1.13057          0.00387476
        1604             1.11968             1.13057          0.00387235
        1605             1.11836             1.13056          0.00386995
        1606             1.11721             1.13055          0.00386755
        1607             1.11623             1.13054          0.00386515
        1608             1.11544             1.13053          0.00386276
        1609             1.11484             1.13052          0.00386037
        1610             1.11442             1.13051          0.00385799
        1611             1.11419              1.1305           0.0038556
        1612             1.11413             1.13049          0.00385323
        1613             1.11424             1.13048          0.00385085
        1614             1.11449             1.13047          0.00384848
        1615             1.11487             1.13046          0.00384611
        1616             1.11536             1.13045          0.00384374
        1617             1.11594             1.13044          0.00384137
        1618             1.11659             1.13044          0.00383901
        1619             1.11728             1.13043          0.00383664
        1620               1.118             1.13042          0.00383428
        1621             1.11872             1.13041          0.00383192
        1622             1.11943             1.13041          0.00382957
        1623              1.1201              1.1304          0.00382721
        1624             1.12072             1.13039          0.00382486
        1625             1.12127             1.13039          0.00382251
        1626             1.12175             1.13038          0.00382016
        1627             1.12215             1.13038          0.00381782
        1628             1.12245             1.13037          0.00381548
        1629             1.12266             1.13037          0.00381314
        1630             1.12277             1.13036           0.0038108
        1631             1.12278             1.13036          0.00380847
        1632             1.12268             1.13035          0.00380614
        1633             1.12249             1.13035          0.00380381
        1634             1.12221             1.13034          0.00380149
        1635             1.12183             1.13034          0.00379916
        1636             1.12136             1.13033          0.00379685
        1637             1.12081             1.13033          0.00379453
        1638             1.12018             1.13032          0.00379222
        1639             1.11947             1.13031          0.00378991
        1640              1.1187             1.13031          0.00378761
        1641             1.11786              1.1303          0.00378531
        1642             1.11697             1.13029          0.00378301
        1643             1.11601             1.13028          0.00378072
        1644             1.11501             1.13027          0.00377843
        1645             1.11395             1.13026          0.00377615
        1646             1.11285             1.13025          0.00377387
        1647             1.11171             1.13024          0.00377159
        1648             1.11053             1.13023          0.00376932
        1649             1.10932             1.13022          0.00376706
        1650             1.10807              1.1302           0.0037648
        1651             1.10679             1.13019          0.00376254
        1652             1.10548             1.13018           0.0037603
        1653             1.10415             1.13016          0.00375805
        1654             1.10281             1.13014          0.00375582
        1655             1.10144             1.13013          0.00375359
        1656             1.10006             1.13011          0.00375137
        1657             1.09867             1.13009          0.00374915
        1658             1.09727             1.13007          0.00374694
        1659             1.09586             1.13005          0.00374474
        1660             1.09445             1.13003          0.00374255
        1661             1.09303                1.13          0.00374036
        1662             1.09161             1.12998          0.00373818
        1663             1.09019             1.12996          0.00373601
        1664             1.08877             1.12993          0.00373385
        1665             1.08735             1.12991          0.00373169
        1666             1.08592             1.12988          0.00372954
        1667             1.08449             1.12985          0.00372741
        1668             1.08306             1.12983          0.00372528
        1669             1.08162              1.1298          0.00372316
        1670             1.08017             1.12977          0.00372105
        1671             1.07871             1.12974          0.00371894
        1672             1.07724              1.1297          0.00371685
        1673             1.07575             1.12967          0.00371477
        1674             1.07424             1.12964           0.0037127
        1675             1.07271             1.12961          0.00371064
        1676             1.07115             1.12957          0.00370859
        1677             1.06956             1.12953          0.00370655
        1678             1.06794              1.1295          0.00370452
        1679             1.06628             1.12946          0.00370251
        1680             1.06458             1.12942          0.00370051
        1681             1.06284             1.12938          0.00369852
        1682             1.06106             1.12934          0.00369654
        1683             1.05923              1.1293          0.00369458
        1684             1.05735             1.12926          0.00369263
        1685             1.05543             1.12921           0.0036907
        1686             1.05348             1.12917          0.00368878
        1687             1.05148             1.12912          0.00368688
        1688             1.04945             1.12908            0.003685
        1689              1.0474             1.12903          0.00368314
        1690             1.04532             1.12898          0.00368129
        1691             1.04324             1.12893          0.00367946
        1692             1.04115             1.12887          0.00367766
        1693             1.03908             1.12882          0.00367587
        1694             1.03703             1.12877          0.00367409
        1695             1.03501             1.12871          0.00367234
        1696             1.03305             1.12866          0.00367061
        1697             1.03116              1.1286           0.0036689
        1698             1.02934             1.12854           0.0036672
        1699             1.02763             1.12848          0.00366553
        1700             1.02603             1.12842          0.00366386
        1701             1.02456             1.12836          0.00366222
        1702             1.02323              1.1283          0.00366059
        1703             1.02206             1.12823          0.00365897
        1704             1.02106             1.12817          0.00365736
        1705             1.02023             1.12811          0.00365577
        1706             1.01959             1.12805          0.00365418
        1707             1.01913             1.12798          0.00365259
        1708             1.01885             1.12792          0.00365101
        1709             1.01877             1.12785          0.00364944
        1710             1.01886             1.12779          0.00364786
        1711             1.01914             1.12773          0.00364628
        1712             1.01958             1.12766           0.0036447
        1713             1.02018              1.1276          0.00364311
        1714             1.02092             1.12754          0.00364151
        1715             1.02179             1.12748          0.00363991
        1716             1.02277             1.12742           0.0036383
        1717             1.02385             1.12736          0.00363668
        1718               1.025              1.1273          0.00363506
        1719             1.02622             1.12724          0.00363342
        1720             1.02748             1.12718          0.00363177
        1721             1.02876             1.12712          0.00363011
        1722             1.03006             1.12707          0.00362844
        1723             1.03136             1.12701          0.00362676
        1724             1.03264             1.12695          0.00362506
        1725              1.0339              1.1269          0.00362336
        1726             1.03513             1.12685          0.00362166
        1727             1.03632              1.1268          0.00361994
        1728             1.03747             1.12674          0.00361821
        1729             1.03856             1.12669          0.00361648
        1730             1.03961             1.12664          0.00361474
        1731              1.0406             1.12659          0.00361299
        1732             1.04155             1.12654          0.00361124
        1733             1.04244              1.1265          0.00360948
        1734             1.04329             1.12645          0.00360772
        1735             1.04408              1.1264          0.00360595
        1736             1.04483             1.12635          0.00360418
        1737             1.04554             1.12631          0.00360241
        1738             1.04619             1.12626          0.00360063
        1739             1.04681             1.12621          0.00359885
        1740             1.04738             1.12617          0.00359706
        1741             1.04792             1.12612          0.00359528
        1742             1.04841             1.12608          0.00359349
        1743             1.04885             1.12604           0.0035917
        1744             1.04926             1.12599          0.00358991
        1745             1.04962             1.12595          0.00358812
        1746             1.04994              1.1259          0.00358633
        1747             1.05022             1.12586          0.00358454
        1748             1.05045             1.12582          0.00358275
        1749             1.05063             1.12577          0.00358096
        1750             1.05076             1.12573          0.00357917
        1751             1.05083             1.12569          0.00357738
        1752             1.05086             1.12565          0.00357559
        1753             1.05082              1.1256          0.00357381
        1754             1.05073             1.12556          0.00357203
        1755             1.05057             1.12552          0.00357025
        1756             1.05035             1.12548          0.00356847
        1757             1.05006             1.12543           0.0035667
        1758             1.04971             1.12539          0.00356493
        1759             1.04928             1.12535          0.00356317
        1760             1.04877              1.1253          0.00356141
        1761              1.0482             1.12526          0.00355965
        1762             1.04754             1.12521          0.00355791
        1763             1.04681             1.12517          0.00355617
        1764             1.04601             1.12513          0.00355443
        1765             1.04513             1.12508          0.00355271
        1766             1.04417             1.12503          0.00355099
        1767             1.04315             1.12499          0.00354928
        1768             1.04206             1.12494          0.00354759
        1769             1.04091             1.12489           0.0035459
        1770              1.0397             1.12485          0.00354422
        1771             1.03844              1.1248          0.00354256
        1772             1.03713             1.12475           0.0035409
        1773             1.03579              1.1247          0.00353926
        1774             1.03442             1.12465          0.00353763
        1775             1.03303             1.12459          0.00353602
        1776             1.03163             1.12454          0.00353441
        1777             1.03023             1.12449          0.00353282
        1778             1.02885             1.12443          0.00353124
        1779             1.02748             1.12438          0.00352968
        1780             1.02615             1.12433          0.00352813
        1781             1.02485             1.12427          0.00352659
        1782             1.02361             1.12421          0.00352506
        1783             1.02242             1.12416          0.00352355
        1784             1.02129              1.1241          0.00352205
        1785             1.02024             1.12404          0.00352055
        1786             1.01926             1.12398          0.00351907
        1787             1.01837             1.12392           0.0035176
        1788             1.01756             1.12386          0.00351613
        1789             1.01683              1.1238          0.00351468
        1790              1.0162             1.12374          0.00351323
        1791             1.01565             1.12368          0.00351178
        1792             1.01519             1.12362          0.00351035
        1793             1.01481             1.12356          0.00350891
        1794             1.01452              1.1235          0.00350748
        1795              1.0143             1.12344          0.00350606
        1796             1.01416             1.12338          0.00350463
        1797             1.01408             1.12332          0.00350321
        1798             1.01406             1.12326          0.00350179
        1799             1.01409              1.1232          0.00350037
        1800             1.01418             1.12314          0.00349895
        1801              1.0143             1.12308          0.00349753
        1802             1.01446             1.12302           0.0034961
        1803             1.01465             1.12296          0.00349468
        1804             1.01486              1.1229          0.00349326
        1805             1.01508             1.12284          0.00349183
        1806             1.01532             1.12278          0.00349041
        1807             1.01557             1.12272          0.00348898
        1808             1.01584             1.12266          0.00348755
        1809             1.01612              1.1226          0.00348612
        1810             1.01642             1.12254          0.00348469
        1811             1.01673             1.12248          0.00348325
        1812             1.01707             1.12242          0.00348182
        1813             1.01743             1.12237          0.00348038
        1814             1.01783             1.12231          0.00347894
        1815             1.01827             1.12225          0.00347749
        1816             1.01876             1.12219          0.00347604
        1817             1.01931             1.12214          0.00347459
        1818             1.01993             1.12208          0.00347314
        1819             1.02063             1.12202          0.00347167
        1820             1.02141             1.12197          0.00347021
        1821             1.02229             1.12191          0.00346873
        1822             1.02327             1.12186          0.00346725
        1823             1.02437             1.12181          0.00346576
        1824             1.02557             1.12175          0.00346426
        1825              1.0269              1.1217          0.00346275
        1826             1.02835             1.12165          0.00346124
        1827             1.02992              1.1216          0.00345971
        1828             1.03162             1.12155          0.00345816
        1829             1.03344              1.1215          0.00345661
        1830             1.03538             1.12146          0.00345504
        1831             1.03744             1.12141          0.00345346
        1832              1.0396             1.12137          0.00345186
        1833             1.04187             1.12132          0.00345025
        1834             1.04424             1.12128          0.00344862
        1835             1.04669             1.12124          0.00344699
        1836             1.04922              1.1212          0.00344533
