#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         152            -5.03291            -5.49781           0.0459094
         153            -5.03409            -5.49478           0.0457093
         154            -5.03494            -5.49179           0.0455099
         155             -5.0356            -5.48885           0.0453113
         156            -5.03578            -5.48594           0.0451139
         157            -5.03655            -5.48308           0.0449172
         158            -5.03687            -5.48026           0.0447216
         159            -5.03765            -5.47747           0.0445269
         160            -5.03831            -5.47473           0.0443331
         161            -5.03884            -5.47202           0.0441404
         162            -5.04049            -5.46936           0.0439482
         163            -5.04173            -5.46673           0.0437568
         164             -5.0426            -5.46415           0.0435664
         165            -5.04338             -5.4616           0.0433769
         166            -5.04469            -5.45909           0.0431882
         167            -5.04638            -5.45661           0.0430003
         168            -5.04768            -5.45418           0.0428132
         169            -5.04905            -5.45178           0.0426269
         170            -5.05047            -5.44942           0.0424414
         171            -5.05131            -5.44709           0.0422571
         172            -5.05248             -5.4448           0.0420736
         173            -5.05394            -5.44254            0.041891
         174            -5.05492            -5.44031           0.0417095
         175             -5.0563            -5.43812           0.0415288
         176            -5.05714            -5.43595           0.0413492
         177            -5.05849            -5.43382           0.0411706
         178            -5.05971            -5.43172           0.0409929
         179            -5.06017            -5.42964           0.0408164
         180            -5.06045            -5.42759           0.0406411
         181             -5.0604            -5.42556           0.0404672
         182            -5.06074            -5.42356           0.0402945
         183            -5.06088            -5.42158            0.040123
         184            -5.06049            -5.41962           0.0399529
         185            -5.05973            -5.41767           0.0397843
         186            -5.05875            -5.41574           0.0396171
         187            -5.05756            -5.41383           0.0394516
         188            -5.05615            -5.41192           0.0392876
         189            -5.05501            -5.41003           0.0391251
         190            -5.05339            -5.40816           0.0389641
         191            -5.05146            -5.40629           0.0388049
         192            -5.04969            -5.40443           0.0386472
         193            -5.04764            -5.40258           0.0384911
         194            -5.04505            -5.40074           0.0383368
         195            -5.04254             -5.3989           0.0381842
         196            -5.04013            -5.39707           0.0380332
         197            -5.03784            -5.39525           0.0378838
         198            -5.03599            -5.39344           0.0377359
         199            -5.03386            -5.39163           0.0375895
         200            -5.03177            -5.38983           0.0374446
         201            -5.03003            -5.38804           0.0373011
         202            -5.02822            -5.38626            0.037159
         203            -5.02634            -5.38448           0.0370182
         204            -5.02427            -5.38272           0.0368788
         205            -5.02247            -5.38096           0.0367408
         206            -5.02081            -5.37921            0.036604
         207            -5.01944            -5.37748           0.0364684
         208            -5.01822            -5.37575           0.0363339
         209            -5.01672            -5.37403           0.0362007
         210              -5.016            -5.37233           0.0360684
         211            -5.01472            -5.37063           0.0359373
         212            -5.01408            -5.36895           0.0358071
         213             -5.0141            -5.36728           0.0356777
         214            -5.01403            -5.36563           0.0355492
         215            -5.01465              -5.364           0.0354213
         216            -5.01475            -5.36238           0.0352942
         217             -5.0157            -5.36079           0.0351677
         218            -5.01617             -5.3592           0.0350419
         219            -5.01721            -5.35764           0.0349166
         220            -5.01839             -5.3561            0.034792
         221            -5.01986            -5.35458           0.0346678
         222            -5.02225            -5.35308           0.0345439
         223            -5.02433            -5.35161           0.0344205
         224            -5.02719            -5.35016           0.0342973
         225            -5.03051            -5.34874           0.0341742
         226            -5.03354            -5.34734           0.0340515
         227            -5.03763            -5.34598           0.0339288
         228            -5.04096            -5.34464           0.0338063
         229            -5.04502            -5.34333            0.033684
         230            -5.04964            -5.34206           0.0335618
         231            -5.05405            -5.34081           0.0334396
         232            -5.05911             -5.3396           0.0333175
         233             -5.0645            -5.33842           0.0331954
         234            -5.06988            -5.33727           0.0330734
         235            -5.07567            -5.33615           0.0329514
         236            -5.08137            -5.33507           0.0328295
         237            -5.08649            -5.33403           0.0327077
         238            -5.09205            -5.33301           0.0325861
         239            -5.09725            -5.33202           0.0324646
         240            -5.10238            -5.33107           0.0323435
         241            -5.10768            -5.33014           0.0322226
         242            -5.11299            -5.32924           0.0321019
         243            -5.11842            -5.32837           0.0319815
         244            -5.12319            -5.32753           0.0318615
         245            -5.12759            -5.32672           0.0317419
         246            -5.13219            -5.32593           0.0316227
         247            -5.13594            -5.32516            0.031504
         248            -5.13972            -5.32441           0.0313859
         249            -5.14278            -5.32368           0.0312683
         250            -5.14572            -5.32297           0.0311513
         251            -5.14853            -5.32227            0.031035
         252            -5.15122            -5.32159           0.0309192
