#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         336            -5.61887            -5.60942           0.0102014
         337            -5.58198            -5.60934           0.0101715
         338            -5.61745            -5.60936           0.0101414
         339            -5.56187            -5.60922           0.0101125
         340              -5.445            -5.60874           0.0100942
         341            -5.44003            -5.60824           0.0100768
         342            -5.47517            -5.60785           0.0100548
         343            -5.49197            -5.60751           0.0100312
         344            -5.48241            -5.60715           0.0100086
         345            -5.47215            -5.60676          0.00998723
         346            -5.47607            -5.60638          0.00996551
         347             -5.5303            -5.60616           0.0099392
         348            -5.61947             -5.6062          0.00991071
         349            -5.57572            -5.60611           0.0098827
         350            -5.65191            -5.60624          0.00985533
         351            -5.69295            -5.60649          0.00983035
         352            -5.62172            -5.60653          0.00980252
         353            -5.53088            -5.60632          0.00977709
         354            -5.44315            -5.60586          0.00976033
         355            -5.32125            -5.60506          0.00976571
         356            -5.37253             -5.6044          0.00976009
         357            -5.48385            -5.60407          0.00973859
         358            -5.54687            -5.60391           0.0097127
         359            -5.51127            -5.60365          0.00968907
         360            -5.36426            -5.60298          0.00968495
         361            -5.34718            -5.60228          0.00968401
         362            -5.50947            -5.60202          0.00966065
         363            -5.52448            -5.60181           0.0096364
         364            -5.57232            -5.60172          0.00961027
         365            -5.52928            -5.60153          0.00958599
         366            -5.66999            -5.60171          0.00956162
         367            -5.66043            -5.60187          0.00953691
         368            -5.58152            -5.60182          0.00951115
         369            -5.54991            -5.60168          0.00948641
         370            -5.52556            -5.60147          0.00946301
         371            -5.55171            -5.60134          0.00943845
         372            -5.66105             -5.6015          0.00941444
         373            -5.51832            -5.60127          0.00939184
         374            -5.53291            -5.60109          0.00936851
         375            -5.50217            -5.60083          0.00934724
         376            -5.47979            -5.60051          0.00932792
         377            -5.56639            -5.60042          0.00930362
         378            -5.66366            -5.60058          0.00928051
         379            -5.60136            -5.60059          0.00925602
         380            -5.56027            -5.60048          0.00923227
         381            -5.56142            -5.60038          0.00920861
         382            -5.56017            -5.60027          0.00918511
         383            -5.64003            -5.60038          0.00916171
         384            -5.61868            -5.60042          0.00913798
         385            -5.49789            -5.60016          0.00911812
         386            -5.58362            -5.60011           0.0090946
         387            -5.52979            -5.59993          0.00907292
         388            -5.51576            -5.59972          0.00905213
         389            -5.54076            -5.59956          0.00903012
         390            -5.58255            -5.59952          0.00900707
         391            -5.60613            -5.59954          0.00898405
         392            -5.61992            -5.59959          0.00896129
         393            -5.69644            -5.59984          0.00894187
         394            -5.67289            -5.60002           0.0089211
         395            -5.60906            -5.60004          0.00889854
         396            -5.65623            -5.60019           0.0088772
         397            -5.66126            -5.60034          0.00885618
         398             -5.6654             -5.6005          0.00883543
         399            -5.63864             -5.6006          0.00881381
         400            -5.71105            -5.60087           0.0087961
         401            -5.64754            -5.60099          0.00877493
         402            -5.64004            -5.60109          0.00875364
         403            -5.64715             -5.6012          0.00873266
         404            -5.61982            -5.60125          0.00871117
         405            -5.59286            -5.60123          0.00868969
         406            -5.56884            -5.60115          0.00866865
         407            -5.57241            -5.60108          0.00864764
         408            -5.49425            -5.60082          0.00863041
         409            -5.45496            -5.60046          0.00861667
         410            -5.59131            -5.60044          0.00859568
         411            -5.54435             -5.6003          0.00857585
         412            -5.44462            -5.59992          0.00856336
         413            -5.58759            -5.59989          0.00854267
         414            -5.53736            -5.59974          0.00852337
         415            -5.53649            -5.59959           0.0085042
         416            -5.53979            -5.59945          0.00848497
         417            -5.46226            -5.59912            0.008471
         418            -5.51878            -5.59892          0.00845291
         419            -5.49216            -5.59867          0.00843658
         420            -5.46723            -5.59836          0.00842229
         421            -5.49372            -5.59811          0.00840595
         422            -5.45014            -5.59776          0.00839334
         423            -5.51862            -5.59757          0.00837559
         424            -5.50999            -5.59736          0.00835838
         425            -5.48742             -5.5971          0.00834272
         426             -5.4104            -5.59667          0.00833464
         427             -5.4787            -5.59639          0.00831969
         428            -5.52933            -5.59623          0.00830173
         429            -5.53732             -5.5961          0.00828352
         430            -5.57299            -5.59604          0.00826443
         431            -5.54297            -5.59592          0.00824617
         432             -5.5623            -5.59584          0.00822745
         433            -5.46668            -5.59554          0.00821385
         434            -5.53434             -5.5954          0.00819614
         435            -5.52925            -5.59525          0.00817871
         436             -5.4434             -5.5949          0.00816736
         437            -5.52999            -5.59475          0.00815002
         438            -5.52782             -5.5946          0.00813284
         439            -5.52786            -5.59445          0.00811574
         440            -5.51981            -5.59428          0.00809907
         441            -5.58578            -5.59426          0.00808073
         442            -5.60444            -5.59428          0.00806248
         443            -5.58098            -5.59425          0.00804433
         444            -5.61883            -5.59431           0.0080264
         445            -5.54924            -5.59421          0.00800901
         446            -5.56771            -5.59415          0.00799127
         447            -5.57202             -5.5941          0.00797355
         448            -5.60197            -5.59412          0.00795577
         449            -5.59149            -5.59411          0.00793805
         450            -5.53149            -5.59397          0.00792163
         451            -5.58604            -5.59395          0.00790408
         452            -5.52952            -5.59381          0.00788788
         453            -5.52704            -5.59366          0.00787185
         454            -5.55135            -5.59357          0.00785506
         455             -5.6982             -5.5938          0.00784116
         456             -5.5615            -5.59373          0.00782429
         457            -5.60896            -5.59376          0.00780724
         458            -5.60612            -5.59379          0.00779024
         459              -5.548            -5.59369           0.0077739
         460            -5.55515            -5.59361          0.00775745
         461            -5.63016            -5.59368          0.00774103
         462            -5.65112            -5.59381          0.00772527
         463            -5.69845            -5.59403          0.00771189
         464            -5.65433            -5.59416          0.00769637
         465            -5.58894            -5.59415          0.00767983
         466            -5.58068            -5.59412           0.0076634
         467            -5.58051             -5.5941          0.00764705
         468            -5.52786            -5.59395          0.00763201
         469              -5.511            -5.59378          0.00761779
         470              -5.585            -5.59376          0.00760161
         471              -5.617            -5.59381          0.00758563
         472            -5.54866            -5.59371          0.00757016
         473            -5.51697            -5.59355          0.00755589
         474            -5.55813            -5.59348          0.00754032
         475            -5.54549            -5.59337          0.00752512
         476            -5.49516            -5.59317          0.00751214
         477            -5.47514            -5.59292          0.00750047
         478            -5.56251            -5.59286          0.00748505
         479            -5.60126            -5.59287          0.00746944
         480             -5.5679            -5.59282          0.00745406
         481             -5.6071            -5.59285          0.00743862
         482            -5.58124            -5.59283          0.00742323
         483            -5.61052            -5.59286          0.00740795
         484            -5.63725            -5.59296          0.00739321
         485            -5.49774            -5.59276          0.00738057
         486            -5.50993            -5.59259          0.00736735
         487            -5.53985            -5.59248          0.00735302
         488            -5.52379            -5.59234           0.0073393
