#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         153            -7.40656            -7.57204           0.0135118
         154             -7.3757            -7.57076           0.0134841
         155            -7.50494            -7.57034           0.0134038
         156            -7.41208            -7.56932           0.0133562
         157            -7.49867            -7.56887           0.0132787
         158            -7.52133            -7.56857           0.0131981
         159            -7.59431            -7.56873           0.0131161
         160            -7.58368            -7.56883           0.0130344
         161             -7.5474            -7.56869           0.0129541
         162            -7.57506            -7.56873           0.0128742
         163            -7.53551            -7.56853           0.0127969
         164            -7.54228            -7.56837           0.0127198
         165            -7.52127            -7.56808           0.0126459
         166            -7.57758            -7.56814           0.0125699
         167             -7.6386            -7.56856           0.0125017
         168            -7.59655            -7.56873           0.0124284
         169            -7.58031             -7.5688            0.012355
         170            -7.59837            -7.56897           0.0122836
         171            -7.55774            -7.56891           0.0122119
         172            -7.61711            -7.56919           0.0121441
         173            -7.55463             -7.5691           0.0120742
         174            -7.49227            -7.56866           0.0120129
         175            -7.41107            -7.56776            0.011978
         176            -7.50953            -7.56743           0.0119145
         177            -7.51797            -7.56715           0.0118505
         178            -7.62776            -7.56749           0.0117888
         179            -7.58823            -7.56761           0.0117235
         180            -7.61257            -7.56786            0.011661
         181            -7.54758            -7.56774           0.0115971
         182            -7.52123            -7.56749           0.0115362
         183            -7.43013            -7.56674           0.0114976
         184            -7.53573            -7.56657           0.0114363
         185            -7.57744            -7.56663           0.0113746
         186             -7.4249            -7.56587            0.011339
         187            -7.45995             -7.5653           0.0112925
         188            -7.50397            -7.56497           0.0112371
         189            -7.53903            -7.56484           0.0111785
         190            -7.53077            -7.56466           0.0111211
         191            -7.55298            -7.56459           0.0110631
         192            -7.47747            -7.56414           0.0110147
         193            -7.59643            -7.56431           0.0109589
         194            -7.50116            -7.56398           0.0109073
         195            -7.41605            -7.56322           0.0108777
         196            -7.42582            -7.56252           0.0108448
         197            -7.44982            -7.56195           0.0108048
         198            -7.43218             -7.5613           0.0107701
         199            -7.42119            -7.56059            0.010739
         200             -7.4428               -7.56           0.0107014
         201            -7.48295            -7.55962            0.010655
         202            -7.58051            -7.55972           0.0106028
         203            -7.51616            -7.55951           0.0105527
         204            -7.43424            -7.55889           0.0105188
         205            -7.49195            -7.55857           0.0104726
         206            -7.47435            -7.55816           0.0104297
         207            -7.49265            -7.55784           0.0103842
         208            -7.45716            -7.55736           0.0103455
         209            -7.47605            -7.55697           0.0103033
         210            -7.47455            -7.55658           0.0102617
         211            -7.48904            -7.55626           0.0102181
         212            -7.51627            -7.55607           0.0101716
         213            -7.55156            -7.55605           0.0101239
         214            -7.53859            -7.55597           0.0100769
         215            -7.57934            -7.55607           0.0100306
         216            -7.64972            -7.55651          0.00999356
         217            -7.62952            -7.55684          0.00995317
         218            -7.57486            -7.55693          0.00990785
         219            -7.56735            -7.55697          0.00986273
         220            -7.60022            -7.55717          0.00981985
         221             -7.5788            -7.55727          0.00977591
         222            -7.53229            -7.55716          0.00973252
         223             -7.4468            -7.55666          0.00970145
         224            -7.51182            -7.55646           0.0096602
         225            -7.52434            -7.55632          0.00961832
         226            -7.44637            -7.55583          0.00958806
         227            -7.45939            -7.55541          0.00955523
         228            -7.41125            -7.55477          0.00953422
         229            -7.28531             -7.5536          0.00956492
         230            -7.28724            -7.55244          0.00959318
         231             -7.3105            -7.55139          0.00960866
         232             -7.3848            -7.55067          0.00959404
         233            -7.39267               -7.55          0.00957679
         234            -7.38084            -7.54927          0.00956311
         235            -7.41466             -7.5487          0.00953956
         236            -7.52025            -7.54858           0.0094999
         237            -7.50487             -7.5484          0.00946161
         238            -7.54209            -7.54837          0.00942189
         239            -7.49296            -7.54814          0.00938532
         240            -7.42015             -7.5476          0.00936135
         241            -7.39932            -7.54699          0.00934271
         242            -7.45636            -7.54661           0.0093116
         243             -7.5138            -7.54648          0.00927426
         244            -7.48877            -7.54624          0.00923927
         245            -7.54203            -7.54623          0.00920157
         246            -7.53607            -7.54618          0.00916426
         247            -7.56181            -7.54625          0.00912738
         248             -7.5379            -7.54621          0.00909064
         249            -7.51519            -7.54609          0.00905498
         250             -7.4595            -7.54574          0.00902538
         251            -7.40354            -7.54518          0.00900719
         252            -7.27339             -7.5441          0.00903579
         253            -7.30136            -7.54314          0.00905087
         254            -7.38507            -7.54252           0.0090366
         255            -7.45049            -7.54216          0.00900837
         256            -7.36663            -7.54147          0.00899924
         257             -7.3774            -7.54083          0.00898684
         258             -7.3934            -7.54026          0.00897015
         259            -7.33248            -7.53946          0.00897132
         260             -7.4958            -7.53929          0.00893839
         261            -7.47544            -7.53904          0.00890749
         262            -7.53091            -7.53901          0.00887354
         263            -7.52212            -7.53895          0.00884004
         264            -7.51404            -7.53886          0.00880705
         265            -7.58558            -7.53903          0.00877558
         266            -7.49941            -7.53888          0.00874386
         267            -7.50788            -7.53877          0.00871188
         268            -7.51294            -7.53867          0.00867991
         269            -7.41959            -7.53823          0.00865892
         270            -7.58653            -7.53841           0.0086287
         271            -7.53887            -7.53841          0.00859686
         272            -7.57393            -7.53854          0.00856624
         273            -7.53673            -7.53853          0.00853487
         274            -7.53028             -7.5385          0.00850377
         275            -7.50076            -7.53836          0.00847396
         276            -7.51388            -7.53828          0.00844372
         277             -7.3708            -7.53767          0.00843485
         278            -7.43724            -7.53731          0.00841225
         279            -7.47535            -7.53709          0.00838503
         280            -7.46698            -7.53684          0.00835882
         281            -7.57467            -7.53697          0.00833015
         282             -7.5575            -7.53705          0.00830093
         283            -7.57356            -7.53717           0.0082726
         284            -7.47526            -7.53696          0.00824635
         285            -7.47138            -7.53673          0.00822062
         286            -7.51954            -7.53667           0.0081921
         287            -7.57497             -7.5368          0.00816464
         288             -7.5893            -7.53698          0.00813833
