#                 X:                  Y:                  Z:
           -0.266686                   0                   0
           -0.266686                   0                   0
            0.101715                   0                   0
            0.101715                   0                   0
           -0.698423                   0                   0
           -0.698423                   0                   0
           -0.698423                   0                   0
           -0.698423                   0                   0
           -0.698423                   0                   0
           -0.698423                   0                   0
            -1.06625                   0                   0
            0.161625                   0                   0
            0.161625                   0                   0
            0.161625                   0                   0
          -0.0752454                   0                   0
            -1.35865                   0                   0
            0.623955                   0                   0
           -0.790189                   0                   0
             1.12017                   0                   0
           -0.817351                   0                   0
           -0.817351                   0                   0
           -0.817351                   0                   0
           -0.817351                   0                   0
           -0.817351                   0                   0
            -1.20713                   0                   0
            -1.30572                   0                   0
            -1.30572                   0                   0
            -1.30572                   0                   0
            0.578503                   0                   0
            0.578503                   0                   0
            0.796532                   0                   0
            0.796532                   0                   0
            0.796532                   0                   0
           -0.489367                   0                   0
           -0.489367                   0                   0
            -1.04057                   0                   0
            -1.04057                   0                   0
           -0.665242                   0                   0
           -0.665242                   0                   0
           -0.665242                   0                   0
            0.364014                   0                   0
            0.364014                   0                   0
            0.364014                   0                   0
            0.209672                   0                   0
            -1.44823                   0                   0
            -1.44823                   0                   0
            0.486396                   0                   0
            0.486396                   0                   0
            0.486396                   0                   0
            0.486396                   0                   0
             1.49652                   0                   0
            0.200635                   0                   0
             1.13834                   0                   0
             1.13834                   0                   0
           -0.107552                   0                   0
           -0.107552                   0                   0
           -0.107552                   0                   0
              1.1251                   0                   0
            0.854961                   0                   0
            0.854961                   0                   0
          -0.0676098                   0                   0
          -0.0676098                   0                   0
            0.268586                   0                   0
            0.528539                   0                   0
            0.684085                   0                   0
            -1.12436                   0                   0
            -1.12436                   0                   0
            -1.03724                   0                   0
           -0.866371                   0                   0
            0.458174                   0                   0
            0.458174                   0                   0
            0.458174                   0                   0
            0.458174                   0                   0
            0.458174                   0                   0
            0.458174                   0                   0
            0.458174                   0                   0
            0.458174                   0                   0
           0.0189347                   0                   0
             2.18434                   0                   0
             -0.3347                   0                   0
            -1.05731                   0                   0
            0.908244                   0                   0
           0.0684217                   0                   0
             1.67444                   0                   0
             1.29852                   0                   0
            -0.92352                   0                   0
            -0.92352                   0                   0
            -0.92352                   0                   0
            -0.92352                   0                   0
            -0.92352                   0                   0
            -0.92352                   0                   0
           -0.121411                   0                   0
            0.778108                   0                   0
            0.778108                   0                   0
            0.778108                   0                   0
            0.509857                   0                   0
            0.509857                   0                   0
            0.533607                   0                   0
            0.746945                   0                   0
           -0.669511                   0                   0
            -1.24542                   0                   0
            -1.24542                   0                   0
           -0.951773                   0                   0
            0.986926                   0                   0
            0.133629                   0                   0
            0.133629                   0                   0
            0.133629                   0                   0
            0.133629                   0                   0
            0.133629                   0                   0
            0.133629                   0                   0
            0.133629                   0                   0
            0.133629                   0                   0
            0.048169                   0                   0
            0.048169                   0                   0
            0.048169                   0                   0
           -0.806186                   0                   0
            0.491167                   0                   0
            0.491167                   0                   0
            0.491167                   0                   0
            0.491167                   0                   0
            0.491167                   0                   0
             1.27629                   0                   0
            -1.30567                   0                   0
           -0.461646                   0                   0
           -0.461646                   0                   0
            0.215345                   0                   0
           -0.681131                   0                   0
           -0.681131                   0                   0
           -0.681131                   0                   0
           -0.681131                   0                   0
           -0.681131                   0                   0
           -0.681131                   0                   0
             0.56021                   0                   0
            0.562325                   0                   0
            0.562325                   0                   0
            0.562325                   0                   0
            0.562325                   0                   0
            0.562325                   0                   0
            0.562325                   0                   0
            0.562325                   0                   0
            0.562325                   0                   0
            0.577095                   0                   0
            0.577095                   0                   0
            0.577095                   0                   0
           -0.855091                   0                   0
           -0.855091                   0                   0
            0.978624                   0                   0
             1.30286                   0                   0
            0.109824                   0                   0
            0.109824                   0                   0
             -0.9294                   0                   0
            0.132229                   0                   0
            0.132229                   0                   0
            0.132229                   0                   0
            0.575141                   0                   0
          -0.0697123                   0                   0
         -0.00434944                   0                   0
             1.05241                   0                   0
           -0.922813                   0                   0
            0.269617                   0                   0
            -1.70592                   0                   0
            -1.36058                   0                   0
            -1.10726                   0                   0
            -1.10726                   0                   0
            0.691559                   0                   0
           -0.908544                   0                   0
           -0.908544                   0                   0
            0.550902                   0                   0
            0.410416                   0                   0
            0.410416                   0                   0
            0.410416                   0                   0
            0.410416                   0                   0
            0.360696                   0                   0
            0.360696                   0                   0
            0.310889                   0                   0
             1.21715                   0                   0
             1.21715                   0                   0
             1.21715                   0                   0
             1.21715                   0                   0
             1.21715                   0                   0
          -0.0133007                   0                   0
             1.18276                   0                   0
            -1.41043                   0                   0
             1.10154                   0                   0
            0.656535                   0                   0
            -1.27014                   0                   0
            -0.43396                   0                   0
            -0.43396                   0                   0
            -0.43396                   0                   0
            0.803979                   0                   0
            0.803979                   0                   0
            0.803979                   0                   0
            0.803979                   0                   0
            0.803979                   0                   0
             1.02583                   0                   0
             1.02583                   0                   0
            -0.34944                   0                   0
           0.0765779                   0                   0
           0.0765779                   0                   0
            -1.00067                   0                   0
            0.786176                   0                   0
            0.786176                   0                   0
            0.786176                   0                   0
            0.513992                   0                   0
            -0.60057                   0                   0
           -0.552188                   0                   0
           -0.552188                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
             1.54733                   0                   0
            -1.00805                   0                   0
             0.26872                   0                   0
             0.26872                   0                   0
             1.14549                   0                   0
          -0.0575175                   0                   0
             1.02298                   0                   0
           -0.263917                   0                   0
            -1.63577                   0                   0
            -1.63577                   0                   0
           -0.573016                   0                   0
            0.221907                   0                   0
           -0.628458                   0                   0
           -0.628458                   0                   0
            -1.11498                   0                   0
            -1.11498                   0                   0
           -0.467435                   0                   0
           -0.467435                   0                   0
           -0.467435                   0                   0
           -0.467435                   0                   0
           -0.467435                   0                   0
           -0.467435                   0                   0
             -1.0537                   0                   0
             -1.0537                   0                   0
             -1.0537                   0                   0
             -1.0537                   0                   0
             -1.0537                   0                   0
             -1.0537                   0                   0
             -1.0537                   0                   0
            -1.14192                   0                   0
            -1.14192                   0                   0
            0.761603                   0                   0
            0.761603                   0                   0
            0.761603                   0                   0
            0.193324                   0                   0
            0.758669                   0                   0
            0.758669                   0                   0
            0.758669                   0                   0
            0.758669                   0                   0
            0.883371                   0                   0
            0.883371                   0                   0
            0.323929                   0                   0
           -0.840101                   0                   0
           -0.840101                   0                   0
           -0.840101                   0                   0
            -1.37951                   0                   0
            0.662419                   0                   0
            0.662419                   0                   0
            0.662419                   0                   0
            0.662419                   0                   0
            0.662419                   0                   0
            0.662419                   0                   0
             1.21875                   0                   0
            0.261307                   0                   0
           -0.282484                   0                   0
            0.892706                   0                   0
            0.892706                   0                   0
            0.892706                   0                   0
            0.824131                   0                   0
           -0.833135                   0                   0
           -0.833135                   0                   0
           -0.833135                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
           -0.590874                   0                   0
             0.65527                   0                   0
             0.65527                   0                   0
             0.65527                   0                   0
             0.65527                   0                   0
             1.17502                   0                   0
           -0.883646                   0                   0
           -0.883646                   0                   0
           -0.883646                   0                   0
           -0.522465                   0                   0
            0.196577                   0                   0
            0.196577                   0                   0
            -1.45929                   0                   0
            -1.45929                   0                   0
            -1.45929                   0                   0
            -1.79504                   0                   0
            -1.37296                   0                   0
              1.0565                   0                   0
              1.0565                   0                   0
             1.22646                   0                   0
            -1.12406                   0                   0
            -1.12406                   0                   0
            -1.12406                   0                   0
            0.229913                   0                   0
              1.1841                   0                   0
              1.1841                   0                   0
              1.1841                   0                   0
           -0.109549                   0                   0
            -1.30067                   0                   0
           -0.491255                   0                   0
           -0.491255                   0                   0
           -0.491255                   0                   0
            0.724071                   0                   0
            0.724071                   0                   0
             1.11572                   0                   0
             1.11572                   0                   0
           -0.431929                   0                   0
            0.395038                   0                   0
            0.340395                   0                   0
            0.340395                   0                   0
            0.340395                   0                   0
            0.340395                   0                   0
           -0.699599                   0                   0
           -0.767826                   0                   0
             1.02102                   0                   0
             1.04539                   0                   0
             1.04539                   0                   0
           0.0877226                   0                   0
           -0.819278                   0                   0
            0.719926                   0                   0
            0.719926                   0                   0
            0.719926                   0                   0
            0.719926                   0                   0
            0.393149                   0                   0
            -1.09155                   0                   0
            0.356603                   0                   0
           -0.845805                   0                   0
            -1.45731                   0                   0
            -1.45731                   0                   0
            -1.12647                   0                   0
             1.12141                   0                   0
             1.12141                   0                   0
             1.12141                   0                   0
             1.25898                   0                   0
              0.5531                   0                   0
              0.5531                   0                   0
            0.588925                   0                   0
            0.978784                   0                   0
            0.978784                   0                   0
          -0.0601134                   0                   0
           -0.142363                   0                   0
           -0.142363                   0                   0
           -0.142363                   0                   0
            0.219757                   0                   0
            0.219757                   0                   0
           -0.290896                   0                   0
           -0.290896                   0                   0
           -0.290896                   0                   0
            -1.11155                   0                   0
            0.736576                   0                   0
            0.736576                   0                   0
           -0.324348                   0                   0
           -0.324348                   0                   0
             -1.6013                   0                   0
             -1.6013                   0                   0
             -1.6013                   0                   0
             -1.6013                   0                   0
           -0.291673                   0                   0
            0.307223                   0                   0
            0.307223                   0                   0
            0.307223                   0                   0
            0.307223                   0                   0
            0.493417                   0                   0
            0.114731                   0                   0
              1.2008                   0                   0
              1.2008                   0                   0
              1.2008                   0                   0
           -0.754317                   0                   0
            0.681135                   0                   0
            0.742096                   0                   0
            0.742096                   0                   0
            -1.25466                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.731966                   0                   0
           -0.080179                   0                   0
            -1.30525                   0                   0
             1.31145                   0                   0
             1.31145                   0                   0
            0.658195                   0                   0
            0.658195                   0                   0
           -0.851545                   0                   0
           -0.851545                   0                   0
           -0.558858                   0                   0
           -0.155619                   0                   0
             1.39232                   0                   0
             1.39232                   0                   0
             1.39232                   0                   0
            0.139436                   0                   0
            0.139436                   0                   0
            0.709945                   0                   0
            0.709945                   0                   0
             2.09163                   0                   0
             2.09163                   0                   0
             1.16458                   0                   0
          0.00747718                   0                   0
          0.00747718                   0                   0
            0.460193                   0                   0
              1.0531                   0                   0
            -0.79084                   0                   0
            -0.79084                   0                   0
            0.937832                   0                   0
            -1.19458                   0                   0
            -1.19458                   0                   0
             1.28165                   0                   0
             1.28165                   0                   0
           -0.346624                   0                   0
           -0.346624                   0                   0
           -0.346624                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
            0.736923                   0                   0
           -0.886772                   0                   0
           -0.886772                   0                   0
           -0.886772                   0                   0
           -0.886772                   0                   0
            0.599031                   0                   0
             1.14899                   0                   0
             1.14899                   0                   0
            0.691412                   0                   0
           -0.843444                   0                   0
           -0.843444                   0                   0
             1.23359                   0                   0
             1.23359                   0                   0
            0.708149                   0                   0
            0.708149                   0                   0
            0.708149                   0                   0
             0.42704                   0                   0
             0.42704                   0                   0
             0.42704                   0                   0
          -0.0814267                   0                   0
           -0.971305                   0                   0
             0.96773                   0                   0
             1.13143                   0                   0
            0.784849                   0                   0
            0.784849                   0                   0
            -1.18095                   0                   0
            -1.18095                   0                   0
            -1.17835                   0                   0
           -0.608971                   0                   0
           -0.608971                   0                   0
            -0.97483                   0                   0
            -0.97483                   0                   0
            -0.97483                   0                   0
            -0.97483                   0                   0
            -0.97483                   0                   0
           -0.915947                   0                   0
            -1.64754                   0                   0
            0.245305                   0                   0
           -0.545981                   0                   0
           -0.545981                   0                   0
             1.55162                   0                   0
              1.4018                   0                   0
             1.26406                   0                   0
           -0.785838                   0                   0
           -0.785838                   0                   0
           -0.111168                   0                   0
           -0.111168                   0                   0
             1.25738                   0                   0
            0.780684                   0                   0
            0.780684                   0                   0
            -0.73557                   0                   0
            -0.73557                   0                   0
           -0.364607                   0                   0
           -0.364607                   0                   0
           -0.364607                   0                   0
           -0.364607                   0                   0
              1.2241                   0                   0
            0.698749                   0                   0
            0.698749                   0                   0
            0.698749                   0                   0
            0.698749                   0                   0
            0.698749                   0                   0
            0.698749                   0                   0
             1.14302                   0                   0
            -1.35281                   0                   0
            -1.35281                   0                   0
            -1.13355                   0                   0
            -1.13355                   0                   0
            -1.13355                   0                   0
            -1.13355                   0                   0
            -1.13355                   0                   0
             1.18818                   0                   0
             1.18818                   0                   0
             1.18818                   0                   0
             0.26378                   0                   0
             0.26378                   0                   0
            0.446189                   0                   0
            0.446189                   0                   0
             1.04166                   0                   0
            0.401914                   0                   0
            -0.56471                   0                   0
            -0.56471                   0                   0
             1.33442                   0                   0
             1.00124                   0                   0
             1.00124                   0                   0
           -0.605314                   0                   0
           -0.605314                   0                   0
            -0.84082                   0                   0
           -0.807463                   0                   0
           -0.807463                   0                   0
           -0.807463                   0                   0
           -0.807463                   0                   0
           -0.807463                   0                   0
           0.0901285                   0                   0
           -0.429426                   0                   0
           -0.429426                   0                   0
           -0.429426                   0                   0
           -0.429426                   0                   0
            0.256258                   0                   0
            0.256258                   0                   0
            -1.16482                   0                   0
            -1.16482                   0                   0
             1.20557                   0                   0
            0.277792                   0                   0
            0.277792                   0                   0
            0.277792                   0                   0
           -0.420147                   0                   0
           -0.420147                   0                   0
           -0.420147                   0                   0
           -0.436326                   0                   0
           -0.436326                   0                   0
            0.514875                   0                   0
            0.514875                   0                   0
            0.514875                   0                   0
            -0.97037                   0                   0
            0.669983                   0                   0
            0.669983                   0                   0
            0.669983                   0                   0
            0.669983                   0                   0
            0.669983                   0                   0
            0.669983                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.608697                   0                   0
            0.388865                   0                   0
            0.388865                   0                   0
            0.388865                   0                   0
            0.388865                   0                   0
            0.388865                   0                   0
            0.388865                   0                   0
             1.50048                   0                   0
             1.50048                   0                   0
             1.50048                   0                   0
             1.50048                   0                   0
             1.50048                   0                   0
             1.50048                   0                   0
             1.50048                   0                   0
             1.14451                   0                   0
             1.14451                   0                   0
             1.14451                   0                   0
             1.14451                   0                   0
            -1.08781                   0                   0
            -1.08781                   0                   0
            -1.08781                   0                   0
           -0.590987                   0                   0
           -0.590987                   0                   0
           -0.590987                   0                   0
           -0.590987                   0                   0
           -0.590987                   0                   0
           -0.357943                   0                   0
           -0.618832                   0                   0
             1.21474                   0                   0
            -1.14592                   0                   0
           -0.255743                   0                   0
           -0.255743                   0                   0
           -0.255743                   0                   0
            0.978902                   0                   0
               -1.05                   0                   0
               -1.05                   0                   0
             -1.0181                   0                   0
             -1.0181                   0                   0
             1.12377                   0                   0
            -1.38875                   0                   0
            -1.38875                   0                   0
           0.0385526                   0                   0
           0.0385526                   0                   0
            0.689781                   0                   0
            0.689781                   0                   0
             1.40203                   0                   0
            -1.22439                   0                   0
            0.293874                   0                   0
            -1.22779                   0                   0
          0.00301099                   0                   0
            0.133082                   0                   0
            0.133082                   0                   0
            0.133082                   0                   0
           -0.906836                   0                   0
             1.29569                   0                   0
             1.29569                   0                   0
             1.91946                   0                   0
             1.91946                   0                   0
             1.91946                   0                   0
             1.91946                   0                   0
             1.91946                   0                   0
           -0.421059                   0                   0
           -0.421059                   0                   0
           -0.235191                   0                   0
           -0.235191                   0                   0
           -0.235191                   0                   0
           -0.235191                   0                   0
            0.200494                   0                   0
           -0.396671                   0                   0
           -0.396671                   0                   0
           -0.396671                   0                   0
            -1.48644                   0                   0
            -1.48644                   0                   0
            0.617575                   0                   0
            0.617575                   0                   0
            0.617575                   0                   0
            0.987753                   0                   0
            0.987753                   0                   0
            0.987753                   0                   0
           -0.790485                   0                   0
           -0.790485                   0                   0
           -0.790485                   0                   0
           -0.790485                   0                   0
           -0.790485                   0                   0
             -1.5914                   0                   0
             -1.5914                   0                   0
           -0.901711                   0                   0
            0.443809                   0                   0
            0.443809                   0                   0
            0.443809                   0                   0
            0.443809                   0                   0
           -0.815863                   0                   0
           -0.815863                   0                   0
           -0.815863                   0                   0
            0.606255                   0                   0
           -0.106369                   0                   0
            0.831414                   0                   0
            0.831414                   0                   0
            0.831414                   0                   0
            0.831414                   0                   0
            0.831414                   0                   0
             1.33275                   0                   0
           -0.972668                   0                   0
            0.905883                   0                   0
           -0.938132                   0                   0
           -0.938132                   0                   0
           -0.182184                   0                   0
            -1.07309                   0                   0
            0.661925                   0                   0
           0.0182252                   0                   0
            0.327455                   0                   0
            0.327455                   0                   0
           0.0500371                   0                   0
            0.729937                   0                   0
           -0.440196                   0                   0
             1.54829                   0                   0
           -0.523588                   0                   0
           -0.972745                   0                   0
            -1.03819                   0                   0
            -1.03819                   0                   0
            0.909728                   0                   0
            0.909728                   0                   0
           -0.329692                   0                   0
            -0.51705                   0                   0
            -0.51705                   0                   0
           0.0215871                   0                   0
             0.48926                   0                   0
             0.48926                   0                   0
           0.0439982                   0                   0
            -1.53132                   0                   0
            -1.19029                   0                   0
           -0.331813                   0                   0
            0.700614                   0                   0
            0.700614                   0                   0
            0.700614                   0                   0
            0.700614                   0                   0
            0.936422                   0                   0
            0.936422                   0                   0
           0.0461485                   0                   0
           0.0461485                   0                   0
           0.0461485                   0                   0
           -0.491606                   0                   0
           -0.491606                   0                   0
           -0.491606                   0                   0
           -0.491606                   0                   0
            0.371847                   0                   0
             1.10314                   0                   0
             1.10314                   0                   0
             1.10314                   0                   0
             0.84527                   0                   0
           -0.866362                   0                   0
             1.48381                   0                   0
           0.0231617                   0                   0
             1.06509                   0                   0
            -1.17756                   0                   0
            -1.17756                   0                   0
            -1.27111                   0                   0
            -1.27111                   0                   0
            -1.27111                   0                   0
             -1.6909                   0                   0
             -1.6909                   0                   0
             -1.6909                   0                   0
             -1.6909                   0                   0
            -1.71091                   0                   0
           -0.713911                   0                   0
           -0.713911                   0                   0
           -0.713911                   0                   0
           -0.713911                   0                   0
