#     BLOCK:           ACTUAL_H:              H_AVE:              ERROR:
        1139            -1.05042           -0.462448           0.0119927
        1140          -0.0352994           -0.462073            0.011988
        1141          -0.0352994           -0.461699           0.0119833
        1142          -0.0352994           -0.461326           0.0119787
        1143          -0.0352994           -0.460953            0.011974
        1144           -0.690393           -0.461154           0.0119652
        1145           -0.100957           -0.460839           0.0119589
        1146           -0.100957           -0.460525           0.0119526
        1147           -0.924723            -0.46093            0.011949
        1148            -1.09238            -0.46148           0.0119512
        1149           -0.138589           -0.461199           0.0119441
        1150            -0.31404           -0.461071           0.0119344
        1151            -0.31404           -0.460943           0.0119247
        1152            -0.31404           -0.460816           0.0119151
        1153           -0.364986           -0.460732            0.011905
        1154           -0.364986           -0.460649            0.011895
        1155           -0.364986           -0.460567            0.011885
        1156            -1.00105           -0.461034           0.0118839
        1157           -0.103587           -0.460725           0.0118776
        1158           -0.262937           -0.460554           0.0118686
        1159           -0.262937           -0.460384           0.0118596
        1160           -0.262937           -0.460214           0.0118506
        1161          -0.0461387           -0.459857           0.0118458
        1162           -0.898399           -0.460234           0.0118416
        1163           -0.898399           -0.460611           0.0118374
        1164           -0.898399           -0.460987           0.0118332
        1165            -1.09005           -0.461527           0.0118353
        1166            -1.09005           -0.462066           0.0118375
        1167            -1.09005           -0.462604           0.0118395
        1168            -1.09005           -0.463142           0.0118416
        1169           -0.665135           -0.463314           0.0118327
        1170           -0.665135           -0.463487           0.0118239
        1171           -0.665135           -0.463659            0.011815
        1172           -0.665135           -0.463831           0.0118062
        1173           -0.665135           -0.464003           0.0117974
        1174           -0.665135           -0.464174           0.0117886
        1175            -1.00309           -0.464633           0.0117875
        1176           -0.586208           -0.464736           0.0117779
        1177           -0.586208           -0.464839           0.0117683
        1178           -0.586208           -0.464942           0.0117588
        1179           -0.586208           -0.465045           0.0117493
        1180           -0.586208           -0.465148           0.0117398
        1181           -0.586208            -0.46525           0.0117303
        1182            -0.14524            -0.46498           0.0117235
        1183            -0.07783           -0.464652           0.0117181
        1184          -0.0105024           -0.464269           0.0117145
        1185          -0.0105024           -0.463886           0.0117109
        1186          -0.0105024           -0.463503           0.0117072
        1187          -0.0105024           -0.463122           0.0117036
        1188          -0.0105024           -0.462741           0.0116999
        1189           -0.337186           -0.462635           0.0116906
        1190           -0.851986           -0.462962           0.0116853
        1191           -0.117508           -0.462672           0.0116791
        1192           -0.117508           -0.462383           0.0116729
        1193           -0.860214           -0.462716           0.0116679
        1194           -0.860214           -0.463049           0.0116629
        1195           -0.860214           -0.463382           0.0116578
        1196           -0.860214           -0.463713           0.0116528
        1197           -0.115952           -0.463423           0.0116467
        1198           -0.115952           -0.463133           0.0116406
        1199           -0.115952           -0.462843           0.0116345
        1200          -0.0180195           -0.462473           0.0116307
        1201          -0.0180195           -0.462102           0.0116269
        1202          -0.0180195           -0.461733           0.0116231
        1203          -0.0180195           -0.461364           0.0116193
        1204           -0.228612           -0.461171           0.0116112
        1205           -0.653083            -0.46133           0.0116027
        1206            -1.00325           -0.461779           0.0116018
        1207            -1.00325           -0.462228           0.0116008
        1208            -1.00325           -0.462676           0.0115999
        1209            -1.07073           -0.463179           0.0116012
        1210            -1.00065           -0.463623           0.0116001
        1211            -1.00065           -0.464067            0.011599
        1212           -0.794822           -0.464339           0.0115926
        1213           -0.815046           -0.464629           0.0115867
        1214           -0.961485           -0.465038           0.0115843
        1215           -0.914798           -0.465408           0.0115807
        1216           -0.914798           -0.465778           0.0115771
        1217           -0.914798           -0.466147           0.0115735
        1218            -1.05395           -0.466629            0.011574
        1219            -1.05395           -0.467111           0.0115745
        1220           -0.810506           -0.467392           0.0115685
        1221            -1.10403           -0.467914           0.0115707
        1222           -0.763528           -0.468156           0.0115638
        1223           -0.763528           -0.468397           0.0115569
        1224           -0.763528           -0.468638           0.0115499
        1225             2.64115             -0.4661           0.0118162
        1226             2.64115           -0.463565           0.0120753
        1227             2.64115           -0.461035           0.0123277
        1228             2.64115           -0.458509           0.0125739
        1229             3.19229           -0.455538           0.0129098
        1230             3.19229           -0.452573           0.0132355
        1231            -1.04088            -0.45305           0.0132334
        1232            -1.04088           -0.453528           0.0132313
        1233            -1.04088           -0.454004           0.0132291
        1234           -0.274124           -0.453858           0.0132192
        1235           -0.870482           -0.454196           0.0132128
        1236           -0.870482           -0.454532           0.0132064
        1237           -0.900322           -0.454893           0.0132006
        1238          -0.0933862           -0.454601           0.0131932
        1239           -0.341075           -0.454509           0.0131829
        1240           -0.710396           -0.454715           0.0131739
        1241           -0.241425           -0.454544           0.0131644
        1242           -0.241425           -0.454372           0.0131549
        1243           -0.241425           -0.454201           0.0131454
        1244           -0.143085           -0.453951           0.0131372
        1245          -0.0250786           -0.453606           0.0131312
        1246          -0.0250786           -0.453262           0.0131251
        1247          -0.0250786           -0.452919           0.0131191
        1248          -0.0250786           -0.452576           0.0131131
        1249          -0.0250786           -0.452234            0.013107
        1250          -0.0137599           -0.451883           0.0131013
        1251           -0.806219           -0.452166           0.0130938
        1252           -0.806219           -0.452449           0.0130864
        1253           -0.123757           -0.452187           0.0130786
        1254           -0.123757           -0.451925           0.0130708
        1255           -0.506511           -0.451968           0.0130605
        1256           -0.506511           -0.452012           0.0130501
        1257           -0.506511           -0.452055           0.0130398
        1258          -0.0302858            -0.45172           0.0130338
        1259          -0.0302858           -0.451385           0.0130277
        1260           -0.865816           -0.451714           0.0130215
        1261          -0.0027849           -0.451358           0.0130161
        1262           -0.913439           -0.451724           0.0130109
        1263           -0.260961           -0.451573           0.0130015
        1264           -0.260961           -0.451422           0.0129921
        1265           -0.332332           -0.451328           0.0129821
        1266          -0.0757311           -0.451031           0.0129753
        1267          -0.0757311           -0.450735           0.0129684
        1268          -0.0757311           -0.450439           0.0129616
        1269          -0.0757311           -0.450144           0.0129547
        1270          -0.0757311           -0.449849           0.0129479
        1271         -0.00623189             -0.4495           0.0129424
        1272         -0.00623189           -0.449152           0.0129369
        1273          -0.0773958            -0.44886             0.01293
        1274          -0.0773958           -0.448568           0.0129232
        1275          -0.0773958           -0.448277           0.0129163
        1276           -0.614874           -0.448408           0.0129069
        1277           -0.614874           -0.448538           0.0128974
        1278           -0.128231           -0.448287           0.0128897
        1279           -0.170115            -0.44807           0.0128815
        1280           -0.170115           -0.447853           0.0128733
        1281           -0.284192           -0.447725           0.0128639
        1282           -0.807769           -0.448006           0.0128569
        1283           -0.325022            -0.44791           0.0128472
        1284            -1.02074           -0.448356            0.012845
        1285           -0.902871            -0.44871           0.0128398
        1286           -0.439893           -0.448703           0.0128298
        1287           -0.439893           -0.448696           0.0128199
        1288           -0.651945           -0.448854           0.0128109
        1289           -0.651945           -0.449011           0.0128019
        1290            -1.00637           -0.449444           0.0127993
        1291            -1.00637           -0.449875           0.0127966
        1292         -0.00269705           -0.449529           0.0127914
        1293         -0.00269705           -0.449183           0.0127862
        1294         -0.00269705           -0.448838            0.012781
        1295         -0.00269705           -0.448494           0.0127757
        1296         -0.00269705            -0.44815           0.0127705
        1297         -0.00269705           -0.447806           0.0127653
        1298           -0.548475           -0.447884           0.0127557
        1299           -0.901971           -0.448233           0.0127507
        1300           -0.901971           -0.448582           0.0127456
        1301           -0.901971           -0.448931           0.0127406
        1302            -1.03926           -0.449384           0.0127389
        1303            -1.06245           -0.449855           0.0127378
        1304         -0.00530217           -0.449514           0.0127326
        1305          -0.0652597           -0.449219           0.0127262
        1306           -0.663625           -0.449384           0.0127175
        1307          -0.0961007           -0.449113           0.0127107
        1308          -0.0961007           -0.448843           0.0127038
        1309          -0.0961007           -0.448574            0.012697
        1310          -0.0961007           -0.448305           0.0126901
        1311          -0.0961007           -0.448036           0.0126833
        1312           -0.839566           -0.448335           0.0126771
        1313            -1.00188           -0.448756           0.0126745
        1314            -1.00188           -0.449177           0.0126718
        1315            -1.00188           -0.449597           0.0126692
        1316           -0.032279            -0.44928           0.0126635
        1317           -0.032279           -0.448964           0.0126579
        1318          -0.0719982           -0.448678           0.0126515
        1319          -0.0719982           -0.448392           0.0126451
        1320          -0.0719982           -0.448107           0.0126387
        1321           -0.141101           -0.447875           0.0126313
        1322           -0.141101           -0.447643           0.0126239
        1323           -0.493675           -0.447677           0.0126144
        1324           -0.493675           -0.447712           0.0126049
        1325          0.00239579           -0.447372              0.0126
        1326          0.00239579           -0.447033            0.012595
        1327          0.00239579           -0.446694           0.0125901
        1328           -0.401937           -0.446661           0.0125807
        1329           -0.401937           -0.446627           0.0125713
        1330           -0.401937           -0.446594           0.0125618
        1331           -0.794933           -0.446855           0.0125551
        1332            -1.10532            -0.44735           0.0125554
        1333            -1.10532           -0.447843           0.0125557
        1334           -0.145949           -0.447617           0.0125483
        1335           -0.145949           -0.447391            0.012541
        1336           -0.145949           -0.447165           0.0125336
        1337           -0.145949            -0.44694           0.0125263
        1338            -1.08989           -0.447421           0.0125261
        1339           -0.816274           -0.447696           0.0125198
        1340           -0.701832           -0.447886           0.0125119
        1341           -0.701832           -0.448075            0.012504
        1342           -0.997938           -0.448485           0.0125014
        1343           -0.997938           -0.448894           0.0124988
        1344           -0.997938           -0.449302           0.0124961
        1345           -0.674048           -0.449469            0.012488
        1346           -0.146859           -0.449245           0.0124807
        1347           -0.146859            -0.44902           0.0124735
        1348            -1.04705           -0.449464           0.0124721
        1349            -1.04705           -0.449907           0.0124707
        1350            -0.64702           -0.450053           0.0124623
        1351          -0.0843644           -0.449782           0.0124561
        1352         0.000711001           -0.449449           0.0124513
        1353           -0.672474           -0.449614           0.0124432
        1354           -0.672474           -0.449778           0.0124351
        1355           -0.486608           -0.449806           0.0124259
        1356           -0.163952           -0.449595           0.0124186
        1357           -0.195632           -0.449408           0.0124108
        1358           -0.195632           -0.449221           0.0124031
        1359           -0.195632           -0.449034           0.0123954
        1360           -0.195632           -0.448848           0.0123877
        1361           -0.195632           -0.448662           0.0123799
        1362           -0.195632           -0.448476           0.0123722
        1363           -0.195632            -0.44829           0.0123646
        1364           -0.195632           -0.448105           0.0123569
        1365            -1.07761           -0.448566           0.0123564
        1366             4.83115           -0.444701           0.0129378
        1367           -0.475399           -0.444724           0.0129283
        1368           -0.529341           -0.444786            0.012919
        1369           -0.232657           -0.444631           0.0129105
        1370            -1.04626            -0.44507           0.0129086
        1371           -0.721606           -0.445272           0.0129007
        1372           -0.991977            -0.44567           0.0128975
        1373           -0.259823           -0.445535           0.0128888
        1374           -0.259823           -0.445399           0.0128801
        1375           -0.259823           -0.445265           0.0128715
        1376           -0.259823            -0.44513           0.0128628
        1377           -0.259823           -0.444995           0.0128542
        1378           -0.259823           -0.444861           0.0128455
        1379           -0.976314           -0.445246            0.012842
        1380          -0.0532358           -0.444962           0.0128358
        1381          -0.0532358           -0.444678           0.0128297
        1382          -0.0532358           -0.444395           0.0128235
        1383           -0.109732           -0.444153           0.0128165
        1384           -0.109732           -0.443912           0.0128096
        1385          -0.0780262           -0.443647            0.012803
        1386          -0.0273342           -0.443347           0.0127973
        1387          0.00229539           -0.443026           0.0127921
        1388           -0.908825           -0.443361           0.0127873
        1389           -0.908825           -0.443696           0.0127825
        1390           -0.312582           -0.443602           0.0127736
        1391           -0.382037           -0.443558           0.0127645
        1392           -0.955469           -0.443926           0.0127607
        1393           -0.955469           -0.444293           0.0127568
        1394           -0.955469            -0.44466           0.0127529
        1395           -0.955469           -0.445026            0.012749
        1396           -0.955469           -0.445391           0.0127451
        1397           -0.955469           -0.445756           0.0127412
        1398           -0.955469           -0.446121           0.0127373
        1399           -0.955469           -0.446485           0.0127334
        1400            -1.06329           -0.446926            0.012732
        1401            -1.06329           -0.447366           0.0127305
        1402            -1.06329           -0.447805            0.012729
        1403          -0.0828021           -0.447545           0.0127226
        1404           -0.138201           -0.447325           0.0127154
        1405           -0.138201           -0.447104           0.0127083
        1406           -0.138201           -0.446885           0.0127011
        1407           -0.138201           -0.446665            0.012694
        1408           -0.138201           -0.446446           0.0126869
        1409            -0.95924            -0.44681           0.0126831
        1410            -1.00181           -0.447204           0.0126802
        1411           -0.189174           -0.447021           0.0126725
        1412           -0.189174           -0.446838           0.0126649
        1413           -0.781305           -0.447075           0.0126581
        1414          0.00118645           -0.446758           0.0126531
        1415          0.00118645           -0.446442           0.0126481
        1416          0.00118645           -0.446125           0.0126432
        1417          0.00118645            -0.44581           0.0126382
        1418          0.00118645           -0.445494           0.0126332
        1419          0.00118645            -0.44518           0.0126282
        1420          -0.0486444             -0.4449           0.0126224
        1421          -0.0465912            -0.44462           0.0126166
        1422          -0.0465912            -0.44434           0.0126109
        1423          -0.0465912           -0.444061           0.0126051
        1424          -0.0465912           -0.443782           0.0125993
        1425          -0.0465912           -0.443503           0.0125936
        1426          -0.0465912           -0.443225           0.0125878
        1427          -0.0465912           -0.442947           0.0125821
        1428          -0.0465912           -0.442669           0.0125763
        1429          -0.0334266           -0.442383           0.0125708
        1430          -0.0334266           -0.442097           0.0125652
        1431          -0.0334266           -0.441811           0.0125597
        1432           -0.147049           -0.441605           0.0125526
        1433           -0.147049             -0.4414           0.0125455
        1434           -0.365307           -0.441347           0.0125369
        1435           -0.997983           -0.441735           0.0125342
        1436           -0.994545           -0.442119           0.0125314
        1437           -0.994545           -0.442504           0.0125285
        1438           -0.270544           -0.442384           0.0125204
        1439           -0.957938           -0.442743           0.0125168
        1440           -0.957938             -0.4431           0.0125132
        1441           -0.957938           -0.443458           0.0125096
        1442          -0.0350502           -0.443174           0.0125042
        1443            -1.04499           -0.443591           0.0125025
        1444            -1.08011           -0.444032           0.0125016
        1445           -0.518892           -0.444084            0.012493
        1446           -0.258542           -0.443956            0.012485
        1447           -0.644345           -0.444094           0.0124772
        1448           -0.594453           -0.444198            0.012469
        1449            -1.06421           -0.444626           0.0124677
        1450             -0.6362           -0.444758           0.0124598
        1451             -0.6362            -0.44489            0.012452
        1452        -0.000838782           -0.444584           0.0124471
        1453           -0.233182           -0.444439           0.0124394
        1454           -0.233182           -0.444293           0.0124317
        1455          -0.0581768           -0.444028            0.012426
        1456           -0.293418           -0.443925           0.0124179
        1457           -0.293418           -0.443821           0.0124098
        1458           -0.293418           -0.443718           0.0124017
        1459           -0.293418           -0.443615           0.0123936
        1460           -0.410096           -0.443592           0.0123852
        1461           -0.410096           -0.443569           0.0123767
        1462           -0.536788           -0.443633           0.0123684
        1463           -0.858319           -0.443916           0.0123632
        1464           -0.858319             -0.4442            0.012358
        1465           -0.858319           -0.444482           0.0123528
        1466           -0.858319           -0.444765           0.0123476
        1467           -0.858319           -0.445046           0.0123424
        1468            -1.07895           -0.445478           0.0123415
        1469           -0.792374           -0.445714           0.0123354
        1470            -1.09756           -0.446158            0.012335
        1471           -0.624021           -0.446279           0.0123272
        1472          0.00208474           -0.445974           0.0123226
        1473           -0.949643           -0.446316            0.012319
        1474           -0.243203           -0.446178           0.0123114
        1475           -0.243203           -0.446041           0.0123038
        1476           -0.243203           -0.445903           0.0122962
        1477          -0.0802753           -0.445656           0.0122904
        1478          -0.0802753           -0.445408           0.0122846
        1479          -0.0802753           -0.445162           0.0122787
        1480          -0.0802753           -0.444915           0.0122729
        1481          -0.0802753           -0.444669           0.0122671
        1482           -0.462527           -0.444681           0.0122588
        1483           -0.462527           -0.444693           0.0122506
        1484           -0.438094           -0.444688           0.0122423
        1485            -1.03782           -0.445088           0.0122406
        1486            -1.03782           -0.445487           0.0122388
        1487           -0.410113           -0.445463           0.0122306
        1488          -0.0611463           -0.445205           0.0122251
        1489          -0.0611463           -0.444947           0.0122196
        1490          -0.0611463           -0.444689           0.0122142
        1491           -0.103849           -0.444461           0.0122081
        1492          -0.0167416           -0.444174           0.0122033
        1493          -0.0568121           -0.443914           0.0121979
        1494          -0.0568121           -0.443655           0.0121925
        1495            -1.03874           -0.444053           0.0121908
        1496            -1.03874           -0.444451           0.0121891
        1497            -1.03874           -0.444848           0.0121875
        1498            -1.03874           -0.445244           0.0121858
        1499            -1.03874            -0.44564           0.0121841
        1500            -1.03874           -0.446036           0.0121824
        1501            -1.03874           -0.446431           0.0121806
        1502            -1.03874           -0.446825           0.0121789
        1503            -1.03874           -0.447219           0.0121772
        1504            -1.03874           -0.447612           0.0121754
        1505           -0.425366           -0.447597           0.0121673
        1506            -0.64667           -0.447729             0.01216
        1507            -0.64667           -0.447861           0.0121526
        1508            -0.71672            -0.44804           0.0121459
        1509            -1.05613           -0.448443           0.0121445
        1510           -0.456534           -0.448448           0.0121365
        1511           -0.659112           -0.448588           0.0121292
        1512            -0.84979           -0.448853           0.0121241
        1513            -0.84979           -0.449118            0.012119
        1514          -0.0368569           -0.448846           0.0121141
        1515            -0.76533           -0.449054           0.0121079
        1516         -0.00369115           -0.448761           0.0121034
        1517         -0.00369115           -0.448467            0.012099
        1518           -0.652625           -0.448602           0.0120918
        1519           -0.652625           -0.448736           0.0120846
        1520           -0.178619           -0.448558           0.0120779
        1521           -0.178619           -0.448381           0.0120713
        1522           -0.178619           -0.448204           0.0120647
        1523           -0.178619           -0.448027            0.012058
        1524           -0.178619            -0.44785           0.0120514
        1525           -0.178619           -0.447673           0.0120448
        1526           -0.521628           -0.447722            0.012037
        1527           -0.521628            -0.44777           0.0120292
        1528           -0.521628           -0.447819           0.0120215
        1529           -0.521628           -0.447867           0.0120137
        1530           -0.521628           -0.447915           0.0120059
        1531           -0.521628           -0.447963           0.0119982
        1532           -0.521628           -0.448011           0.0119905
        1533           -0.709307           -0.448182           0.0119839
        1534           -0.709307           -0.448352           0.0119772
        1535          -0.0385781           -0.448085           0.0119724
        1536          -0.0385781           -0.447818           0.0119676
        1537          -0.0385781           -0.447552           0.0119628
        1538           -0.833173           -0.447803           0.0119576
        1539          -0.0361914           -0.447535           0.0119528
        1540          -0.0361914           -0.447268           0.0119481
        1541          -0.0361914           -0.447002           0.0119433
        1542          -0.0361914           -0.446735           0.0119385
        1543            -0.19076           -0.446569           0.0119319
        1544            -0.19076           -0.446404           0.0119253
        1545           -0.503031            -0.44644           0.0119177
        1546           -0.125747           -0.446233           0.0119118
        1547           -0.125747           -0.446026           0.0119059
        1548           -0.125747           -0.445819              0.0119
        1549            -1.07973           -0.446228           0.0118993
        1550          0.00237096           -0.445938           0.0118952
        1551          0.00237096           -0.445649            0.011891
        1552          0.00237096           -0.445361           0.0118869
        1553          0.00237096           -0.445072           0.0118827
        1554          0.00237096           -0.444785           0.0118786
        1555          0.00237096           -0.444497           0.0118744
        1556           -0.861264           -0.444765           0.0118698
        1557           -0.665858           -0.444907            0.011863
        1558           -0.610856           -0.445013           0.0118559
        1559           -0.206128            -0.44486           0.0118493
        1560           -0.206128           -0.444707           0.0118426
        1561           -0.206128           -0.444554            0.011836
        1562           -0.104585           -0.444337           0.0118305
        1563           -0.116316           -0.444127           0.0118248
        1564           -0.116316           -0.443917           0.0118191
        1565           -0.116316           -0.443708           0.0118134
        1566          -0.0230009           -0.443439           0.0118089
        1567          -0.0230009           -0.443171           0.0118044
        1568          -0.0230009           -0.442903           0.0117999
        1569          -0.0230009           -0.442635           0.0117954
        1570          -0.0230009           -0.442368           0.0117909
        1571          -0.0230009           -0.442101           0.0117864
        1572          -0.0230009           -0.441834            0.011782
        1573          -0.0230009           -0.441568           0.0117775
        1574          -0.0230009           -0.441302            0.011773
        1575          -0.0230009           -0.441037           0.0117685
        1576          -0.0230009           -0.440771            0.011764
        1577          0.00198168           -0.440491           0.0117599
        1578          0.00198168            -0.44021           0.0117558
        1579          0.00198168            -0.43993           0.0117517
        1580          0.00198168            -0.43965           0.0117476
        1581           -0.776962           -0.439864           0.0117421
        1582           -0.191207           -0.439707           0.0117357
        1583           -0.191207            -0.43955           0.0117294
        1584           -0.191207           -0.439393            0.011723
        1585           -0.092267           -0.439174           0.0117177
        1586           -0.825697           -0.439418           0.0117128
        1587           -0.825697           -0.439661            0.011708
        1588            -1.10442            -0.44008           0.0117081
        1589            -1.10442           -0.440498           0.0117082
        1590            -1.10442           -0.440915           0.0117082
        1591           -0.111601           -0.440708           0.0117027
        1592            -1.07474           -0.441107           0.0117021
        1593           -0.527621           -0.441161           0.0116949
        1594           -0.527621           -0.441215           0.0116877
        1595           -0.875359           -0.441487           0.0116835
        1596           -0.671846           -0.441632           0.0116771
        1597           -0.671846           -0.441776           0.0116707
        1598           -0.671846            -0.44192           0.0116643
        1599            -0.74557            -0.44211           0.0116585
        1600           -0.795028            -0.44233           0.0116533
        1601           -0.795028           -0.442551           0.0116481
        1602           -0.795028           -0.442771           0.0116429
        1603            -0.99496           -0.443115           0.0116408
        1604           -0.994969           -0.443459           0.0116386
        1605           -0.138059           -0.443269           0.0116329
        1606           -0.138059           -0.443079           0.0116272
        1607           -0.138059           -0.442889           0.0116215
        1608          -0.0132541           -0.442622           0.0116174
        1609          -0.0132541           -0.442355           0.0116132
        1610           -0.654191           -0.442486           0.0116067
        1611           -0.654191           -0.442618           0.0116003
        1612           -0.247386           -0.442497           0.0115937
        1613           -0.328102           -0.442426           0.0115867
        1614           -0.460909           -0.442437           0.0115796
        1615           -0.460909           -0.442449           0.0115724
        1616           -0.460909            -0.44246           0.0115653
        1617           -0.460909           -0.442472           0.0115581
        1618         -0.00305706             -0.4422           0.0115542
        1619          -0.0438602           -0.441954           0.0115496
        1620           -0.452419            -0.44196           0.0115425
        1621            -0.50392           -0.441999           0.0115355
        1622            -0.50392           -0.442037           0.0115284
        1623            -1.02487           -0.442396           0.0115269
        1624          -0.0984811           -0.442184           0.0115217
        1625          -0.0111679           -0.441919           0.0115177
        1626          -0.0111679           -0.441654           0.0115137
        1627          -0.0111679           -0.441389           0.0115096
        1628          -0.0111679           -0.441125           0.0115056
        1629           -0.332459           -0.441058           0.0114987
        1630           -0.602652           -0.441158           0.0114921
        1631           -0.420221           -0.441145           0.0114851
        1632           -0.133692           -0.440956           0.0114796
        1633            -1.10469           -0.441363           0.0114797
        1634            -1.10469           -0.441769           0.0114799
        1635           -0.676921           -0.441913           0.0114738
        1636           -0.666252            -0.44205           0.0114676
        1637           -0.666252           -0.442187           0.0114614
        1638           -0.666252           -0.442323           0.0114552
        1639           -0.931637           -0.442622           0.0114521
        1640          -0.0558537           -0.442386           0.0114475
        1641          -0.0558537           -0.442151            0.011443
        1642          -0.0243665           -0.441896           0.0114388
        1643           -0.365627            -0.44185            0.011432
        1644           -0.365627           -0.441803           0.0114251
        1645            -1.05393           -0.442176           0.0114242
        1646             -0.9396           -0.442478           0.0114213
        1647             -0.9396            -0.44278           0.0114183
        1648             -0.9396           -0.443081           0.0114154
        1649           -0.770586            -0.44328           0.0114102
        1650           -0.770586           -0.443478            0.011405
        1651           -0.588901           -0.443566           0.0113984
        1652           -0.588901           -0.443654           0.0113919
        1653           -0.588901           -0.443742           0.0113853
        1654           -0.645342           -0.443864           0.0113791
        1655          -0.0204193           -0.443608           0.0113751
        1656          -0.0204193           -0.443352           0.0113711
        1657           -0.501953           -0.443388           0.0113643
        1658           -0.501953           -0.443423           0.0113575
        1659           -0.939792           -0.443722           0.0113546
        1660           -0.939792           -0.444021           0.0113517
        1661           -0.939792            -0.44432           0.0113488
        1662           -0.939792           -0.444618           0.0113459
        1663           -0.586872           -0.444703           0.0113394
        1664           -0.546322           -0.444764           0.0113327
        1665           -0.546322           -0.444825           0.0113261
        1666           -0.546322           -0.444886           0.0113194
        1667           -0.546322           -0.444947           0.0113128
        1668           -0.134613           -0.444761           0.0113075
        1669           -0.987014           -0.445086           0.0113054
        1670           -0.827516           -0.445315            0.011301
        1671           -0.827516           -0.445544           0.0112965
        1672           -0.827516           -0.445772           0.0112921
        1673          -0.0327763           -0.445525            0.011288
        1674          0.00118582           -0.445258           0.0112844
        1675          -0.0239919           -0.445007           0.0112805
        1676          -0.0239919           -0.444756           0.0112766
        1677           -0.924478           -0.445042           0.0112735
        1678          -0.0176269           -0.444787           0.0112696
        1679          -0.0176269           -0.444533           0.0112658
        1680          -0.0176269           -0.444279            0.011262
        1681          -0.0176269           -0.444025           0.0112581
        1682          -0.0176269           -0.443771           0.0112543
        1683          -0.0176269           -0.443518           0.0112504
        1684          -0.0176269           -0.443265           0.0112466
        1685          -0.0176269           -0.443012           0.0112428
        1686          -0.0176269            -0.44276           0.0112389
        1687            -1.03382           -0.443111           0.0112377
        1688            -1.00124           -0.443441           0.0112359
        1689            -1.00948           -0.443776           0.0112343
        1690            -1.00948           -0.444111           0.0112326
        1691          0.00219765           -0.443847           0.0112291
        1692          0.00219765           -0.443584           0.0112255
        1693           -0.141888           -0.443405           0.0112203
        1694           -0.141888           -0.443227           0.0112151
        1695          -0.0499791           -0.442995           0.0112109
        1696           -0.914075           -0.443273           0.0112077
        1697             -1.0883           -0.443653           0.0112076
        1698             -1.0883           -0.444033           0.0112074
        1699             -1.0883           -0.444412           0.0112072
        1700           -0.945005           -0.444706           0.0112045
        1701           -0.945005           -0.445001           0.0112017
        1702         -0.00674123           -0.444743           0.0111981
        1703         -0.00674123           -0.444486           0.0111945
        1704             3.15274           -0.442375           0.0113852
        1705             3.15274           -0.440266           0.0115722
        1706           -0.755924           -0.440451           0.0115669
        1707            -1.07984           -0.440826           0.0115662
        1708            -1.07984             -0.4412           0.0115654
        1709           -0.191866           -0.441054           0.0115596
        1710           -0.520359             -0.4411           0.0115529
        1711          -0.0659379           -0.440881           0.0115482
        1712          -0.0659379           -0.440662           0.0115436
        1713           -0.286165           -0.440572           0.0115372
        1714           -0.815526           -0.440791           0.0115325
        1715           -0.815526           -0.441009           0.0115279
        1716           -0.967426           -0.441316           0.0115252
        1717           -0.967426           -0.441622           0.0115226
        1718           -0.445169           -0.441625           0.0115159
        1719           -0.445169           -0.441627           0.0115092
        1720           -0.445169           -0.441629           0.0115025
        1721          -0.0206366           -0.441384           0.0114984
        1722          -0.0206366            -0.44114           0.0114943
        1723          -0.0206366           -0.440896           0.0114903
        1724          -0.0206366           -0.440652           0.0114862
        1725          -0.0206366           -0.440408           0.0114821
        1726          -0.0206366           -0.440165            0.011478
        1727          -0.0206366           -0.439922            0.011474
        1728          -0.0206366            -0.43968           0.0114699
        1729          -0.0206366           -0.439437           0.0114658
        1730           -0.196308           -0.439297             0.01146
        1731           -0.196308           -0.439156           0.0114543
        1732           -0.196308           -0.439016           0.0114485
        1733           -0.196308           -0.438876           0.0114428
        1734          -0.0176759           -0.438633           0.0114388
        1735           -0.723965           -0.438798           0.0114333
        1736           -0.723965           -0.438962           0.0114279
        1737        -0.000803549            -0.43871           0.0114241
        1738           -0.130379           -0.438532           0.0114189
        1739           -0.130379           -0.438355           0.0114138
        1740           -0.888137           -0.438614           0.0114101
        1741           -0.888137           -0.438872           0.0114065
        1742         -0.00603529           -0.438623           0.0114026
        1743         -0.00603529           -0.438375           0.0113988
        1744         -0.00603529           -0.438127            0.011395
        1745           -0.257576           -0.438024           0.0113889
        1746           -0.257576            -0.43792           0.0113828
        1747           -0.257576           -0.437817           0.0113768
        1748            -1.03239           -0.438157           0.0113754
        1749           -0.350715           -0.438107            0.011369
        1750           -0.343646           -0.438053           0.0113626
        1751           -0.687352           -0.438196            0.011357
        1752          -0.0598122            -0.43798           0.0113526
        1753          -0.0598122           -0.437764           0.0113482
        1754           -0.788776           -0.437964           0.0113435
        1755           -0.788776           -0.438164           0.0113388
