#       RW:                  X:                  Y:                  Z:
        187      -3.60030278622       1.64719874878      -1.36965168358
        188       3.92649634757     0.0212326231061       7.10632798768
        189      -1.07627990242       0.57089679921     -0.516247417414
        190       5.27295225775      -1.48712107064       8.86002988405
        191     -0.416835260902      0.434804821136      -5.34750816418
        192      -3.62751216692       5.36909932046      -1.42685636921
        193       -2.3776130211       6.10512447881       5.46381013811
        194       8.76162989547      -2.23412820949      -2.56056642451
        195       3.91746486856        -14.18627535      -6.91584866717
        196       10.8514926272      -0.61293635206      -4.75834214651
        197       13.5592347429      0.893302705982      -4.76177052062
        198       1.70059050376       13.8649473615       2.17366616624
        199      -2.35738728581       4.21406855095        3.2122789752
        200      -13.0347143835       -8.4419286248      -3.39707275294
        201      -10.2405257632      0.467290755336      -10.5460156347
        202       2.48854990409       2.69204648847       1.08598601453
        203       4.72571462664       3.72729240638      -11.9184101604
        204      -3.78951547866      -3.36799473349      -1.05064958674
        205       3.50956903426      -1.39287454373      -3.38531158301
        206       6.61280484581       3.54084256325      -4.25169205777
        207      -9.30207222033      -3.77136218521      -6.76080918209
        208       2.09326165296       6.88977836391      -10.0838281294
        209      -4.89515213735       4.30332087047      -2.08102597637
        210     -0.470042315744       9.41537843748      -11.0835428589
        211      -1.37251846223       1.31768002262      -8.33329047656
        212     -0.883661755774       -4.2721354965      -2.78951403936
        213      -7.56500255881      -1.41860826981      0.286371249135
        214       6.59111280139       2.35863853982       8.35292307894
        215        2.2830594226       4.02525534894       0.89992319717
        216       3.66584548863      -7.81562350805     -0.472259245897
        217     -0.921081248833       2.55336905974      -2.42931326183
        218       2.62384839287       3.65335014252      -3.16288659396
        219       5.16530366963      -1.91365652655      -3.66411238596
        220      -1.42505635131       13.3856658477       11.6557419573
        221      0.364045901441      -4.23700529266    -0.0391173775131
        222       -2.5768688619     -0.230023435988      -7.63689213877
        223       3.32653262485     -0.854016032715       8.72756598915
        224       9.35718535637       5.69734472452       3.76615681813
        225      -3.25910867786      -5.70047980947      -4.43054457287
        226      -10.8582553071      -5.84818314938      0.524912178237
        227      -9.31278961024      -9.71215519452       3.86595788406
        228      0.350468271031      -1.05369535564      -9.10648196729
        229       14.4587318683       6.11408338074       -1.7916850233
        230      -7.10199290678      -4.80412526195       9.08921199192
        231       3.37244227661      -8.83781885101        -1.550271887
        232      -1.28137700628       -7.1653638736       8.60172765127
        233      -1.46431195539      -2.73190509821       1.35216330163
        234       3.27161220757     -0.968787059428       -1.2443732555
        235     -0.485482958672      -1.27809845466      -7.85766435087
        236       2.23421723758       6.62603699913       2.83806098455
        237       15.4428547045      -8.64454597238        6.2893735444
        238       1.19158236195      -1.70002290705       2.10446359183
        239       9.26505858174      -11.6034974341      -8.18333746918
        240       4.92701826344      -6.99117470597      -2.02532948993
        241       10.9182799559       2.90116640204       -1.5396311342
        242      -7.80329813475      -4.28921996389       10.7319713096
        243      -1.51323699846      -2.35540091275    -0.0128572321489
        244       6.38495336968       9.05962593758      -2.96241022168
        245      -10.1851731471      -1.59979209114      -10.0164986488
        246      0.653043550344        6.8005419653       2.57309419973
        247      0.601765461812      -4.94079185766       -2.5706087523
        248       1.97833968083     -0.290954944685      -9.87676268095
        249       5.41620387264      0.255509652954      -5.63156908331
        250      -6.99006563608      -6.50275164546     -0.588274003639
        251       4.48253025019       2.01378524393      -2.01266735822
        252       4.57164329916      -4.68543997901       -4.9975794525
        253      -6.63410822581     -0.271570433887       3.41700421557
        254      -8.34334155701      -1.77491848499       4.57846377236
        255       2.56782812008      -4.22548635442      -4.43216968831
        256       2.36456908882       1.80164104728       1.91183967068
        257       1.69106958704      0.669704239286      -7.68836645564
        258      0.516031276109     -0.878060528123      0.835861845434
        259       4.40315189963       7.94532418811       17.3228152155
        260      -0.23914368648       1.23359039991       8.53309159358
        261       1.43125685492       2.28797852221      -3.10882425087
        262      -2.20104128456     -0.634221506577      -1.54881431558
        263     -0.121556377208       7.79697594263       7.01891481381
        264        3.5590011585       4.89680691949     -0.840826174568
        265      -2.79764242464      -2.02760022069       1.11431113181
        266       2.68626072738      -4.27793610752       5.45666581554
        267      -4.65963176292      0.713755676843       0.59458197639
        268       5.31144361904       -4.3317908838      -5.95151161402
        269      -5.77729832487       1.10566637571      -1.28957764366
        270       2.51905535302       1.36038613366       12.0972517286
        271      -3.10276424108       9.05935074512      -4.09527611196
        272      -3.14919980042     -0.115998508025       6.96634571171
        273       10.6649116794      0.635814557253      -2.98202664498
        274      -4.51759123155       3.77239356827      -2.53413421666
        275      -6.02652872189     -0.127359550161       4.65283095504
        276      -2.08740164061      -6.27305340385      -5.08603143789
        277      -1.98330434151      -3.29010159512       5.01038823467
        278       6.41136182637       9.31110320444      -3.67384288444
        279       0.60243789142      -2.80712942035       2.51060571135
        280       6.79490012258      -3.20643620854       2.04499592592
        281       9.37611035803      -3.61956263597      -12.4905698171
        282       1.11106303608      -4.83439788497      -9.87724445653
        283        8.9828983902      -4.89429413527      -16.5749082751
        284       3.39243202271      -2.92790732789      -2.23051307265
        285       10.7287151025       0.45206051963      -16.4139196255
        286       3.12082596076       -2.9702453105       4.17902547389
        287       3.39657848475      -3.07844373674      -11.8866974964
        288      0.971706571938       6.78625530189     -0.954575267599
        289       9.49583363669      -6.17463194357       -4.8510831225
        290       1.49973494765      -3.26418948864      -2.91768019148
        291       1.85616948665       2.44120189785       2.74435040224
        292       5.58751221154       1.73036369431      -5.14227954496
        293       4.67002304576       11.8973881594      -2.28000644063
        294      -1.35368168192       5.78551884451      -1.74326614981
        295       3.09465323393      -3.47067233035      -16.1909244722
        296      -9.92204888072      -2.97170549573      0.884717063494
        297        -1.357590572       1.49590858957       1.39821899356
        298       5.91211302215       6.02854781342      -2.27664079092
        299       -1.4050745699     -0.470066300358       1.17717464657
        300      -2.70455827198      -2.26667339367      -3.64780671351
        301      -11.0006431777      -3.95997812055     0.0102353655168
        302       5.66867025664       7.67267530119      -5.95196229099
        303       10.4958063519       4.01868998287      -4.65816991023
        304       -7.7003717468       2.20730990565      -2.92513248051
        305       6.45604753956      -5.00200088144      0.448797378997
        306       2.13531262333      -1.58592406592       2.47661529367
        307       2.03473820969      -3.98787855613       -1.1481613398
        308      -2.37334662818      -4.98549799724      -9.31459826902
        309       9.33565918014       -2.2903947837       2.19865116232
        310        10.503084383      -4.54457640792       1.25769593287
        311      -2.18232343259      -4.69660169176       -2.0687594617
        312      -6.34851074814       2.29530421624       2.05090536866
        313       5.70473438048       2.07699393702      -4.95008682538
        314      -1.30181304052      -1.77425254626        6.1528955288
        315      0.913257796576      -4.57375388709      0.286448188442
        316       11.7181848694       5.49812808671       2.87693926575
        317       3.98100321894       -2.7141818896      -1.00105088791
        318      -7.25226594198     -0.316527731548      -2.86540417773
        319       7.10071934164         2.272505742        1.1008752652
        320      -2.17004240747       -4.0293195904      -4.50098045277
        321      -0.70304533882       2.06170859431      0.336752814236
        322       0.63683444826       3.94795488697     -0.728801701046
        323      -10.2919427748     -0.899131391565       3.21706551958
        324       2.46856395006      -8.44209587159       6.86162153604
        325        1.0908839207     -0.391480594421       11.9248251701
        326      -8.63962377359      0.951323906776      -4.20012190434
        327     -0.910797467758       2.62751249265      -4.49367829474
        328       4.19890564308      -1.53179816164       -9.3153163406
        329        10.901989014      -11.6870992409       1.65855302459
        330      -3.48233591005      -7.24244652203       7.38683790657
        331       10.4768953728        -2.706496606      -8.57416551513
        332      -8.43715619699      -1.01438013328      -2.18238864498
        333      -2.05228054063       3.03096712208       3.11808808462
        334       3.82920187524      -3.47229036894      -6.42493811052
        335       3.98602905927       7.94828643937       7.76331133621
        336      -6.79252230487       2.38182632916      -1.21921902265
        337      -6.52958684131       3.68081896264       6.40672582542
        338      -7.11862373892       5.13739636293       4.41956957206
        339       1.31627991597      -5.40873389823       3.56910545853
        340      -1.16001750728       5.16162043299       4.49454370385
        341       13.1073550733      0.961407471779      -10.8232156032
        342      0.785448570473      -4.39927885631      -3.68983024189
        343      -5.77456912661       12.3564521849       3.27584467875
        344      -5.62457910588       6.10463719675      -6.80427055878
        345       5.51361835609       7.38153424925      -8.15701647057
        346     -0.651759818024       4.03640375588      -8.01828556619
        347       3.33972247717      -3.26932202324       6.00556035775
        348       1.44411434185       1.29710627028       1.54165073165
        349       9.10825161531      -3.76390383409       14.9833234409
        350       2.41269867099      0.126518875867       2.71185267394
        351      -1.42707437858      0.722351923507       3.06431629656
        352      -2.04111605974      -5.22723081878      -2.09839334089
        353       11.6162537908        7.3550880609      -3.07253625773
        354       11.0393924475      -8.98014125799      0.706284548168
        355         12.13225652       3.70013286353       13.6243376427
        356       0.32415421778       1.27458595013       7.83588675552
        357      -1.67444561816       1.71959002676       1.53260234405
        358       4.37296752477      -5.90200216469       9.67151502729
        359        16.396054124       1.63126075954       4.59363979629
