#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
           1           -0.361734           -0.361734                   0
           2           -0.379013           -0.370373          0.00610898
           3           -0.361193           -0.367313          0.00477799
           4           -0.601283           -0.425806           0.0507824
           5            -1.13827           -0.568299            0.133768
