#     BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
           1             2.02586             2.02586                   0
           2             2.03736             2.03161          0.00406677
           3             2.02542             2.02955          0.00319263
           4             2.18504             2.06842           0.0337513
           5             2.54097             2.16293           0.0887401
