#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         152            -5.46125            -5.92615           0.0459094
         153            -5.46244            -5.92312           0.0457093
         154            -5.46328            -5.92014           0.0455099
         155            -5.46394            -5.91719           0.0453113
         156            -5.46413            -5.91429           0.0451139
         157             -5.4649            -5.91143           0.0449172
         158            -5.46522             -5.9086           0.0447216
         159              -5.466            -5.90582           0.0445269
         160            -5.46665            -5.90307           0.0443331
         161            -5.46719            -5.90037           0.0441404
         162            -5.46883             -5.8977           0.0439482
         163            -5.47008            -5.89508           0.0437568
         164            -5.47094            -5.89249           0.0435664
         165            -5.47172            -5.88994           0.0433769
         166            -5.47303            -5.88743           0.0431882
         167            -5.47472            -5.88496           0.0430003
         168            -5.47603            -5.88253           0.0428132
         169             -5.4774            -5.88013           0.0426269
         170            -5.47881            -5.87777           0.0424414
         171            -5.47966            -5.87544           0.0422571
         172            -5.48083            -5.87315           0.0420736
         173            -5.48229            -5.87089            0.041891
         174            -5.48327            -5.86866           0.0417095
         175            -5.48465            -5.86647           0.0415288
         176            -5.48549             -5.8643           0.0413492
         177            -5.48684            -5.86217           0.0411706
         178            -5.48805            -5.86007           0.0409929
         179            -5.48851            -5.85799           0.0408164
         180             -5.4888            -5.85594           0.0406411
         181            -5.48874            -5.85391           0.0404672
         182            -5.48909            -5.85191           0.0402945
         183            -5.48922            -5.84992            0.040123
         184            -5.48884            -5.84796           0.0399529
         185            -5.48808            -5.84602           0.0397843
         186             -5.4871            -5.84409           0.0396171
         187             -5.4859            -5.84217           0.0394516
         188             -5.4845            -5.84027           0.0392876
         189            -5.48336            -5.83838           0.0391251
         190            -5.48174             -5.8365           0.0389641
         191            -5.47981            -5.83464           0.0388049
         192            -5.47803            -5.83278           0.0386472
         193            -5.47599            -5.83093           0.0384911
         194             -5.4734            -5.82909           0.0383368
         195            -5.47088            -5.82725           0.0381842
         196            -5.46847            -5.82542           0.0380332
         197            -5.46618             -5.8236           0.0378838
         198            -5.46434            -5.82178           0.0377359
         199            -5.46221            -5.81997           0.0375895
         200            -5.46012            -5.81818           0.0374446
         201            -5.45838            -5.81639           0.0373011
         202            -5.45656             -5.8146            0.037159
         203            -5.45469            -5.81283           0.0370182
         204            -5.45262            -5.81107           0.0368788
         205            -5.45082            -5.80931           0.0367408
         206            -5.44915            -5.80756            0.036604
         207            -5.44778            -5.80582           0.0364684
         208            -5.44657            -5.80409           0.0363339
         209            -5.44507            -5.80238           0.0362007
         210            -5.44435            -5.80067           0.0360684
         211            -5.44306            -5.79898           0.0359373
         212            -5.44242             -5.7973           0.0358071
         213            -5.44245            -5.79563           0.0356777
         214            -5.44238            -5.79398           0.0355492
         215              -5.443            -5.79235           0.0354213
         216            -5.44309            -5.79073           0.0352942
         217            -5.44405            -5.78913           0.0351677
         218            -5.44452            -5.78755           0.0350419
         219            -5.44556            -5.78599           0.0349166
         220            -5.44673            -5.78445            0.034792
         221            -5.44821            -5.78293           0.0346678
         222            -5.45059            -5.78143           0.0345439
         223            -5.45268            -5.77995           0.0344205
         224            -5.45554            -5.77851           0.0342973
         225            -5.45886            -5.77709           0.0341742
         226            -5.46189            -5.77569           0.0340515
         227            -5.46598            -5.77433           0.0339288
         228            -5.46931            -5.77299           0.0338063
         229            -5.47337            -5.77168            0.033684
         230            -5.47799             -5.7704           0.0335618
         231            -5.48239            -5.76916           0.0334396
         232            -5.48745            -5.76794           0.0333175
         233            -5.49285            -5.76676           0.0331954
         234            -5.49823            -5.76561           0.0330734
         235            -5.50401             -5.7645           0.0329514
         236            -5.50971            -5.76342           0.0328295
         237            -5.51483            -5.76237           0.0327077
         238            -5.52039            -5.76136           0.0325861
         239             -5.5256            -5.76037           0.0324646
         240            -5.53072            -5.75941           0.0323435
         241            -5.53603            -5.75849           0.0322226
         242            -5.54133            -5.75759           0.0321019
         243            -5.54676            -5.75672           0.0319815
         244            -5.55154            -5.75588           0.0318615
         245            -5.55593            -5.75506           0.0317419
         246            -5.56054            -5.75427           0.0316227
         247            -5.56429             -5.7535            0.031504
         248            -5.56807            -5.75276           0.0313859
         249            -5.57113            -5.75203           0.0312683
         250            -5.57406            -5.75131           0.0311513
         251            -5.57688            -5.75062            0.031035
         252            -5.57957            -5.74994           0.0309192
         253             -5.5817            -5.74928           0.0308042
         254            -5.58342            -5.74862           0.0306898
         255            -5.58534            -5.74798           0.0305761
         256            -5.58703            -5.74735           0.0304632
         257            -5.58849            -5.74674           0.0303509
         258            -5.58958            -5.74613           0.0302394
         259            -5.59093            -5.74553           0.0301286
         260            -5.59134            -5.74493           0.0300185
         261            -5.59188            -5.74435           0.0299092
         262            -5.59211            -5.74377           0.0298007
         263            -5.59219            -5.74319            0.029693
         264            -5.59199            -5.74262            0.029586
         265            -5.59197            -5.74205           0.0294798
         266            -5.59154            -5.74148           0.0293745
         267            -5.59131            -5.74092           0.0292698
         268            -5.59114            -5.74036           0.0291659
         269            -5.59104            -5.73981           0.0290628
         270            -5.59041            -5.73925           0.0289604
         271            -5.59018             -5.7387           0.0288588
         272            -5.58928            -5.73815           0.0287579
         273            -5.58863            -5.73761           0.0286578
         274            -5.58808            -5.73706           0.0285584
         275            -5.58719            -5.73652           0.0284597
         276            -5.58595            -5.73597           0.0283619
         277            -5.58483            -5.73542           0.0282647
         278            -5.58321            -5.73488           0.0281683
         279            -5.58276            -5.73433           0.0280727
         280            -5.58213            -5.73379           0.0279777
         281            -5.58145            -5.73325           0.0278834
         282            -5.58072            -5.73271           0.0277897
         283            -5.57965            -5.73216           0.0276968
         284            -5.57807            -5.73162           0.0276046
         285            -5.57644            -5.73108           0.0275131
         286            -5.57535            -5.73053           0.0274223
