#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
            0.276039            -1.06088            0.638858           -0.120494            0.003084                0.96            -1.85642
            0.262237            -1.03103            0.633836           -0.195493          0.00417916            0.986667           -0.703546
            0.249125            -1.05084             0.63303           -0.145163          0.00323265            0.946667          -0.0849881
            0.236669            -1.08207            0.625262           -0.176369          0.00381234            0.893333             1.16153
            0.224835            -1.03537            0.639306           -0.182417          0.00397361            0.866667             1.16326
            0.213594            -1.10747             0.62412           -0.203174          0.00425105            0.506667           -0.254029
            0.202914            -1.04423            0.627266           -0.171142          0.00372567                0.96             1.51622
            0.192768            -1.05424            0.616375            -0.16103          0.00346472            0.973333            0.744283
             0.18313            -1.02496            0.638359           -0.223995          0.00461892            0.973333             1.97074
            0.173973            -1.01458             0.62584           -0.242151          0.00502819                   1            0.993188
            0.165275            -1.02932            0.616065           -0.224219          0.00461322            0.893333             1.37794
            0.157011            -1.09047             0.63597          -0.0787593          0.00227609            0.546667            0.778363
             0.14916            -1.07394            0.632064          -0.0860775          0.00245712                0.96             1.68376
            0.141702            -1.08308            0.650182            -0.07121          0.00188038            0.893333           -0.883519
            0.134617            -1.03805            0.613578           -0.185309          0.00389291                   1            0.788178
            0.127886            -1.00931            0.614486            -0.25945          0.00529365                   1             1.20894
            0.121492            -1.03795            0.543942           -0.180718          0.00368688            0.853333            -1.29542
            0.115417           -0.987487            0.549768           -0.271576          0.00545431            0.986667             0.88871
            0.109647           -0.958981            0.553321           -0.307604          0.00614359            0.986667           -0.778975
            0.104164           -0.950484            0.529564           -0.295005          0.00589745            0.733333           -0.986619
            0.098956             -0.9038            0.508479           -0.266455          0.00536943                0.84             0.75997
           0.0940082           -0.926067            0.506943           -0.236275          0.00482315            0.653333             1.23956
           0.0893078           -0.916756            0.506587           -0.255804          0.00523204            0.866667             1.79849
           0.0848424           -0.976751            0.525144            -0.23609            0.004744            0.826667             1.32714
           0.0806003           -0.972557            0.509208            -0.23729          0.00480304            0.613333            -0.71711
           0.0765703           -0.980894            0.514609           -0.220581          0.00454197            0.906667             1.23591
           0.0727418             -1.0182            0.561788           -0.240513          0.00482928            0.866667            -1.44553
           0.0691047           -0.978144            0.580481           -0.309115          0.00619051                   1            -1.33798
           0.0656495           -0.924129            0.557012           -0.342937           0.0068264            0.986667           -0.948052
            0.062367           -0.921558            0.546949           -0.353839          0.00704138            0.626667             1.06259
           0.0592486           -0.816856            0.572776            -0.42112          0.00836185            0.986667            0.953559
           0.0562862           -0.876449             0.57049           -0.431974          0.00857925            0.653333             -1.2887
           0.0534719           -0.818915            0.596593           -0.438085          0.00868769            0.986667            -1.51111
           0.0507983           -0.779752            0.619172           -0.442861          0.00878589                0.88           -0.711576
           0.0482584           -0.779266            0.598612           -0.437081           0.0086652            0.973333            0.254718
           0.0458455           -0.752469            0.604997           -0.436024          0.00864845            0.973333           -0.815066
           0.0435532           -0.760699            0.586181           -0.439483            0.008723                0.88             1.55846
           0.0413755           -0.828935             0.60306           -0.441731          0.00876239            0.906667            0.516234
           0.0393068           -0.692166            0.608649           -0.439685          0.00872435            0.826667            0.903405
           0.0373414           -0.744382            0.626825           -0.432616          0.00859351                0.72            0.804596
           0.0354743           -0.787647             0.58054           -0.434364          0.00861313            0.946667            0.869251
           0.0337006           -0.746279            0.597213            -0.43323          0.00859086                0.88            -0.52139
           0.0320156           -0.743455            0.605052           -0.433177          0.00859343                0.96            0.882688
           0.0304148           -0.741953            0.616341           -0.433291          0.00858612            0.973333           -0.248367
           0.0288941           -0.769388            0.633761           -0.441071          0.00873888            0.826667             1.04842
           0.0274494           -0.758574            0.633665           -0.435696          0.00864238                0.76           -0.293018
           0.0260769           -0.819857            0.619786           -0.440498          0.00873915                0.96            0.327201
           0.0247731           -0.813093            0.669643           -0.441386          0.00875468                 0.8            0.719339
           0.0235344           -0.795294            0.627999           -0.445303          0.00882841            0.813333           -0.530187
           0.0223577           -0.842872            0.621225           -0.444502           0.0088157                0.88            0.108384
           0.0212398           -0.769045            0.632347           -0.435108          0.00864052                0.96           -0.810598
           0.0201778           -0.839704            0.614163           -0.444561          0.00881507                0.96            -1.16595
           0.0191689           -0.826174            0.630517           -0.425122          0.00844232                0.92            0.449165
           0.0182105           -0.886842             0.65708           -0.434968          0.00864527                0.52           -0.882773
              0.0173           -0.891025            0.641894           -0.405706          0.00808587                0.92           -0.977941
            0.016435            -0.93259            0.611892           -0.412981          0.00820897            0.613333            -1.62247
           0.0156132           -0.934211            0.611564           -0.386761          0.00769477            0.853333           -0.350859
           0.0148325           -0.915931            0.610023           -0.385742          0.00766772            0.866667            0.744951
           0.0140909           -0.795327            0.607334           -0.440144          0.00872979            0.986667            -1.05241
           0.0133864           -0.823613            0.584253           -0.447821          0.00887587                0.44            0.385139
           0.0127171           -0.773487            0.569212           -0.431305          0.00856608            0.733333            0.571096
           0.0120812           -0.781226            0.571592           -0.422315           0.0083811            0.986667          -0.0710961
           0.0114771           -0.765391            0.593087           -0.435704          0.00863971            0.933333           -0.629252
           0.0109033           -0.798586            0.599966           -0.441077           0.0087464                 0.6             1.19101
           0.0103581           -0.844701            0.602381           -0.451026          0.00894163                0.48           -0.501648
          0.00984021           -0.782743            0.620398           -0.442014          0.00876644            0.973333             1.06943
           0.0093482           -0.776992            0.606731           -0.442595          0.00877053            0.813333            0.513132
          0.00888079           -0.766555            0.605286           -0.443944          0.00880019            0.786667            0.603604
          0.00843675           -0.766772            0.612672           -0.439181          0.00870789                0.64             1.49426
          0.00801492           -0.823585            0.589844           -0.435194          0.00863324            0.853333            0.642742
          0.00761417            -0.84467            0.600585           -0.437947          0.00868998            0.546667             1.50878
          0.00723346            -0.83787            0.603844           -0.444001          0.00880488            0.733333            0.608697
          0.00687179           -0.802152            0.598567           -0.442143          0.00876593            0.986667           0.0374912
           0.0065282            -0.81636             0.62351           -0.439905          0.00872878            0.906667           -0.978551
          0.00620179           -0.824983            0.617469           -0.444664           0.0088239                0.84           -0.681885
           0.0058917           -0.813447            0.640004           -0.436598          0.00867448            0.773333           -0.530379
          0.00559712           -0.808752            0.613393           -0.448586          0.00889615                0.72            0.622504
          0.00531726           -0.793046            0.609811            -0.44811          0.00888743                 0.4            0.359668
           0.0050514           -0.786069            0.628528           -0.447405          0.00886702            0.466667           -0.760904
          0.00479883           -0.793858            0.641617           -0.451622          0.00895258            0.173333           0.0946123
          0.00455889           -0.814007            0.602602            -0.44574          0.00884306                0.96             1.23871
          0.00433094           -0.783785            0.594545           -0.431355          0.00855575                0.76           -0.130357
          0.00411439            -0.81313            0.607457           -0.445096          0.00882661                0.56             1.32766
          0.00390867           -0.829588            0.611057             -0.4457           0.0088371            0.426667           -0.290615
          0.00371324           -0.779187            0.611474           -0.447275          0.00886427            0.746667            0.804944
          0.00352758           -0.782561             0.61429           -0.443769          0.00879841            0.386667            -1.10473
           0.0033512            -0.78673            0.631599           -0.445978          0.00883883            0.586667            -1.62237
          0.00318364           -0.805315            0.624568           -0.444667          0.00881497                0.68             1.17953
          0.00302446           -0.793142            0.610546           -0.444545          0.00881428            0.293333           -0.880411
          0.00287323           -0.809953            0.596472           -0.449655          0.00891066            0.213333            -1.47094
          0.00272957           -0.840955            0.612988           -0.437247          0.00867379            0.573333             1.08721
          0.00259309           -0.788603            0.599544           -0.448975           0.0089014            0.333333            0.753036
          0.00246344            -0.76992            0.614296            -0.44434          0.00880889            0.826667            0.862875
          0.00234027           -0.802299            0.609701           -0.444974          0.00882344            0.586667           -0.126423
          0.00222325           -0.779437            0.602051           -0.441857          0.00876202            0.853333          -0.0248314
          0.00211209           -0.833605            0.603703           -0.440482          0.00874058            0.533333            0.482988
          0.00200649           -0.820006            0.596424           -0.434193          0.00861807            0.746667             1.05558
          0.00190616           -0.832974            0.601231           -0.444631          0.00881698                0.36            -1.04042
          0.00181085           -0.850814            0.589378           -0.432682          0.00858286            0.666667           -0.864841
          0.00172031           -0.785282            0.605483           -0.436822          0.00866356            0.906667             1.24021
           0.0016343           -0.777707            0.605551           -0.446545          0.00885005            0.173333             0.40028
          0.00155258           -0.772872            0.620702           -0.446237          0.00884543                0.24           -0.847979
          0.00147495           -0.793352              0.5941           -0.443271          0.00879137            0.666667             0.20885
           0.0014012           -0.774054            0.607365           -0.445919          0.00884287            0.413333            0.236844
          0.00133114           -0.819417            0.623202           -0.443434          0.00879068            0.373333             1.12873
          0.00126459           -0.832216            0.638209           -0.440233          0.00873406            0.866667            0.437929
          0.00120136           -0.794516            0.589302           -0.437001          0.00866425            0.946667             0.45257
          0.00114129           -0.794482            0.600169            -0.44459          0.00882198            0.146667            0.325989
          0.00108423           -0.804479            0.594532           -0.441132          0.00874804                0.32              1.3675
          0.00103001           -0.793466            0.607084           -0.449745          0.00891915                 0.8            0.399014
         0.000978513           -0.826642            0.618716             -0.4458            0.008835            0.386667           -0.604834
         0.000929588           -0.801205            0.616383           -0.453827          0.00899587           0.0266667            0.348642
         0.000883108           -0.768125            0.612302           -0.442541          0.00877569                0.56            -1.27494
         0.000838953           -0.813611            0.619264           -0.446542          0.00885232            0.613333            0.598656
         0.000797005           -0.756951            0.637669           -0.438863          0.00869966            0.546667           -0.156252
         0.000757155           -0.847887             0.62068           -0.440494          0.00874409                0.48            -0.30018
         0.000719297           -0.818338            0.614323           -0.442333          0.00879559            0.586667           -0.384547
         0.000683332           -0.808272            0.618979           -0.446906          0.00886744            0.186667           -0.892593
         0.000649166           -0.788968            0.632626           -0.441988           0.0087713                0.64            0.497819
         0.000616708           -0.792269             0.62322           -0.446658          0.00885925           0.0533333             0.96535
         0.000585872           -0.813122            0.640074           -0.447049          0.00886581            0.213333            0.247168
         0.000556579           -0.785308            0.635806           -0.444186          0.00881353            0.253333            -1.41421
          0.00052875           -0.785618            0.640387           -0.435146          0.00863014                 0.8           -0.673852
         0.000502312           -0.775803            0.642424            -0.44195          0.00877356                0.24           -0.452385
         0.000477197           -0.787417            0.624387           -0.447991          0.00888549                0.92            0.757918
         0.000453337           -0.779458            0.631291           -0.444117          0.00880658                0.48           -0.674629
          0.00043067           -0.777822            0.628677           -0.448509          0.00889411           0.0533333             1.30809
         0.000409136           -0.760276            0.614286            -0.44482          0.00881836                0.24            0.547322
          0.00038868           -0.806626             0.63083            -0.44563          0.00884068            0.946667            0.427526
         0.000369246           -0.790356            0.624432           -0.448073          0.00888285           0.0533333           -0.800665
         0.000350783           -0.782498            0.625302           -0.447465          0.00886873           0.0533333            0.398663
         0.000333244           -0.835807            0.596482           -0.440338          0.00873456            0.613333              1.0597
         0.000316582           -0.786034            0.620083           -0.440921          0.00874267            0.546667           -0.638059
         0.000300753           -0.773016            0.601854           -0.444511          0.00881653                0.24           -0.814299
         0.000285715           -0.791565            0.598366           -0.443549          0.00879051                0.12           -0.814874
         0.000271429           -0.800548            0.619961           -0.444913          0.00882137            0.226667             1.27587
         0.000257858           -0.764633            0.643942           -0.437104          0.00867553            0.746667            -1.00506
         0.000244965           -0.762216            0.619389           -0.431038          0.00855916            0.866667            0.841617
         0.000232717           -0.797035            0.640675           -0.442061          0.00877068            0.506667            0.911047
         0.000221081           -0.799975            0.629337           -0.448394          0.00888962            0.466667             1.48588
         0.000210027           -0.764287            0.634333           -0.438889          0.00871208                0.64           -0.418365
         0.000199526             -0.7845            0.622048           -0.442905          0.00878724            0.946667            0.540849
         0.000189549           -0.759466            0.633658            -0.44162          0.00876085                 0.2            0.689979
         0.000180072           -0.741446            0.640969           -0.432032          0.00857767            0.906667            -1.36552
         0.000171068           -0.791357            0.642916           -0.443399          0.00879217            0.933333            -1.08762
         0.000162515           -0.793736            0.610222           -0.442506          0.00877323            0.946667             1.17823
         0.000154389           -0.795383            0.608144           -0.441895          0.00876562            0.613333              0.3208
          0.00014667           -0.829354            0.610213           -0.447764           0.0088756            0.106667            0.195229
         0.000139336           -0.810634            0.632305           -0.450793          0.00893498                0.68           -0.686731
         0.000132369           -0.806048            0.611535           -0.443506          0.00879904            0.373333            -1.30335
         0.000125751             -0.8332            0.605415           -0.447939          0.00888698                 0.2             1.61008
         0.000119463           -0.819376            0.595685           -0.439476          0.00871184            0.866667           -0.779688
          0.00011349           -0.777083            0.616397           -0.443318          0.00879106            0.773333            -0.01589
         0.000107816           -0.788318            0.599889           -0.443589          0.00879026            0.333333            0.228248
         0.000102425           -0.788259            0.638766           -0.443606          0.00879665                0.68            0.578566
         9.73036e-05           -0.784367            0.642549           -0.446959          0.00886578                   0           -0.976443
         9.24385e-05           -0.817516             0.61899           -0.442153          0.00876438            0.426667           -0.479747
         8.78165e-05           -0.808781            0.595861           -0.442067          0.00877189                0.56            -0.64986
         8.34257e-05           -0.819749            0.642139           -0.438023          0.00868685                0.68           -0.542868
         7.92544e-05           -0.810312            0.640225           -0.446018          0.00884433                0.56           -0.922328
         7.52917e-05           -0.777462            0.628418           -0.437898          0.00869518            0.626667            0.472432
         7.15271e-05           -0.812898            0.609045           -0.444507          0.00881344            0.373333            0.748823
         6.79508e-05           -0.826677            0.609771           -0.442497          0.00878046            0.533333           -0.407318
         6.45532e-05           -0.808742            0.617623           -0.452073          0.00896262            0.746667             -1.0557
         6.13256e-05           -0.810131            0.617214           -0.443427           0.0087907            0.466667           -0.716454
         5.82593e-05           -0.811347            0.635341           -0.445884          0.00884014            0.226667           -0.546235
         5.53463e-05           -0.790137            0.629091           -0.444071          0.00881026                0.72             1.60292
          5.2579e-05           -0.791331            0.623161           -0.443323          0.00880072                0.36            -1.60625
           4.995e-05           -0.815143            0.627871           -0.441945          0.00876764            0.613333           -0.747241
         4.74525e-05           -0.818611            0.627254           -0.447408          0.00888167                0.16            -1.21547
         4.50799e-05           -0.828574            0.634771           -0.447642          0.00887616           0.0666667            0.480652
         4.28259e-05           -0.859589            0.632381           -0.439358          0.00872528            0.146667             1.20383
         4.06846e-05           -0.819693            0.637063            -0.44621          0.00885156            0.613333           -0.768893
         3.86504e-05           -0.769482            0.644164           -0.437136          0.00867903            0.973333            0.637649
         3.67179e-05           -0.757951             0.63724           -0.435891          0.00863743            0.973333            0.787237
          3.4882e-05           -0.760779            0.653489           -0.435689          0.00863381            0.933333           -0.847653
         3.31379e-05           -0.792904            0.638347           -0.439839          0.00872063            0.813333           -0.519045
          3.1481e-05            -0.81234            0.645725           -0.445323          0.00883403            0.986667            0.187461
         2.99069e-05             -0.7963            0.649439           -0.444975          0.00882048            0.946667            0.574264
         2.84116e-05           -0.764361            0.648212           -0.437161          0.00867266            0.466667            0.153832
          2.6991e-05           -0.756809            0.624196           -0.436638          0.00865991            0.693333            -1.02344
         2.56415e-05           -0.786661            0.615293           -0.446123          0.00885247            0.946667             1.06705
         2.43594e-05           -0.759954            0.616046           -0.443397           0.0087932            0.213333            -1.03916
         2.31414e-05           -0.787779            0.630772           -0.450129          0.00892838            0.706667            0.481051
         2.19843e-05           -0.832649            0.617658           -0.445792          0.00883658                0.36           -0.449789
         2.08851e-05           -0.828082            0.641294           -0.437955          0.00868558            0.533333            -1.17374
         1.98409e-05           -0.825757            0.647255           -0.443137          0.00879537           0.0666667            -1.73789
         1.88488e-05           -0.825699            0.645534           -0.441664           0.0087609           0.0533333             1.46237
         1.79064e-05           -0.838537            0.629865           -0.432147            0.008581                   1           -0.072672
         1.70111e-05           -0.776095            0.641356           -0.434659          0.00863287            0.906667           -0.615348
         1.61605e-05           -0.820997            0.641611           -0.441112          0.00876343            0.653333           -0.640403
         1.53525e-05           -0.802034            0.652281           -0.435586          0.00864743            0.466667           -0.852148
         1.45849e-05           -0.788314            0.656974           -0.437603          0.00869209                0.36           -0.649756
         1.38556e-05           -0.768607            0.622796            -0.43981           0.0087212            0.506667            0.973335
         1.31628e-05           -0.804352            0.637307           -0.436671          0.00868372            0.893333          -0.0533872
         1.25047e-05           -0.824954            0.648471           -0.440353          0.00874206            0.306667             1.42139
         1.18795e-05            -0.85369            0.598041           -0.434001          0.00860625                0.84             1.10941
         1.12855e-05           -0.811383            0.589083           -0.437835          0.00868688            0.933333            -1.60158
         1.07212e-05           -0.801649            0.616001           -0.441418          0.00875517                 0.6            0.639845
         1.01852e-05           -0.781415            0.586611           -0.440733          0.00873787            0.493333            0.749151
          9.6759e-06            -0.81575            0.594337           -0.444888          0.00882084            0.613333             1.32003
          9.1921e-06           -0.816062            0.593009           -0.437343          0.00867151                 0.8            0.833513
          8.7325e-06           -0.816239            0.597448           -0.448693          0.00889746                   0            -1.26275
         8.29587e-06           -0.829668            0.615886           -0.444967          0.00882968            0.133333             1.00375
         7.88108e-06            -0.80261            0.602194           -0.445197          0.00882677            0.186667           -0.744958
         7.48703e-06           -0.822854            0.602883           -0.445978          0.00884235            0.186667            -1.30355
         7.11267e-06           -0.827792            0.611469           -0.441637          0.00876461                0.24            0.921706
         6.75704e-06           -0.780445            0.598249           -0.441494          0.00875783            0.826667            -0.11749
         6.41919e-06            -0.80585            0.636123           -0.441806          0.00876027            0.466667           -0.328619
         6.09823e-06           -0.807831            0.649885           -0.441116           0.0087536            0.253333           -0.502433
         5.79332e-06             -0.8262            0.654582           -0.431501           0.0085751            0.653333             1.41455
         5.50365e-06           -0.832398            0.644839           -0.434238          0.00863505            0.586667            0.615943
         5.22847e-06           -0.770124            0.663551           -0.435609          0.00864095                 0.8            0.942974
         4.96705e-06           -0.751903             0.62063           -0.435524          0.00864944            0.493333           -0.447052
         4.71869e-06           -0.799998            0.585771           -0.437534          0.00867954                 0.8            0.779681
         4.48276e-06           -0.774451            0.588417           -0.442734          0.00878298            0.106667          -0.0801174
         4.25862e-06           -0.771311            0.587676           -0.434018          0.00860864                0.76            0.600375
