#     BLOCK:           ACTUAL_H:              H_AVE:              ERROR:
       41692         -0.00499252           -0.441242          0.00215339
       41693         -0.00499252           -0.441232          0.00215336
       41694          0.00174385           -0.441221          0.00215334
       41695          0.00174385            -0.44121          0.00215331
       41696          0.00174385             -0.4412          0.00215329
       41697           -0.255967           -0.441195          0.00215324
       41698            -0.90514           -0.441207          0.00215322
       41699            -0.90514           -0.441218          0.00215319
       41700            -0.90514           -0.441229          0.00215317
       41701            -0.90514            -0.44124          0.00215315
       41702             -1.1053           -0.441256          0.00215315
       41703             -1.1053           -0.441272          0.00215316
       41704             -1.1053           -0.441288          0.00215317
       41705           -0.267541           -0.441283          0.00215312
       41706            -1.06788           -0.441299          0.00215312
       41707            -1.06788           -0.441314          0.00215312
       41708          -0.0455942           -0.441304          0.00215309
       41709            -1.08778            -0.44132           0.0021531
       41710            -1.08778           -0.441335           0.0021531
       41711           -0.219827            -0.44133          0.00215306
       41712           -0.219827           -0.441324          0.00215301
       41713         -0.00409419           -0.441314          0.00215298
       41714         -0.00409419           -0.441303          0.00215296
       41715         -0.00409419           -0.441293          0.00215293
       41716         -0.00412525           -0.441283          0.00215291
       41717         -0.00412525           -0.441272          0.00215288
       41718         -0.00412525           -0.441262          0.00215285
       41719           -0.280097           -0.441258          0.00215281
       41720            -1.04419           -0.441272           0.0021528
       41721           -0.018918           -0.441262          0.00215278
       41722           -0.018918           -0.441252          0.00215275
       41723           -0.018918           -0.441242          0.00215272
       41724           -0.128747           -0.441234          0.00215268
       41725           -0.128747           -0.441227          0.00215264
       41726           -0.978599            -0.44124          0.00215263
       41727           -0.479181           -0.441241          0.00215258
       41728           -0.479181           -0.441241          0.00215253
       41729           -0.479181           -0.441242          0.00215248
       41730           -0.117374           -0.441235          0.00215244
       41731           -0.812717           -0.441244           0.0021524
       41732           -0.717731            -0.44125          0.00215236
       41733           -0.386872           -0.441249          0.00215231
       41734           -0.386872           -0.441248          0.00215226
       41735           -0.386872           -0.441246          0.00215221
       41736           -0.386872           -0.441245          0.00215216
       41737            -0.69468           -0.441251          0.00215212
       41738            -0.69468           -0.441257          0.00215207
       41739            -0.69468           -0.441263          0.00215203
       41740            -0.69468           -0.441269          0.00215199
       41741           -0.512583           -0.441271          0.00215194
       41742            -1.06825           -0.441286          0.00215194
       41743            -1.06735           -0.441301          0.00215194
       41744            -1.06735           -0.441316          0.00215194
       41745           -0.478559           -0.441317          0.00215189
       41746            -0.33927           -0.441314          0.00215184
       41747            -0.33927           -0.441312          0.00215179
       41748             -0.6442           -0.441317          0.00215174
       41749           -0.128396           -0.441309           0.0021517
       41750            0.735562           -0.441281          0.00215183
       41751           -0.655574           -0.441286          0.00215179
       41752           -0.129624           -0.441279          0.00215175
       41753           -0.129624           -0.441271          0.00215171
       41754           -0.944399           -0.441283          0.00215169
       41755           -0.562469           -0.441286          0.00215164
       41756            -1.01784             -0.4413          0.00215164
       41757            -1.01784           -0.441314          0.00215163
       41758            -1.01784           -0.441328          0.00215162
       41759           -0.877978           -0.441338           0.0021516
       41760           -0.260018           -0.441334          0.00215155
       41761              -0.845           -0.441344          0.00215152
       41762              -0.845           -0.441353          0.00215149
       41763          -0.0462328           -0.441344          0.00215146
       41764          -0.0462328           -0.441334          0.00215143
       41765          -0.0462328           -0.441325           0.0021514
       41766           -0.134853           -0.441317          0.00215136
       41767           -0.134853            -0.44131          0.00215132
       41768         -0.00152215             -0.4413          0.00215129
       41769            -0.91941           -0.441311          0.00215127
       41770           -0.679637           -0.441317          0.00215123
       41771            -1.00672            -0.44133          0.00215122
       41772            -1.00672           -0.441344          0.00215121
       41773           -0.403919           -0.441343          0.00215116
       41774           -0.403919           -0.441342          0.00215111
       41775           -0.403919           -0.441341          0.00215106
       41776           -0.541825           -0.441344          0.00215101
       41777           -0.541825           -0.441346          0.00215096
       41778           -0.566429           -0.441349          0.00215091
       41779            -1.06021           -0.441364          0.00215091
       41780           -0.794584           -0.441372          0.00215087
       41781           -0.794584           -0.441381          0.00215084
       41782           -0.794584           -0.441389           0.0021508
       41783             -1.0356           -0.441403           0.0021508
       41784             -1.0356           -0.441418          0.00215079
       41785           -0.167663           -0.441411          0.00215075
       41786           -0.901524           -0.441422          0.00215073
       41787          -0.0834008           -0.441413          0.00215069
       41788          -0.0834008           -0.441405          0.00215066
       41789          -0.0834008           -0.441396          0.00215063
       41790         -0.00443349           -0.441386           0.0021506
       41791         -0.00443349           -0.441375          0.00215057
       41792         -0.00443349           -0.441365          0.00215055
       41793         -0.00443349           -0.441354          0.00215052
       41794         -0.00443349           -0.441344           0.0021505
       41795           -0.156738           -0.441337          0.00215045
       41796           -0.243034           -0.441332          0.00215041
       41797           -0.243034           -0.441328          0.00215036
       41798           -0.243034           -0.441323          0.00215032
       41799           -0.583881           -0.441326          0.00215027
       41800           -0.583881            -0.44133          0.00215022
       41801           -0.583881           -0.441333          0.00215017
       41802           -0.583881           -0.441337          0.00215012
       41803           -0.583881            -0.44134          0.00215007
       41804           -0.523594           -0.441342          0.00215002
       41805           -0.444342           -0.441342          0.00214997
       41806           -0.444342           -0.441342          0.00214992
       41807           -0.444342           -0.441342          0.00214987
       41808           -0.444342           -0.441342          0.00214982
       41809           -0.444342           -0.441342          0.00214976
       41810           -0.444342           -0.441342          0.00214971
       41811           -0.455579           -0.441343          0.00214966
       41812            -1.06815           -0.441358          0.00214966
       41813            -1.04543           -0.441372          0.00214966
       41814            -1.07989           -0.441387          0.00214966
       41815            -1.07989           -0.441403          0.00214967
       41816            -1.07989           -0.441418          0.00214967
       41817            -1.07989           -0.441433          0.00214967
       41818            -1.07989           -0.441449          0.00214967
       41819            -0.80921           -0.441457          0.00214964
       41820           -0.236789           -0.441452          0.00214959
       41821           -0.236789           -0.441448          0.00214955
       41822           -0.236789           -0.441443           0.0021495
       41823           -0.543682           -0.441445          0.00214945
       41824           -0.735823           -0.441452          0.00214941
       41825           -0.735823           -0.441459          0.00214937
       41826           -0.735823           -0.441466          0.00214933
       41827           -0.735823           -0.441473          0.00214929
       41828           -0.735823            -0.44148          0.00214925
       41829           -0.511034           -0.441482           0.0021492
       41830           -0.511034           -0.441484          0.00214915
       41831           -0.511034           -0.441485           0.0021491
       41832           -0.991299           -0.441498          0.00214909
       41833           -0.117297           -0.441491          0.00214905
       41834           -0.117297           -0.441483          0.00214902
       41835          -0.0224613           -0.441473          0.00214899
       41836           -0.446691           -0.441473          0.00214894
       41837           -0.446691           -0.441473          0.00214889
       41838           -0.477953           -0.441474          0.00214883
       41839           -0.477953           -0.441475          0.00214878
       41840           -0.802163           -0.441484          0.00214875
       41841           -0.802163           -0.441492          0.00214871
       41842           -0.802163           -0.441501          0.00214868
       41843           -0.802163           -0.441509          0.00214865
       41844         -0.00525816           -0.441499          0.00214862
       41845         -0.00525816           -0.441489          0.00214859
       41846         -0.00525816           -0.441478          0.00214857
       41847           -0.366441           -0.441476          0.00214852
       41848           -0.366441           -0.441475          0.00214847
       41849           -0.366441           -0.441473          0.00214842
       41850            -0.63123           -0.441477          0.00214837
       41851            -0.63123           -0.441482          0.00214832
       41852            -0.63123           -0.441486          0.00214828
       41853            -0.63123           -0.441491          0.00214823
       41854            -0.63123           -0.441495          0.00214818
       41855            -0.63123             -0.4415          0.00214814
       41856            -0.63123           -0.441504          0.00214809
       41857           -0.783481           -0.441513          0.00214805
       41858           -0.783481           -0.441521          0.00214802
       41859            -0.23241           -0.441516          0.00214797
       41860           -0.519911           -0.441518          0.00214792
       41861           -0.519911            -0.44152          0.00214787
       41862           -0.519911           -0.441521          0.00214782
       41863            -0.55754           -0.441524          0.00214777
       41864            -0.55754           -0.441527          0.00214772
       41865            -0.55754            -0.44153          0.00214767
       41866           -0.476466           -0.441531          0.00214762
       41867           -0.944816           -0.441543           0.0021476
       41868           -0.944816           -0.441555          0.00214759
       41869           -0.944816           -0.441567          0.00214757
       41870           -0.944816           -0.441579          0.00214755
       41871           -0.253468           -0.441574          0.00214751
       41872           -0.661319           -0.441579          0.00214746
       41873           -0.661319           -0.441585          0.00214742
       41874           -0.218843           -0.441579          0.00214737
       41875           -0.722573           -0.441586          0.00214733
       41876         -0.00534278           -0.441576           0.0021473
       41877           -0.966117           -0.441588          0.00214729
       41878         -0.00413572           -0.441578          0.00214726
       41879           -0.849629           -0.441587          0.00214723
       41880           -0.849629           -0.441597          0.00214721
       41881           -0.849629           -0.441607          0.00214718
       41882           -0.849629           -0.441617          0.00214715
       41883            -1.06027           -0.441631          0.00214715
       41884          -0.0122973           -0.441621          0.00214712
       41885          -0.0122973           -0.441611          0.00214709
       41886          -0.0122973           -0.441601          0.00214707
       41887          -0.0122973            -0.44159          0.00214704
       41888          -0.0444833           -0.441581          0.00214701
       41889          -0.0812442           -0.441572          0.00214697
       41890          -0.0812442           -0.441564          0.00214694
       41891          -0.0812442           -0.441555          0.00214691
       41892         0.000215076           -0.441545          0.00214688
       41893           -0.299399           -0.441541          0.00214683
       41894           -0.299399           -0.441538          0.00214678
       41895           -0.299399           -0.441534          0.00214674
       41896           -0.299399           -0.441531          0.00214669
       41897           -0.904032           -0.441542          0.00214666
       41898           -0.658795           -0.441547          0.00214662
       41899            -1.07227           -0.441562          0.00214662
       41900            -1.07227           -0.441577          0.00214662
       41901            -1.07227           -0.441592          0.00214662
       41902            -1.07227           -0.441607          0.00214663
       41903           -0.483895           -0.441608          0.00214657
       41904            -0.03373           -0.441599          0.00214655
       41905            -0.55197           -0.441601           0.0021465
       41906            -0.55197           -0.441604          0.00214645
       41907          -0.0340089           -0.441594          0.00214642
       41908          -0.0340089           -0.441585          0.00214639
       41909          -0.0501695           -0.441575          0.00214636
       41910          -0.0501695           -0.441566          0.00214633
       41911          -0.0425926           -0.441556           0.0021463
       41912           -0.369327           -0.441555          0.00214625
       41913           -0.369327           -0.441553          0.00214619
       41914           -0.369327           -0.441551          0.00214614
       41915             -0.5583           -0.441554          0.00214609
       41916             -0.5583           -0.441557          0.00214605
       41917             -0.5583            -0.44156            0.002146
       41918           -0.281366           -0.441556          0.00214595
       41919           -0.281366           -0.441552           0.0021459
       41920           -0.281366           -0.441548          0.00214585
       41921            -1.07514           -0.441563          0.00214585
       41922            -1.07514           -0.441578          0.00214586
       41923            -1.07514           -0.441593          0.00214586
       41924           -0.984687           -0.441606          0.00214585
       41925           -0.984687           -0.441619          0.00214583
       41926           -0.984687           -0.441632          0.00214582
       41927            -1.01301           -0.441646          0.00214581
       41928           -0.747958           -0.441653          0.00214578
       41929           -0.747958           -0.441661          0.00214574
       41930           -0.747958           -0.441668           0.0021457
       41931           -0.747958           -0.441675          0.00214566
       41932          -0.0374601           -0.441666          0.00214563
       41933         -0.00452738           -0.441655           0.0021456
       41934         0.000287147           -0.441645          0.00214558
       41935         0.000287147           -0.441634          0.00214555
       41936           -0.164353           -0.441627          0.00214551
       41937           -0.748618           -0.441635          0.00214547
       41938           -0.748618           -0.441642          0.00214544
       41939           -0.424196           -0.441642          0.00214538
       41940           -0.257095           -0.441637          0.00214534
       41941           -0.257095           -0.441633          0.00214529
       41942           -0.257095           -0.441628          0.00214524
       41943           -0.257095           -0.441624           0.0021452
       41944           -0.257095            -0.44162          0.00214515
       41945          0.00236595           -0.441609          0.00214513
       41946           -0.422448           -0.441609          0.00214507
       41947           -0.422448           -0.441608          0.00214502
       41948         -0.00307464           -0.441598            0.002145
       41949           -0.632836           -0.441602          0.00214495
       41950           -0.632836           -0.441607          0.00214491
       41951           -0.632836           -0.441611          0.00214486
       41952           -0.178049           -0.441605          0.00214482
       41953            -0.96454           -0.441618           0.0021448
       41954            -0.96454            -0.44163          0.00214479
       41955            -0.96454           -0.441642          0.00214477
       41956            -0.96454           -0.441655          0.00214476
       41957            -0.96454           -0.441667          0.00214474
       41958            -0.96454            -0.44168          0.00214473
       41959            -0.96454           -0.441692          0.00214471
       41960            -0.96454           -0.441705           0.0021447
       41961           -0.477732           -0.441706          0.00214465
       41962          -0.0877232           -0.441697          0.00214461
       41963          -0.0877232           -0.441689          0.00214458
       41964            -1.06579           -0.441704          0.00214458
       41965            -1.00506           -0.441717          0.00214457
       41966            -0.76383           -0.441725          0.00214453
       41967            -0.76383           -0.441732          0.00214449
       41968           -0.518132           -0.441734          0.00214444
       41969           -0.518132           -0.441736          0.00214439
       41970           -0.816343           -0.441745          0.00214436
       41971            -1.02776           -0.441759          0.00214436
       41972           -0.656225           -0.441764          0.00214431
       41973           -0.371881           -0.441762          0.00214426
       41974           -0.371881           -0.441761          0.00214421
       41975           -0.371881           -0.441759          0.00214416
       41976           -0.371881           -0.441757          0.00214411
       41977           -0.371881           -0.441756          0.00214406
       41978           -0.714186           -0.441762          0.00214402
       41979           -0.512389           -0.441764          0.00214397
       41980           -0.278298            -0.44176          0.00214392
       41981          -0.0045341            -0.44175          0.00214389
       41982          -0.0045341           -0.441739          0.00214387
       41983           -0.946246           -0.441751          0.00214385
       41984            -1.05563           -0.441766          0.00214385
       41985          -0.0856903           -0.441757          0.00214382
       41986           -0.497692           -0.441759          0.00214376
       41987           -0.497692            -0.44176          0.00214371
       41988           -0.923806           -0.441771          0.00214369
       41989           -0.923806           -0.441783          0.00214367
       41990           -0.456076           -0.441783          0.00214362
       41991           -0.456076           -0.441784          0.00214357
       41992           -0.996392           -0.441797          0.00214356
       41993            -1.07749           -0.441812          0.00214356
       41994           -0.424993           -0.441812          0.00214351
       41995           -0.712814           -0.441818          0.00214347
       41996          -0.0290473           -0.441808          0.00214344
       41997          -0.0290473           -0.441798          0.00214341
       41998          -0.0290473           -0.441789          0.00214339
       41999          -0.0290473           -0.441779          0.00214336
       42000          -0.0290473           -0.441769          0.00214333
       42001           -0.595604           -0.441773          0.00214328
       42002           -0.595604           -0.441776          0.00214323
       42003           -0.678898           -0.441782          0.00214319
       42004          -0.0235509           -0.441772          0.00214316
       42005          -0.0235509           -0.441762          0.00214313
       42006          -0.0235509           -0.441752          0.00214311
       42007          -0.0235509           -0.441742          0.00214308
       42008            -1.01889           -0.441756          0.00214307
       42009            -1.01889            -0.44177          0.00214306
       42010            -1.01889           -0.441783          0.00214306
       42011            -0.21082           -0.441778          0.00214301
       42012           -0.525876            -0.44178          0.00214296
       42013          -0.0627255           -0.441771          0.00214293
       42014          -0.0627255           -0.441762           0.0021429
       42015          -0.0627255           -0.441753          0.00214287
       42016          -0.0627255           -0.441744          0.00214283
       42017          -0.0627255           -0.441735           0.0021428
       42018          -0.0730713           -0.441726          0.00214277
       42019          -0.0730713           -0.441717          0.00214274
       42020          -0.0730713           -0.441708           0.0021427
       42021          -0.0730713             -0.4417          0.00214267
       42022          -0.0730713           -0.441691          0.00214264
       42023          -0.0730713           -0.441682           0.0021426
       42024          -0.0730713           -0.441673          0.00214257
       42025          -0.0730713           -0.441664          0.00214254
       42026          -0.0730713           -0.441656          0.00214251
       42027          -0.0730713           -0.441647          0.00214247
       42028             -1.0068            -0.44166          0.00214246
       42029           -0.391061           -0.441659          0.00214241
       42030           -0.391061           -0.441658          0.00214236
       42031           -0.391061           -0.441657          0.00214231
       42032           -0.378074           -0.441655          0.00214226
       42033           -0.378074           -0.441654          0.00214221
       42034        -0.000504614           -0.441643          0.00214219
       42035        -0.000504614           -0.441633          0.00214216
       42036        -0.000504614           -0.441622          0.00214213
       42037           -0.385302           -0.441621          0.00214208
       42038           -0.385302            -0.44162          0.00214203
       42039           -0.385302           -0.441618          0.00214198
       42040           -0.385302           -0.441617          0.00214193
       42041            -1.00108            -0.44163          0.00214192
       42042            -1.08884           -0.441646          0.00214193
       42043             1.26594           -0.441605          0.00214226
       42044           -0.017157           -0.441595          0.00214223
       42045           -0.017157           -0.441585          0.00214221
       42046           -0.017157           -0.441575          0.00214218
       42047           -0.017157           -0.441565          0.00214215
       42048           -0.179438           -0.441558          0.00214211
       42049           -0.179438           -0.441552          0.00214207
       42050         -0.00327758           -0.441542          0.00214204
       42051            -0.75466           -0.441549          0.00214201
       42052            -0.75466           -0.441557          0.00214197
       42053            -0.75466           -0.441564          0.00214193
       42054          -0.0198527           -0.441554           0.0021419
       42055           -0.462124           -0.441555          0.00214185
       42056           -0.564317           -0.441557           0.0021418
       42057           -0.564317            -0.44156          0.00214175
       42058          -0.0714943           -0.441552          0.00214172
       42059           -0.238042           -0.441547          0.00214168
       42060           -0.298812           -0.441543          0.00214163
       42061          -0.0134466           -0.441533           0.0021416
       42062          -0.0134466           -0.441523          0.00214157
       42063            -1.04646           -0.441537          0.00214157
       42064           -0.554567            -0.44154          0.00214152
       42065            -1.10239           -0.441556          0.00214153
       42066            -1.01451           -0.441569          0.00214152
       42067          -0.0471448            -0.44156          0.00214149
       42068           -0.941609           -0.441572          0.00214147
       42069           -0.941609           -0.441584          0.00214145
       42070           -0.149163           -0.441577          0.00214141
       42071           -0.149163            -0.44157          0.00214138
       42072           -0.149163           -0.441563          0.00214134
       42073           -0.149163           -0.441556           0.0021413
       42074           -0.231559           -0.441551          0.00214125
       42075           -0.461084           -0.441551           0.0021412
       42076           -0.446245           -0.441552          0.00214115
       42077           -0.849264           -0.441561          0.00214112
       42078           -0.849264           -0.441571          0.00214109
       42079          -0.0749639           -0.441562          0.00214106
       42080           -0.187427           -0.441556          0.00214102
       42081           -0.187427            -0.44155          0.00214097
       42082           -0.187427           -0.441544          0.00214093
       42083           -0.203724           -0.441538          0.00214089
       42084           -0.203724           -0.441533          0.00214084
       42085          -0.0252211           -0.441523          0.00214082
       42086          -0.0781339           -0.441514          0.00214078
       42087           -0.202347           -0.441509          0.00214074
       42088           -0.237517           -0.441504          0.00214069
       42089           -0.193254           -0.441498          0.00214065
       42090           -0.050433           -0.441489          0.00214062
       42091           -0.311482           -0.441485          0.00214057
       42092           -0.311482           -0.441482          0.00214052
       42093           -0.311482           -0.441479          0.00214047
       42094           -0.311482           -0.441476          0.00214043
       42095            -1.04775           -0.441491          0.00214042
       42096           -0.562009           -0.441493          0.00214037
       42097           -0.110577           -0.441486          0.00214034
       42098           -0.110577           -0.441478           0.0021403
       42099           -0.110577            -0.44147          0.00214027
       42100           -0.228207           -0.441465          0.00214022
       42101           -0.193985           -0.441459          0.00214018
       42102           -0.805898           -0.441468          0.00214014
       42103           -0.805898           -0.441476          0.00214011
       42104          -0.0228331           -0.441466          0.00214008
       42105           -0.782203           -0.441474          0.00214005
       42106           -0.782203           -0.441482          0.00214001
       42107           -0.588133           -0.441486          0.00213996
       42108           -0.588133           -0.441489          0.00213992
       42109           -0.588133           -0.441493          0.00213987
       42110           -0.588133           -0.441496          0.00213982
       42111           -0.307252           -0.441493          0.00213977
       42112           -0.430026           -0.441493          0.00213972
       42113         -0.00317478           -0.441483           0.0021397
       42114           -0.159843           -0.441476          0.00213966
       42115           -0.159843           -0.441469          0.00213962
       42116            -0.36134           -0.441467          0.00213957
       42117            -0.36134           -0.441465          0.00213952
       42118           -0.942769           -0.441477           0.0021395
       42119           -0.942769           -0.441489          0.00213948
       42120           -0.942769           -0.441501          0.00213946
       42121           -0.942769           -0.441513          0.00213944
       42122           -0.764338           -0.441521          0.00213941
       42123           -0.926586           -0.441532          0.00213939
       42124           -0.349059            -0.44153          0.00213934
       42125           -0.349059           -0.441528          0.00213929
       42126           -0.349059           -0.441526          0.00213924
       42127           -0.276764           -0.441522          0.00213919
       42128          -0.0354985           -0.441512          0.00213916
       42129           -0.376109            -0.44151          0.00213911
       42130           -0.376109           -0.441509          0.00213906
       42131           -0.376109           -0.441507          0.00213901
       42132           -0.360446           -0.441505          0.00213896
       42133          -0.0187126           -0.441495          0.00213893
       42134          -0.0585308           -0.441486           0.0021389
       42135           -0.374274           -0.441485          0.00213885
       42136           -0.538751           -0.441487           0.0021388
       42137             -1.0214           -0.441501           0.0021388
       42138          -0.0324762           -0.441491          0.00213877
       42139          -0.0697698           -0.441482          0.00213874
       42140           -0.653381           -0.441487          0.00213869
       42141           -0.684946           -0.441493          0.00213865
       42142           -0.684946           -0.441499           0.0021386
       42143           -0.128399           -0.441491          0.00213857
       42144           -0.128399           -0.441484          0.00213853
       42145           -0.128399           -0.441477          0.00213849
       42146            -1.07813           -0.441492          0.00213849
       42147            -1.07813           -0.441507           0.0021385
       42148            -1.07813           -0.441522           0.0021385
       42149            -1.07813           -0.441537           0.0021385
       42150           -0.226974           -0.441532          0.00213846
       42151           -0.185338           -0.441526          0.00213841
       42152           -0.185338            -0.44152          0.00213837
       42153            -1.05804           -0.441534          0.00213837
       42154            -1.05804           -0.441549          0.00213837
       42155            -1.05804           -0.441564          0.00213837
       42156            -1.05804           -0.441578          0.00213837
       42157            -1.05804           -0.441593          0.00213837
       42158           -0.437402           -0.441593          0.00213832
       42159            -0.21421           -0.441587          0.00213827
       42160            -0.21421           -0.441582          0.00213823
       42161            -0.21421           -0.441577          0.00213819
       42162           -0.212706           -0.441571          0.00213814
       42163           -0.212706           -0.441566           0.0021381
       42164           -0.539632           -0.441568          0.00213805
       42165           -0.539632            -0.44157            0.002138
       42166           -0.539632           -0.441573          0.00213795
       42167          -0.0301054           -0.441563          0.00213792
       42168          -0.0301054           -0.441553          0.00213789
       42169          -0.0301054           -0.441543          0.00213787
       42170            -0.48468           -0.441544          0.00213782
       42171           -0.419479           -0.441544          0.00213776
       42172           -0.419479           -0.441543          0.00213771
       42173           -0.419479           -0.441543          0.00213766
       42174           -0.143143           -0.441536          0.00213762
       42175           -0.130134           -0.441528          0.00213759
       42176           -0.130134           -0.441521          0.00213755
       42177           -0.130134           -0.441514          0.00213751
       42178           -0.130134           -0.441506          0.00213747
       42179           -0.130134           -0.441499          0.00213743
       42180         -0.00827498           -0.441489          0.00213741
       42181         -0.00827498           -0.441478          0.00213738
       42182          -0.0294331           -0.441469          0.00213735
       42183          -0.0294331           -0.441459          0.00213733
       42184          -0.0294331           -0.441449           0.0021373
       42185           -0.162674           -0.441442          0.00213726
       42186           -0.162674           -0.441436          0.00213722
       42187           -0.162674           -0.441429          0.00213718
       42188           -0.812243           -0.441438          0.00213714
       42189           -0.812243           -0.441447          0.00213711
       42190           -0.812243           -0.441456          0.00213708
       42191           -0.447645           -0.441456          0.00213703
       42192           -0.447645           -0.441456          0.00213698
       42193           -0.447645           -0.441456          0.00213693
       42194           -0.447645           -0.441456          0.00213688
       42195           -0.878505           -0.441467          0.00213685
       42196           -0.816728           -0.441475          0.00213682
       42197           -0.034798           -0.441466          0.00213679
       42198           -0.034798           -0.441456          0.00213676
       42199           -0.034798           -0.441447          0.00213673
       42200           -0.034798           -0.441437           0.0021367
       42201           -0.034798           -0.441427          0.00213667
       42202           -0.034798           -0.441418          0.00213664
       42203           -0.034798           -0.441408          0.00213662
       42204           -0.313931           -0.441405          0.00213657
       42205           -0.813499           -0.441414          0.00213653
       42206            -1.09564           -0.441429          0.00213654
       42207            -1.09564           -0.441445          0.00213655
       42208           -0.375782           -0.441443           0.0021365
       42209           -0.915134           -0.441454          0.00213647
       42210           -0.050852           -0.441445          0.00213644
       42211           -0.122098           -0.441438          0.00213641
       42212          -0.0663065           -0.441429          0.00213637
       42213          -0.0663065            -0.44142          0.00213634
       42214          0.00148006           -0.441409          0.00213632
       42215          0.00148006           -0.441399          0.00213629
       42216          0.00148006           -0.441388          0.00213627
       42217          0.00148006           -0.441378          0.00213624
       42218           -0.534633            -0.44138          0.00213619
       42219           -0.877524            -0.44139          0.00213617
       42220           -0.877524           -0.441401          0.00213614
       42221           -0.877524           -0.441411          0.00213612
       42222             -1.0297           -0.441425          0.00213611
       42223           -0.477822           -0.441426          0.00213606
       42224           -0.477822           -0.441427          0.00213601
       42225            -1.09431           -0.441442          0.00213602
       42226            -1.09431           -0.441458          0.00213602
       42227           -0.765744           -0.441465          0.00213599
       42228           -0.979559           -0.441478          0.00213597
       42229           -0.979559           -0.441491          0.00213596
       42230           -0.979559           -0.441504          0.00213595
       42231           -0.706853            -0.44151          0.00213591
       42232           -0.706853           -0.441516          0.00213586
       42233           -0.644994           -0.441521          0.00213582
       42234           -0.644994           -0.441526          0.00213577
       42235          0.00116605           -0.441515          0.00213575
       42236          0.00116605           -0.441505          0.00213572
       42237           -0.127784           -0.441497          0.00213569
       42238           -0.127784            -0.44149          0.00213565
       42239          -0.0716783           -0.441481          0.00213562
       42240          -0.0716783           -0.441472          0.00213558
       42241          -0.0716783           -0.441464          0.00213555
       42242           -0.898647           -0.441474          0.00213553
       42243           -0.898647           -0.441485          0.00213551
       42244           -0.898647           -0.441496          0.00213548
       42245          -0.0157866           -0.441486          0.00213546
       42246           -0.578326           -0.441489          0.00213541
       42247           -0.578326           -0.441493          0.00213536
       42248           -0.578326           -0.441496          0.00213531
       42249           -0.578326           -0.441499          0.00213526
       42250            -1.03642           -0.441513          0.00213526
       42251            -1.03642           -0.441527          0.00213525
       42252            -1.00097            -0.44154          0.00213525
       42253           -0.250895           -0.441536           0.0021352
       42254           -0.250895           -0.441531          0.00213515
       42255           -0.250895           -0.441527          0.00213511
       42256           -0.250895           -0.441522          0.00213506
       42257           -0.271332           -0.441518          0.00213502
       42258          -0.0922941            -0.44151          0.00213498
       42259          -0.0754591           -0.441501          0.00213495
       42260            -0.81446            -0.44151          0.00213492
       42261           -0.520781           -0.441512          0.00213487
       42262           -0.166097           -0.441506          0.00213483
       42263         -0.00869571           -0.441495           0.0021348
       42264         -0.00869571           -0.441485          0.00213477
       42265            -0.68502           -0.441491          0.00213473
       42266            -0.68502           -0.441497          0.00213469
       42267           -0.409175           -0.441496          0.00213464
       42268          -0.0465194           -0.441487          0.00213461
       42269          -0.0663415           -0.441478          0.00213458
       42270          -0.0663415           -0.441469          0.00213454
       42271          -0.0440813           -0.441459          0.00213451
       42272            -0.14071           -0.441452          0.00213448
       42273            -0.14071           -0.441445          0.00213444
       42274          -0.0903462           -0.441437           0.0021344
       42275           -0.557243            -0.44144          0.00213435
       42276           -0.557243           -0.441442           0.0021343
       42277           -0.557243           -0.441445          0.00213426
       42278           -0.038636           -0.441436          0.00213423
       42279           -0.038636           -0.441426           0.0021342
       42280           -0.038636           -0.441416          0.00213417
       42281          -0.0957641           -0.441408          0.00213413
       42282          -0.0957641             -0.4414           0.0021341
       42283           -0.131184           -0.441393          0.00213406
       42284           -0.131184           -0.441385          0.00213402
       42285         -0.00761839           -0.441375            0.002134
       42286           -0.233941            -0.44137          0.00213395
       42287           -0.189379           -0.441364          0.00213391
       42288           -0.147223           -0.441357          0.00213387
       42289           -0.147223            -0.44135          0.00213383
       42290           -0.147223           -0.441343          0.00213379
       42291           -0.157686           -0.441337          0.00213375
       42292           -0.183528           -0.441331          0.00213371
       42293           -0.183528           -0.441325          0.00213367
       42294            -1.07452            -0.44134          0.00213367
       42295           -0.949076           -0.441352          0.00213365
       42296           -0.120573           -0.441344          0.00213362
       42297           -0.542923           -0.441346          0.00213357
       42298           -0.542923           -0.441349          0.00213352
       42299           -0.542923           -0.441351          0.00213347
       42300            -1.10464           -0.441367          0.00213348
       42301            -1.10464           -0.441383          0.00213349
       42302           -0.118705           -0.441375          0.00213345
       42303           -0.708976           -0.441381          0.00213341
       42304           -0.569278           -0.441384          0.00213336
       42305           -0.528271           -0.441386          0.00213331
       42306           -0.528271           -0.441388          0.00213326
       42307           -0.724394           -0.441395          0.00213322
       42308             -1.1052           -0.441411          0.00213323
