# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      55                  50                   0                   0                  -1                   0
      55                  50                   1                   0                   0                   0
      55                  50                   2                  -1                   0                   0
      55                  50                   3                   0                   0                   0
      55                  50                   4                   0                   0                   1
      55                  50                   5                   1                   0                   1
      55                  50                   6                   1                   0                   2
      55                  50                   7                   1                   0                   1
      55                  50                   8                   1                   0                   2
      55                  50                   9                   1                   0                   1
      55                  50                  10                   1                   0                   2
      55                  50                  11                   1                   1                   2
      55                  50                  12                   1                   0                   2
      55                  50                  13                   1                   0                   1
      55                  50                  14                   1                  -1                   1
      55                  50                  15                   2                  -1                   1
      55                  50                  16                   2                  -1                   0
      55                  50                  17                   2                  -1                   1
      55                  50                  18                   2                  -1                   2
      55                  50                  19                   1                  -1                   2
      55                  50                  20                   1                  -2                   2
      55                  50                  21                   0                  -2                   2
      55                  50                  22                  -1                  -2                   2
      55                  50                  23                  -1                  -3                   2
      55                  50                  24                  -1                  -2                   2
      55                  50                  25                  -2                  -2                   2
      55                  50                  26                  -2                  -1                   2
      55                  50                  27                  -3                  -1                   2
      55                  50                  28                  -3                  -1                   3
      55                  50                  29                  -2                  -1                   3
      55                  50                  30                  -1                  -1                   3
      55                  50                  31                  -1                   0                   3
      55                  50                  32                  -1                   0                   4
      55                  50                  33                  -1                   0                   5
      55                  50                  34                  -1                   0                   6
      55                  50                  35                  -1                   1                   6
      55                  50                  36                  -1                   0                   6
      55                  50                  37                  -1                   1                   6
      55                  50                  38                  -1                   1                   5
      55                  50                  39                  -1                   0                   5
      55                  50                  40                  -1                   1                   5
      55                  50                  41                  -2                   1                   5
      55                  50                  42                  -2                   1                   6
      55                  50                  43                  -2                   1                   7
      55                  50                  44                  -2                   1                   6
      55                  50                  45                  -3                   1                   6
      55                  50                  46                  -3                   1                   5
      55                  50                  47                  -3                   1                   4
      55                  50                  48                  -2                   1                   4
      55                  50                  49                  -2                   0                   4
      55                  50                  50                  -2                   0                   5
      55                  50                  51                  -1                   0                   5
      55                  50                  52                  -1                   0                   4
      55                  50                  53                  -2                   0                   4
      55                  50                  54                  -2                  -1                   4
      55                  50                  55                  -3                  -1                   4
      55                  50                  56                  -3                  -2                   4
      55                  50                  57                  -2                  -2                   4
      55                  50                  58                  -3                  -2                   4
      55                  50                  59                  -4                  -2                   4
      55                  50                  60                  -3                  -2                   4
      55                  50                  61                  -4                  -2                   4
      55                  50                  62                  -4                  -3                   4
      55                  50                  63                  -4                  -3                   5
      55                  50                  64                  -4                  -3                   4
      55                  50                  65                  -3                  -3                   4
      55                  50                  66                  -3                  -3                   5
      55                  50                  67                  -2                  -3                   5
      55                  50                  68                  -1                  -3                   5
      55                  50                  69                  -1                  -3                   4
      55                  50                  70                  -1                  -3                   5
      55                  50                  71                  -1                  -3                   4
      55                  50                  72                  -2                  -3                   4
      55                  50                  73                  -3                  -3                   4
      55                  50                  74                  -2                  -3                   4
      55                  50                  75                  -1                  -3                   4
      55                  50                  76                   0                  -3                   4
      55                  50                  77                   0                  -4                   4
      55                  50                  78                   0                  -3                   4
      55                  50                  79                   0                  -4                   4
      55                  50                  80                   0                  -3                   4
      55                  50                  81                   0                  -3                   3
      55                  50                  82                   0                  -3                   2
      55                  50                  83                   1                  -3                   2
      55                  50                  84                   2                  -3                   2
      55                  50                  85                   3                  -3                   2
      55                  50                  86                   3                  -3                   1
      55                  50                  87                   4                  -3                   1
      55                  50                  88                   5                  -3                   1
      55                  50                  89                   4                  -3                   1
      55                  50                  90                   4                  -2                   1
      55                  50                  91                   3                  -2                   1
      55                  50                  92                   3                  -1                   1
      55                  50                  93                   3                   0                   1
      55                  50                  94                   2                   0                   1
      55                  50                  95                   2                   0                   2
      55                  50                  96                   3                   0                   2
      55                  50                  97                   3                  -1                   2
      55                  50                  98                   4                  -1                   2
      55                  50                  99                   4                   0                   2
