# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      81                  50                   0                   1                   0                   0
      81                  50                   1                   2                   0                   0
      81                  50                   2                   2                   0                  -1
      81                  50                   3                   1                   0                  -1
      81                  50                   4                   0                   0                  -1
      81                  50                   5                   0                   1                  -1
      81                  50                   6                  -1                   1                  -1
      81                  50                   7                  -2                   1                  -1
      81                  50                   8                  -2                   1                  -2
      81                  50                   9                  -2                   0                  -2
      81                  50                  10                  -3                   0                  -2
      81                  50                  11                  -3                   0                  -1
      81                  50                  12                  -3                   0                  -2
      81                  50                  13                  -4                   0                  -2
      81                  50                  14                  -5                   0                  -2
      81                  50                  15                  -4                   0                  -2
      81                  50                  16                  -4                   1                  -2
      81                  50                  17                  -4                   2                  -2
      81                  50                  18                  -4                   3                  -2
      81                  50                  19                  -3                   3                  -2
      81                  50                  20                  -3                   2                  -2
      81                  50                  21                  -4                   2                  -2
      81                  50                  22                  -4                   2                  -1
      81                  50                  23                  -4                   2                  -2
      81                  50                  24                  -5                   2                  -2
      81                  50                  25                  -5                   3                  -2
      81                  50                  26                  -5                   3                  -1
      81                  50                  27                  -5                   4                  -1
      81                  50                  28                  -6                   4                  -1
      81                  50                  29                  -6                   5                  -1
      81                  50                  30                  -6                   5                  -2
      81                  50                  31                  -7                   5                  -2
      81                  50                  32                  -7                   5                  -1
      81                  50                  33                  -6                   5                  -1
      81                  50                  34                  -5                   5                  -1
      81                  50                  35                  -4                   5                  -1
      81                  50                  36                  -3                   5                  -1
      81                  50                  37                  -4                   5                  -1
      81                  50                  38                  -4                   6                  -1
      81                  50                  39                  -5                   6                  -1
      81                  50                  40                  -5                   7                  -1
      81                  50                  41                  -4                   7                  -1
      81                  50                  42                  -4                   7                   0
      81                  50                  43                  -4                   8                   0
      81                  50                  44                  -4                   9                   0
      81                  50                  45                  -4                  10                   0
      81                  50                  46                  -4                   9                   0
      81                  50                  47                  -4                   9                   1
      81                  50                  48                  -4                   8                   1
      81                  50                  49                  -5                   8                   1
      81                  50                  50                  -6                   8                   1
      81                  50                  51                  -7                   8                   1
      81                  50                  52                  -7                   8                   2
      81                  50                  53                  -8                   8                   2
      81                  50                  54                  -9                   8                   2
      81                  50                  55                  -8                   8                   2
      81                  50                  56                  -8                   8                   1
      81                  50                  57                  -7                   8                   1
      81                  50                  58                  -7                   8                   2
      81                  50                  59                  -8                   8                   2
      81                  50                  60                  -8                   8                   3
      81                  50                  61                  -8                   8                   4
      81                  50                  62                  -7                   8                   4
      81                  50                  63                  -7                   7                   4
      81                  50                  64                  -7                   7                   5
      81                  50                  65                  -8                   7                   5
      81                  50                  66                  -8                   7                   6
      81                  50                  67                  -8                   8                   6
      81                  50                  68                  -7                   8                   6
      81                  50                  69                  -8                   8                   6
      81                  50                  70                  -8                   9                   6
      81                  50                  71                  -8                  10                   6
      81                  50                  72                  -7                  10                   6
      81                  50                  73                  -8                  10                   6
      81                  50                  74                  -9                  10                   6
      81                  50                  75                  -9                   9                   6
      81                  50                  76                  -9                   9                   7
      81                  50                  77                  -9                   8                   7
      81                  50                  78                  -9                   8                   6
      81                  50                  79                  -9                   9                   6
      81                  50                  80                  -9                  10                   6
      81                  50                  81                 -10                  10                   6
      81                  50                  82                  -9                  10                   6
      81                  50                  83                  -9                  11                   6
      81                  50                  84                 -10                  11                   6
      81                  50                  85                 -11                  11                   6
      81                  50                  86                 -11                  11                   7
      81                  50                  87                 -11                  10                   7
      81                  50                  88                 -11                  11                   7
      81                  50                  89                 -12                  11                   7
      81                  50                  90                 -12                  11                   8
      81                  50                  91                 -12                  11                   9
      81                  50                  92                 -12                  12                   9
      81                  50                  93                 -12                  11                   9
      81                  50                  94                 -11                  11                   9
      81                  50                  95                 -11                  10                   9
      81                  50                  96                 -11                  10                   8
      81                  50                  97                 -12                  10                   8
      81                  50                  98                 -12                   9                   8
      81                  50                  99                 -12                   9                   9
