# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      12                  50                   0                   1                   0                   0
      12                  50                   1                   1                   0                  -1
      12                  50                   2                   1                   0                   0
      12                  50                   3                   1                  -1                   0
      12                  50                   4                   1                   0                   0
      12                  50                   5                   1                   0                   1
      12                  50                   6                   2                   0                   1
      12                  50                   7                   3                   0                   1
      12                  50                   8                   3                   0                   0
      12                  50                   9                   3                   1                   0
      12                  50                  10                   3                   2                   0
      12                  50                  11                   3                   2                   1
      12                  50                  12                   3                   2                   2
      12                  50                  13                   3                   2                   1
      12                  50                  14                   3                   3                   1
      12                  50                  15                   3                   4                   1
      12                  50                  16                   3                   5                   1
      12                  50                  17                   3                   4                   1
      12                  50                  18                   2                   4                   1
      12                  50                  19                   2                   3                   1
      12                  50                  20                   2                   3                   2
      12                  50                  21                   2                   4                   2
      12                  50                  22                   2                   4                   3
      12                  50                  23                   1                   4                   3
      12                  50                  24                   1                   3                   3
      12                  50                  25                   1                   3                   2
      12                  50                  26                   1                   3                   3
      12                  50                  27                   1                   4                   3
      12                  50                  28                   1                   4                   4
      12                  50                  29                   1                   4                   5
      12                  50                  30                   0                   4                   5
      12                  50                  31                   1                   4                   5
      12                  50                  32                   2                   4                   5
      12                  50                  33                   2                   3                   5
      12                  50                  34                   2                   3                   6
      12                  50                  35                   2                   3                   7
      12                  50                  36                   1                   3                   7
      12                  50                  37                   1                   3                   8
      12                  50                  38                   1                   4                   8
      12                  50                  39                   0                   4                   8
      12                  50                  40                   0                   4                   9
      12                  50                  41                   0                   5                   9
      12                  50                  42                   0                   4                   9
      12                  50                  43                   0                   4                  10
      12                  50                  44                  -1                   4                  10
      12                  50                  45                  -1                   4                  11
      12                  50                  46                  -1                   5                  11
      12                  50                  47                  -2                   5                  11
      12                  50                  48                  -2                   4                  11
      12                  50                  49                  -2                   4                  10
      12                  50                  50                  -2                   3                  10
      12                  50                  51                  -1                   3                  10
      12                  50                  52                  -1                   2                  10
      12                  50                  53                  -1                   2                   9
      12                  50                  54                  -1                   2                  10
      12                  50                  55                  -1                   2                  11
      12                  50                  56                  -1                   1                  11
      12                  50                  57                  -1                   1                  10
      12                  50                  58                  -1                   0                  10
      12                  50                  59                   0                   0                  10
      12                  50                  60                   0                   1                  10
      12                  50                  61                   0                   2                  10
      12                  50                  62                   0                   2                  11
      12                  50                  63                   0                   2                  12
      12                  50                  64                   0                   2                  13
      12                  50                  65                  -1                   2                  13
      12                  50                  66                  -1                   2                  12
      12                  50                  67                  -1                   2                  11
      12                  50                  68                  -1                   2                  10
      12                  50                  69                  -1                   2                   9
      12                  50                  70                  -1                   2                   8
      12                  50                  71                  -2                   2                   8
      12                  50                  72                  -2                   2                   7
      12                  50                  73                  -1                   2                   7
      12                  50                  74                  -1                   1                   7
      12                  50                  75                  -1                   2                   7
      12                  50                  76                  -1                   2                   6
      12                  50                  77                  -1                   2                   5
      12                  50                  78                  -1                   3                   5
      12                  50                  79                   0                   3                   5
      12                  50                  80                   0                   3                   6
      12                  50                  81                   0                   4                   6
      12                  50                  82                   0                   3                   6
      12                  50                  83                   0                   2                   6
      12                  50                  84                   0                   3                   6
      12                  50                  85                   0                   3                   5
      12                  50                  86                   0                   4                   5
      12                  50                  87                   0                   4                   4
      12                  50                  88                   0                   4                   5
      12                  50                  89                   0                   3                   5
      12                  50                  90                   0                   3                   4
      12                  50                  91                   0                   2                   4
      12                  50                  92                   0                   2                   3
      12                  50                  93                   0                   2                   4
      12                  50                  94                   0                   3                   4
      12                  50                  95                  -1                   3                   4
      12                  50                  96                  -1                   4                   4
      12                  50                  97                  -2                   4                   4
      12                  50                  98                  -1                   4                   4
      12                  50                  99                  -1                   4                   3
