# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      70                  50                   0                   1                   0                   0
      70                  50                   1                   0                   0                   0
      70                  50                   2                   0                   1                   0
      70                  50                   3                   0                   1                   1
      70                  50                   4                  -1                   1                   1
      70                  50                   5                  -2                   1                   1
      70                  50                   6                  -2                   0                   1
      70                  50                   7                  -2                   1                   1
      70                  50                   8                  -1                   1                   1
      70                  50                   9                  -1                   1                   0
      70                  50                  10                   0                   1                   0
      70                  50                  11                  -1                   1                   0
      70                  50                  12                   0                   1                   0
      70                  50                  13                   0                   2                   0
      70                  50                  14                   0                   1                   0
      70                  50                  15                   0                   0                   0
      70                  50                  16                   0                   0                  -1
      70                  50                  17                   0                   1                  -1
      70                  50                  18                   0                   0                  -1
      70                  50                  19                   0                   0                   0
      70                  50                  20                   0                  -1                   0
      70                  50                  21                   1                  -1                   0
      70                  50                  22                   1                  -2                   0
      70                  50                  23                   1                  -1                   0
      70                  50                  24                   1                  -1                  -1
      70                  50                  25                   1                  -2                  -1
      70                  50                  26                   2                  -2                  -1
      70                  50                  27                   2                  -3                  -1
      70                  50                  28                   3                  -3                  -1
      70                  50                  29                   2                  -3                  -1
      70                  50                  30                   2                  -4                  -1
      70                  50                  31                   2                  -4                  -2
      70                  50                  32                   1                  -4                  -2
      70                  50                  33                   1                  -4                  -1
      70                  50                  34                   1                  -4                  -2
      70                  50                  35                   1                  -3                  -2
      70                  50                  36                   1                  -4                  -2
      70                  50                  37                   0                  -4                  -2
      70                  50                  38                   0                  -3                  -2
      70                  50                  39                  -1                  -3                  -2
      70                  50                  40                  -2                  -3                  -2
      70                  50                  41                  -3                  -3                  -2
      70                  50                  42                  -4                  -3                  -2
      70                  50                  43                  -4                  -2                  -2
      70                  50                  44                  -3                  -2                  -2
      70                  50                  45                  -3                  -1                  -2
      70                  50                  46                  -4                  -1                  -2
      70                  50                  47                  -5                  -1                  -2
      70                  50                  48                  -6                  -1                  -2
      70                  50                  49                  -6                  -1                  -3
      70                  50                  50                  -7                  -1                  -3
      70                  50                  51                  -7                  -1                  -4
      70                  50                  52                  -7                  -2                  -4
      70                  50                  53                  -7                  -1                  -4
      70                  50                  54                  -7                  -2                  -4
      70                  50                  55                  -7                  -2                  -5
      70                  50                  56                  -7                  -1                  -5
      70                  50                  57                  -7                  -2                  -5
      70                  50                  58                  -7                  -3                  -5
      70                  50                  59                  -7                  -3                  -6
      70                  50                  60                  -7                  -2                  -6
      70                  50                  61                  -7                  -3                  -6
      70                  50                  62                  -7                  -3                  -5
      70                  50                  63                  -7                  -3                  -6
      70                  50                  64                  -7                  -3                  -5
      70                  50                  65                  -6                  -3                  -5
      70                  50                  66                  -6                  -3                  -6
      70                  50                  67                  -6                  -2                  -6
      70                  50                  68                  -5                  -2                  -6
      70                  50                  69                  -4                  -2                  -6
      70                  50                  70                  -3                  -2                  -6
      70                  50                  71                  -2                  -2                  -6
      70                  50                  72                  -2                  -2                  -7
      70                  50                  73                  -2                  -2                  -8
      70                  50                  74                  -2                  -2                  -7
      70                  50                  75                  -2                  -1                  -7
      70                  50                  76                  -2                  -1                  -8
      70                  50                  77                  -2                  -2                  -8
      70                  50                  78                  -1                  -2                  -8
      70                  50                  79                  -2                  -2                  -8
      70                  50                  80                  -2                  -2                  -7
      70                  50                  81                  -3                  -2                  -7
      70                  50                  82                  -3                  -2                  -6
      70                  50                  83                  -2                  -2                  -6
      70                  50                  84                  -1                  -2                  -6
      70                  50                  85                  -1                  -2                  -7
      70                  50                  86                   0                  -2                  -7
      70                  50                  87                   0                  -1                  -7
      70                  50                  88                   1                  -1                  -7
      70                  50                  89                   1                  -2                  -7
      70                  50                  90                   1                  -2                  -6
      70                  50                  91                   1                  -3                  -6
      70                  50                  92                   1                  -2                  -6
      70                  50                  93                   1                  -3                  -6
      70                  50                  94                   1                  -3                  -5
      70                  50                  95                   1                  -2                  -5
      70                  50                  96                   1                  -2                  -4
      70                  50                  97                   1                  -2                  -5
      70                  50                  98                   2                  -2                  -5
      70                  50                  99                   1                  -2                  -5
