# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      73                  50                   0                   0                   1                   0
      73                  50                   1                   0                   1                  -1
      73                  50                   2                   0                   1                   0
      73                  50                   3                   1                   1                   0
      73                  50                   4                   1                   1                   1
      73                  50                   5                   1                   0                   1
      73                  50                   6                   2                   0                   1
      73                  50                   7                   3                   0                   1
      73                  50                   8                   2                   0                   1
      73                  50                   9                   1                   0                   1
      73                  50                  10                   2                   0                   1
      73                  50                  11                   3                   0                   1
      73                  50                  12                   3                   0                   2
      73                  50                  13                   2                   0                   2
      73                  50                  14                   2                   1                   2
      73                  50                  15                   1                   1                   2
      73                  50                  16                   0                   1                   2
      73                  50                  17                   0                   1                   1
      73                  50                  18                   0                   1                   2
      73                  50                  19                  -1                   1                   2
      73                  50                  20                  -2                   1                   2
      73                  50                  21                  -2                   0                   2
      73                  50                  22                  -2                  -1                   2
      73                  50                  23                  -3                  -1                   2
      73                  50                  24                  -3                  -1                   1
      73                  50                  25                  -3                  -2                   1
      73                  50                  26                  -3                  -3                   1
      73                  50                  27                  -3                  -3                   2
      73                  50                  28                  -3                  -2                   2
      73                  50                  29                  -3                  -2                   1
      73                  50                  30                  -3                  -1                   1
      73                  50                  31                  -3                  -1                   0
      73                  50                  32                  -3                  -1                  -1
      73                  50                  33                  -3                  -2                  -1
      73                  50                  34                  -3                  -2                  -2
      73                  50                  35                  -4                  -2                  -2
      73                  50                  36                  -3                  -2                  -2
      73                  50                  37                  -4                  -2                  -2
      73                  50                  38                  -4                  -2                  -3
      73                  50                  39                  -4                  -2                  -2
      73                  50                  40                  -4                  -2                  -3
      73                  50                  41                  -4                  -2                  -4
      73                  50                  42                  -5                  -2                  -4
      73                  50                  43                  -6                  -2                  -4
      73                  50                  44                  -7                  -2                  -4
      73                  50                  45                  -8                  -2                  -4
      73                  50                  46                  -8                  -3                  -4
      73                  50                  47                  -9                  -3                  -4
      73                  50                  48                  -9                  -3                  -5
      73                  50                  49                  -9                  -3                  -6
      73                  50                  50                  -9                  -3                  -7
      73                  50                  51                  -8                  -3                  -7
      73                  50                  52                  -8                  -2                  -7
      73                  50                  53                  -8                  -2                  -6
      73                  50                  54                  -8                  -2                  -5
      73                  50                  55                  -7                  -2                  -5
      73                  50                  56                  -8                  -2                  -5
      73                  50                  57                  -9                  -2                  -5
      73                  50                  58                 -10                  -2                  -5
      73                  50                  59                 -11                  -2                  -5
      73                  50                  60                 -12                  -2                  -5
      73                  50                  61                 -12                  -2                  -6
      73                  50                  62                 -13                  -2                  -6
      73                  50                  63                 -13                  -3                  -6
      73                  50                  64                 -14                  -3                  -6
      73                  50                  65                 -15                  -3                  -6
      73                  50                  66                 -15                  -4                  -6
      73                  50                  67                 -15                  -5                  -6
      73                  50                  68                 -15                  -5                  -7
      73                  50                  69                 -16                  -5                  -7
      73                  50                  70                 -17                  -5                  -7
      73                  50                  71                 -17                  -6                  -7
      73                  50                  72                 -17                  -6                  -6
      73                  50                  73                 -17                  -7                  -6
      73                  50                  74                 -17                  -7                  -5
      73                  50                  75                 -17                  -7                  -6
      73                  50                  76                 -16                  -7                  -6
      73                  50                  77                 -17                  -7                  -6
      73                  50                  78                 -17                  -7                  -5
      73                  50                  79                 -18                  -7                  -5
      73                  50                  80                 -18                  -6                  -5
      73                  50                  81                 -18                  -5                  -5
      73                  50                  82                 -18                  -4                  -5
      73                  50                  83                 -17                  -4                  -5
      73                  50                  84                 -17                  -5                  -5
      73                  50                  85                 -17                  -5                  -4
      73                  50                  86                 -17                  -5                  -3
      73                  50                  87                 -18                  -5                  -3
      73                  50                  88                 -19                  -5                  -3
      73                  50                  89                 -19                  -5                  -4
      73                  50                  90                 -19                  -6                  -4
      73                  50                  91                 -20                  -6                  -4
      73                  50                  92                 -19                  -6                  -4
      73                  50                  93                 -19                  -5                  -4
      73                  50                  94                 -19                  -6                  -4
      73                  50                  95                 -20                  -6                  -4
      73                  50                  96                 -20                  -5                  -4
      73                  50                  97                 -20                  -5                  -5
      73                  50                  98                 -20                  -5                  -6
      73                  50                  99                 -19                  -5                  -6
