# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      93                  50                   0                   0                   1                   0
      93                  50                   1                  -1                   1                   0
      93                  50                   2                  -1                   1                   1
      93                  50                   3                   0                   1                   1
      93                  50                   4                   0                   1                   2
      93                  50                   5                   0                   1                   1
      93                  50                   6                   0                   0                   1
      93                  50                   7                   1                   0                   1
      93                  50                   8                   1                   0                   2
      93                  50                   9                   1                   1                   2
      93                  50                  10                   1                   1                   3
      93                  50                  11                   1                   0                   3
      93                  50                  12                   1                   0                   2
      93                  50                  13                   1                  -1                   2
      93                  50                  14                   2                  -1                   2
      93                  50                  15                   2                  -1                   1
      93                  50                  16                   1                  -1                   1
      93                  50                  17                   1                  -1                   0
      93                  50                  18                   1                  -2                   0
      93                  50                  19                   0                  -2                   0
      93                  50                  20                   0                  -2                  -1
      93                  50                  21                   0                  -2                  -2
      93                  50                  22                   0                  -3                  -2
      93                  50                  23                   0                  -2                  -2
      93                  50                  24                   0                  -2                  -1
      93                  50                  25                   0                  -3                  -1
      93                  50                  26                  -1                  -3                  -1
      93                  50                  27                  -1                  -2                  -1
      93                  50                  28                   0                  -2                  -1
      93                  50                  29                   0                  -3                  -1
      93                  50                  30                  -1                  -3                  -1
      93                  50                  31                  -1                  -3                   0
      93                  50                  32                  -2                  -3                   0
      93                  50                  33                  -1                  -3                   0
      93                  50                  34                  -1                  -3                   1
      93                  50                  35                  -1                  -3                   2
      93                  50                  36                  -1                  -2                   2
      93                  50                  37                  -2                  -2                   2
      93                  50                  38                  -3                  -2                   2
      93                  50                  39                  -4                  -2                   2
      93                  50                  40                  -4                  -2                   3
      93                  50                  41                  -4                  -3                   3
      93                  50                  42                  -4                  -4                   3
      93                  50                  43                  -4                  -4                   4
      93                  50                  44                  -4                  -5                   4
      93                  50                  45                  -4                  -5                   3
      93                  50                  46                  -4                  -5                   4
      93                  50                  47                  -5                  -5                   4
      93                  50                  48                  -5                  -4                   4
      93                  50                  49                  -6                  -4                   4
      93                  50                  50                  -6                  -4                   3
      93                  50                  51                  -6                  -3                   3
      93                  50                  52                  -6                  -2                   3
      93                  50                  53                  -5                  -2                   3
      93                  50                  54                  -4                  -2                   3
      93                  50                  55                  -4                  -3                   3
      93                  50                  56                  -5                  -3                   3
      93                  50                  57                  -6                  -3                   3
      93                  50                  58                  -6                  -3                   4
      93                  50                  59                  -5                  -3                   4
      93                  50                  60                  -5                  -3                   3
      93                  50                  61                  -4                  -3                   3
      93                  50                  62                  -4                  -3                   2
      93                  50                  63                  -3                  -3                   2
      93                  50                  64                  -3                  -3                   3
      93                  50                  65                  -3                  -3                   4
      93                  50                  66                  -3                  -3                   3
      93                  50                  67                  -3                  -3                   2
      93                  50                  68                  -4                  -3                   2
      93                  50                  69                  -3                  -3                   2
      93                  50                  70                  -3                  -4                   2
      93                  50                  71                  -3                  -3                   2
      93                  50                  72                  -3                  -3                   3
      93                  50                  73                  -4                  -3                   3
      93                  50                  74                  -4                  -3                   2
      93                  50                  75                  -3                  -3                   2
      93                  50                  76                  -3                  -3                   1
      93                  50                  77                  -3                  -2                   1
      93                  50                  78                  -3                  -2                   2
      93                  50                  79                  -2                  -2                   2
      93                  50                  80                  -2                  -3                   2
      93                  50                  81                  -2                  -2                   2
      93                  50                  82                  -2                  -2                   3
      93                  50                  83                  -2                  -3                   3
      93                  50                  84                  -2                  -2                   3
      93                  50                  85                  -3                  -2                   3
      93                  50                  86                  -3                  -3                   3
      93                  50                  87                  -4                  -3                   3
      93                  50                  88                  -4                  -4                   3
      93                  50                  89                  -4                  -4                   2
      93                  50                  90                  -4                  -5                   2
      93                  50                  91                  -4                  -6                   2
      93                  50                  92                  -4                  -6                   3
      93                  50                  93                  -3                  -6                   3
      93                  50                  94                  -3                  -6                   2
      93                  50                  95                  -3                  -7                   2
      93                  50                  96                  -3                  -6                   2
      93                  50                  97                  -3                  -7                   2
      93                  50                  98                  -2                  -7                   2
      93                  50                  99                  -2                  -6                   2
