# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      53                  50                   0                   0                   0                   1
      53                  50                   1                   0                   0                   2
      53                  50                   2                   0                   0                   3
      53                  50                   3                   0                   1                   3
      53                  50                   4                  -1                   1                   3
      53                  50                   5                  -1                   0                   3
      53                  50                   6                  -1                   0                   2
      53                  50                   7                   0                   0                   2
      53                  50                   8                   0                  -1                   2
      53                  50                   9                  -1                  -1                   2
      53                  50                  10                  -1                   0                   2
      53                  50                  11                  -1                   0                   3
      53                  50                  12                   0                   0                   3
      53                  50                  13                  -1                   0                   3
      53                  50                  14                   0                   0                   3
      53                  50                  15                   0                   0                   2
      53                  50                  16                   0                   0                   3
      53                  50                  17                   1                   0                   3
      53                  50                  18                   1                   1                   3
      53                  50                  19                   1                   1                   2
      53                  50                  20                   1                   2                   2
      53                  50                  21                   0                   2                   2
      53                  50                  22                   0                   2                   1
      53                  50                  23                   1                   2                   1
      53                  50                  24                   2                   2                   1
      53                  50                  25                   2                   2                   0
      53                  50                  26                   2                   2                   1
      53                  50                  27                   2                   3                   1
      53                  50                  28                   1                   3                   1
      53                  50                  29                   1                   3                   0
      53                  50                  30                   2                   3                   0
      53                  50                  31                   2                   4                   0
      53                  50                  32                   3                   4                   0
      53                  50                  33                   3                   4                   1
      53                  50                  34                   2                   4                   1
      53                  50                  35                   2                   4                   0
      53                  50                  36                   2                   5                   0
      53                  50                  37                   2                   6                   0
      53                  50                  38                   2                   6                   1
      53                  50                  39                   2                   6                   0
      53                  50                  40                   2                   6                   1
      53                  50                  41                   2                   5                   1
      53                  50                  42                   2                   4                   1
      53                  50                  43                   2                   4                   0
      53                  50                  44                   2                   4                  -1
      53                  50                  45                   2                   5                  -1
      53                  50                  46                   2                   6                  -1
      53                  50                  47                   1                   6                  -1
      53                  50                  48                   1                   6                   0
      53                  50                  49                   1                   6                  -1
      53                  50                  50                   2                   6                  -1
      53                  50                  51                   1                   6                  -1
      53                  50                  52                   1                   6                   0
      53                  50                  53                   0                   6                   0
      53                  50                  54                   0                   7                   0
      53                  50                  55                   1                   7                   0
      53                  50                  56                   0                   7                   0
      53                  50                  57                   0                   8                   0
      53                  50                  58                   0                   7                   0
      53                  50                  59                   1                   7                   0
      53                  50                  60                   1                   6                   0
      53                  50                  61                   1                   6                   1
      53                  50                  62                   1                   5                   1
      53                  50                  63                   2                   5                   1
      53                  50                  64                   2                   6                   1
      53                  50                  65                   2                   6                   2
      53                  50                  66                   3                   6                   2
      53                  50                  67                   3                   7                   2
      53                  50                  68                   3                   7                   1
      53                  50                  69                   2                   7                   1
      53                  50                  70                   1                   7                   1
      53                  50                  71                   2                   7                   1
      53                  50                  72                   2                   7                   0
      53                  50                  73                   2                   8                   0
      53                  50                  74                   3                   8                   0
      53                  50                  75                   2                   8                   0
      53                  50                  76                   1                   8                   0
      53                  50                  77                   1                   8                  -1
      53                  50                  78                   1                   9                  -1
      53                  50                  79                   1                   8                  -1
      53                  50                  80                   1                   8                  -2
      53                  50                  81                   1                   9                  -2
      53                  50                  82                   1                  10                  -2
      53                  50                  83                   1                   9                  -2
      53                  50                  84                   0                   9                  -2
      53                  50                  85                   1                   9                  -2
      53                  50                  86                   1                  10                  -2
      53                  50                  87                   1                  11                  -2
      53                  50                  88                   2                  11                  -2
      53                  50                  89                   2                  10                  -2
      53                  50                  90                   2                  10                  -1
      53                  50                  91                   2                   9                  -1
      53                  50                  92                   1                   9                  -1
      53                  50                  93                   0                   9                  -1
      53                  50                  94                   0                   9                  -2
      53                  50                  95                   0                  10                  -2
      53                  50                  96                   1                  10                  -2
      53                  50                  97                   0                  10                  -2
      53                  50                  98                   0                  11                  -2
      53                  50                  99                   0                  12                  -2
