# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
       9                  50                   0                   0                   0                   1
       9                  50                   1                   0                   1                   1
       9                  50                   2                   1                   1                   1
       9                  50                   3                   1                   0                   1
       9                  50                   4                   1                   1                   1
       9                  50                   5                   0                   1                   1
       9                  50                   6                   0                   1                   2
       9                  50                   7                   0                   1                   3
       9                  50                   8                   1                   1                   3
       9                  50                   9                   2                   1                   3
       9                  50                  10                   3                   1                   3
       9                  50                  11                   4                   1                   3
       9                  50                  12                   3                   1                   3
       9                  50                  13                   2                   1                   3
       9                  50                  14                   1                   1                   3
       9                  50                  15                   2                   1                   3
       9                  50                  16                   2                   1                   2
       9                  50                  17                   1                   1                   2
       9                  50                  18                   1                   0                   2
       9                  50                  19                   2                   0                   2
       9                  50                  20                   1                   0                   2
       9                  50                  21                   1                   0                   1
       9                  50                  22                   1                  -1                   1
       9                  50                  23                   1                  -1                   2
       9                  50                  24                   0                  -1                   2
       9                  50                  25                   0                   0                   2
       9                  50                  26                   0                   0                   1
       9                  50                  27                   0                  -1                   1
       9                  50                  28                   0                   0                   1
       9                  50                  29                   0                   0                   0
       9                  50                  30                   0                   0                  -1
       9                  50                  31                   0                   0                   0
       9                  50                  32                   1                   0                   0
       9                  50                  33                   0                   0                   0
       9                  50                  34                   0                   0                   1
       9                  50                  35                   0                   0                   0
       9                  50                  36                   0                   1                   0
       9                  50                  37                   1                   1                   0
       9                  50                  38                   1                   1                  -1
       9                  50                  39                   1                   1                   0
       9                  50                  40                   1                   1                  -1
       9                  50                  41                   2                   1                  -1
       9                  50                  42                   3                   1                  -1
       9                  50                  43                   3                   2                  -1
       9                  50                  44                   3                   3                  -1
       9                  50                  45                   2                   3                  -1
       9                  50                  46                   2                   3                   0
       9                  50                  47                   2                   3                   1
       9                  50                  48                   1                   3                   1
       9                  50                  49                   0                   3                   1
       9                  50                  50                  -1                   3                   1
       9                  50                  51                   0                   3                   1
       9                  50                  52                   0                   4                   1
       9                  50                  53                  -1                   4                   1
       9                  50                  54                   0                   4                   1
       9                  50                  55                   0                   4                   2
       9                  50                  56                   0                   4                   1
       9                  50                  57                   1                   4                   1
       9                  50                  58                   1                   4                   0
       9                  50                  59                   0                   4                   0
       9                  50                  60                   0                   4                   1
       9                  50                  61                  -1                   4                   1
       9                  50                  62                  -1                   4                   2
       9                  50                  63                  -1                   4                   1
       9                  50                  64                  -2                   4                   1
       9                  50                  65                  -3                   4                   1
       9                  50                  66                  -3                   3                   1
       9                  50                  67                  -3                   3                   0
       9                  50                  68                  -3                   3                  -1
       9                  50                  69                  -3                   4                  -1
       9                  50                  70                  -4                   4                  -1
       9                  50                  71                  -4                   5                  -1
       9                  50                  72                  -4                   4                  -1
       9                  50                  73                  -4                   5                  -1
       9                  50                  74                  -4                   5                   0
       9                  50                  75                  -4                   5                   1
       9                  50                  76                  -3                   5                   1
       9                  50                  77                  -4                   5                   1
       9                  50                  78                  -3                   5                   1
       9                  50                  79                  -3                   6                   1
       9                  50                  80                  -3                   7                   1
       9                  50                  81                  -3                   7                   0
       9                  50                  82                  -3                   7                   1
       9                  50                  83                  -4                   7                   1
       9                  50                  84                  -4                   7                   0
       9                  50                  85                  -4                   7                   1
       9                  50                  86                  -4                   6                   1
       9                  50                  87                  -3                   6                   1
       9                  50                  88                  -2                   6                   1
       9                  50                  89                  -2                   5                   1
       9                  50                  90                  -2                   5                   2
       9                  50                  91                  -2                   6                   2
       9                  50                  92                  -2                   5                   2
       9                  50                  93                  -2                   5                   1
       9                  50                  94                  -3                   5                   1
       9                  50                  95                  -4                   5                   1
       9                  50                  96                  -4                   6                   1
       9                  50                  97                  -5                   6                   1
       9                  50                  98                  -6                   6                   1
       9                  50                  99                  -6                   6                   0
