# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      16                  50                   0                   0                   0                  -1
      16                  50                   1                   0                  -1                  -1
      16                  50                   2                   0                   0                  -1
      16                  50                   3                   0                  -1                  -1
      16                  50                   4                   0                  -1                  -2
      16                  50                   5                   0                  -2                  -2
      16                  50                   6                  -1                  -2                  -2
      16                  50                   7                  -2                  -2                  -2
      16                  50                   8                  -3                  -2                  -2
      16                  50                   9                  -3                  -2                  -1
      16                  50                  10                  -3                  -1                  -1
      16                  50                  11                  -3                  -1                  -2
      16                  50                  12                  -3                   0                  -2
      16                  50                  13                  -3                   0                  -1
      16                  50                  14                  -3                   1                  -1
      16                  50                  15                  -4                   1                  -1
      16                  50                  16                  -4                   2                  -1
      16                  50                  17                  -4                   2                  -2
      16                  50                  18                  -4                   2                  -1
      16                  50                  19                  -5                   2                  -1
      16                  50                  20                  -5                   1                  -1
      16                  50                  21                  -5                   1                   0
      16                  50                  22                  -5                   1                   1
      16                  50                  23                  -5                   0                   1
      16                  50                  24                  -5                   0                   0
      16                  50                  25                  -6                   0                   0
      16                  50                  26                  -7                   0                   0
      16                  50                  27                  -7                   0                   1
      16                  50                  28                  -6                   0                   1
      16                  50                  29                  -6                   1                   1
      16                  50                  30                  -6                   2                   1
      16                  50                  31                  -6                   1                   1
      16                  50                  32                  -6                   1                   0
      16                  50                  33                  -5                   1                   0
      16                  50                  34                  -6                   1                   0
      16                  50                  35                  -6                   2                   0
      16                  50                  36                  -6                   1                   0
      16                  50                  37                  -7                   1                   0
      16                  50                  38                  -7                   1                   1
      16                  50                  39                  -7                   1                   2
      16                  50                  40                  -7                   1                   1
      16                  50                  41                  -7                   0                   1
      16                  50                  42                  -7                  -1                   1
      16                  50                  43                  -8                  -1                   1
      16                  50                  44                  -8                  -2                   1
      16                  50                  45                  -7                  -2                   1
      16                  50                  46                  -6                  -2                   1
      16                  50                  47                  -6                  -3                   1
      16                  50                  48                  -7                  -3                   1
      16                  50                  49                  -7                  -2                   1
      16                  50                  50                  -7                  -2                   0
      16                  50                  51                  -7                  -2                  -1
      16                  50                  52                  -7                  -2                   0
      16                  50                  53                  -8                  -2                   0
      16                  50                  54                  -7                  -2                   0
      16                  50                  55                  -6                  -2                   0
      16                  50                  56                  -7                  -2                   0
      16                  50                  57                  -6                  -2                   0
      16                  50                  58                  -6                  -1                   0
      16                  50                  59                  -6                  -2                   0
      16                  50                  60                  -7                  -2                   0
      16                  50                  61                  -8                  -2                   0
      16                  50                  62                  -8                  -3                   0
      16                  50                  63                  -7                  -3                   0
      16                  50                  64                  -6                  -3                   0
      16                  50                  65                  -5                  -3                   0
      16                  50                  66                  -5                  -4                   0
      16                  50                  67                  -5                  -4                  -1
      16                  50                  68                  -4                  -4                  -1
      16                  50                  69                  -4                  -4                   0
      16                  50                  70                  -5                  -4                   0
      16                  50                  71                  -5                  -5                   0
      16                  50                  72                  -5                  -5                   1
      16                  50                  73                  -6                  -5                   1
      16                  50                  74                  -6                  -5                   0
      16                  50                  75                  -5                  -5                   0
      16                  50                  76                  -5                  -6                   0
      16                  50                  77                  -4                  -6                   0
      16                  50                  78                  -5                  -6                   0
      16                  50                  79                  -5                  -7                   0
      16                  50                  80                  -4                  -7                   0
      16                  50                  81                  -3                  -7                   0
      16                  50                  82                  -3                  -7                   1
      16                  50                  83                  -3                  -6                   1
      16                  50                  84                  -3                  -7                   1
      16                  50                  85                  -4                  -7                   1
      16                  50                  86                  -5                  -7                   1
      16                  50                  87                  -5                  -6                   1
      16                  50                  88                  -5                  -6                   2
      16                  50                  89                  -5                  -5                   2
      16                  50                  90                  -5                  -5                   1
      16                  50                  91                  -5                  -6                   1
      16                  50                  92                  -5                  -6                   2
      16                  50                  93                  -4                  -6                   2
      16                  50                  94                  -3                  -6                   2
      16                  50                  95                  -3                  -5                   2
      16                  50                  96                  -4                  -5                   2
      16                  50                  97                  -4                  -6                   2
      16                  50                  98                  -4                  -5                   2
      16                  50                  99                  -5                  -5                   2
