# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      48                  50                   0                   1                   0                   0
      48                  50                   1                   1                   0                   1
      48                  50                   2                   1                   0                   2
      48                  50                   3                   1                   0                   1
      48                  50                   4                   1                   0                   2
      48                  50                   5                   1                  -1                   2
      48                  50                   6                   1                  -1                   1
      48                  50                   7                   2                  -1                   1
      48                  50                   8                   2                  -1                   0
      48                  50                   9                   2                   0                   0
      48                  50                  10                   2                   1                   0
      48                  50                  11                   2                   1                   1
      48                  50                  12                   2                   1                   2
      48                  50                  13                   2                   1                   1
      48                  50                  14                   2                   1                   2
      48                  50                  15                   2                   0                   2
      48                  50                  16                   2                   0                   1
      48                  50                  17                   3                   0                   1
      48                  50                  18                   3                   1                   1
      48                  50                  19                   3                   1                   2
      48                  50                  20                   3                   0                   2
      48                  50                  21                   4                   0                   2
      48                  50                  22                   3                   0                   2
      48                  50                  23                   3                   0                   1
      48                  50                  24                   3                  -1                   1
      48                  50                  25                   3                  -1                   2
      48                  50                  26                   2                  -1                   2
      48                  50                  27                   2                  -1                   3
      48                  50                  28                   2                  -1                   2
      48                  50                  29                   3                  -1                   2
      48                  50                  30                   3                  -1                   3
      48                  50                  31                   3                  -2                   3
      48                  50                  32                   3                  -2                   4
      48                  50                  33                   3                  -2                   3
      48                  50                  34                   3                  -2                   4
      48                  50                  35                   3                  -1                   4
      48                  50                  36                   3                  -2                   4
      48                  50                  37                   3                  -3                   4
      48                  50                  38                   2                  -3                   4
      48                  50                  39                   2                  -2                   4
      48                  50                  40                   2                  -2                   3
      48                  50                  41                   2                  -2                   4
      48                  50                  42                   3                  -2                   4
      48                  50                  43                   3                  -2                   3
      48                  50                  44                   3                  -2                   2
      48                  50                  45                   3                  -2                   1
      48                  50                  46                   4                  -2                   1
      48                  50                  47                   4                  -3                   1
      48                  50                  48                   4                  -4                   1
      48                  50                  49                   4                  -5                   1
      48                  50                  50                   3                  -5                   1
      48                  50                  51                   3                  -5                   2
      48                  50                  52                   2                  -5                   2
      48                  50                  53                   2                  -5                   1
      48                  50                  54                   2                  -6                   1
      48                  50                  55                   2                  -5                   1
      48                  50                  56                   3                  -5                   1
      48                  50                  57                   3                  -5                   2
      48                  50                  58                   3                  -6                   2
      48                  50                  59                   2                  -6                   2
      48                  50                  60                   1                  -6                   2
      48                  50                  61                   0                  -6                   2
      48                  50                  62                   0                  -6                   3
      48                  50                  63                   1                  -6                   3
      48                  50                  64                   2                  -6                   3
      48                  50                  65                   2                  -6                   2
      48                  50                  66                   1                  -6                   2
      48                  50                  67                   1                  -5                   2
      48                  50                  68                   0                  -5                   2
      48                  50                  69                  -1                  -5                   2
      48                  50                  70                  -1                  -5                   1
      48                  50                  71                  -2                  -5                   1
      48                  50                  72                  -2                  -4                   1
      48                  50                  73                  -2                  -3                   1
      48                  50                  74                  -1                  -3                   1
      48                  50                  75                  -1                  -4                   1
      48                  50                  76                  -1                  -3                   1
      48                  50                  77                  -1                  -3                   2
      48                  50                  78                  -2                  -3                   2
      48                  50                  79                  -2                  -3                   1
      48                  50                  80                  -2                  -3                   2
      48                  50                  81                  -2                  -3                   3
      48                  50                  82                  -3                  -3                   3
      48                  50                  83                  -3                  -3                   4
      48                  50                  84                  -3                  -2                   4
      48                  50                  85                  -4                  -2                   4
      48                  50                  86                  -4                  -2                   5
      48                  50                  87                  -4                  -2                   4
      48                  50                  88                  -4                  -2                   3
      48                  50                  89                  -4                  -2                   4
      48                  50                  90                  -3                  -2                   4
      48                  50                  91                  -3                  -3                   4
      48                  50                  92                  -3                  -4                   4
      48                  50                  93                  -3                  -4                   5
      48                  50                  94                  -3                  -4                   4
      48                  50                  95                  -3                  -4                   3
      48                  50                  96                  -3                  -5                   3
      48                  50                  97                  -3                  -5                   2
      48                  50                  98                  -3                  -6                   2
      48                  50                  99                  -3                  -6                   1
