# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      46                  50                   0                   1                   0                   0
      46                  50                   1                   2                   0                   0
      46                  50                   2                   2                   0                   1
      46                  50                   3                   2                   1                   1
      46                  50                   4                   2                   1                   2
      46                  50                   5                   1                   1                   2
      46                  50                   6                   1                   1                   3
      46                  50                   7                   1                   1                   4
      46                  50                   8                   1                   1                   5
      46                  50                   9                   1                   0                   5
      46                  50                  10                   2                   0                   5
      46                  50                  11                   2                  -1                   5
      46                  50                  12                   2                  -1                   4
      46                  50                  13                   3                  -1                   4
      46                  50                  14                   3                   0                   4
      46                  50                  15                   3                   0                   3
      46                  50                  16                   3                   0                   2
      46                  50                  17                   3                   0                   1
      46                  50                  18                   3                   1                   1
      46                  50                  19                   3                   0                   1
      46                  50                  20                   4                   0                   1
      46                  50                  21                   4                  -1                   1
      46                  50                  22                   3                  -1                   1
      46                  50                  23                   3                  -2                   1
      46                  50                  24                   4                  -2                   1
      46                  50                  25                   4                  -1                   1
      46                  50                  26                   4                   0                   1
      46                  50                  27                   4                   0                   2
      46                  50                  28                   5                   0                   2
      46                  50                  29                   5                   1                   2
      46                  50                  30                   5                   2                   2
      46                  50                  31                   4                   2                   2
      46                  50                  32                   4                   2                   1
      46                  50                  33                   5                   2                   1
      46                  50                  34                   5                   1                   1
      46                  50                  35                   4                   1                   1
      46                  50                  36                   4                   1                   2
      46                  50                  37                   4                   2                   2
      46                  50                  38                   3                   2                   2
      46                  50                  39                   4                   2                   2
      46                  50                  40                   4                   1                   2
      46                  50                  41                   5                   1                   2
      46                  50                  42                   5                   2                   2
      46                  50                  43                   6                   2                   2
      46                  50                  44                   6                   2                   3
      46                  50                  45                   6                   2                   2
      46                  50                  46                   6                   2                   3
      46                  50                  47                   5                   2                   3
      46                  50                  48                   5                   2                   2
      46                  50                  49                   5                   3                   2
      46                  50                  50                   5                   2                   2
      46                  50                  51                   4                   2                   2
      46                  50                  52                   3                   2                   2
      46                  50                  53                   3                   1                   2
      46                  50                  54                   3                   1                   1
      46                  50                  55                   2                   1                   1
      46                  50                  56                   2                   0                   1
      46                  50                  57                   2                   0                   0
      46                  50                  58                   2                   0                   1
      46                  50                  59                   2                   0                   2
      46                  50                  60                   2                  -1                   2
      46                  50                  61                   1                  -1                   2
      46                  50                  62                   1                  -1                   3
      46                  50                  63                   2                  -1                   3
      46                  50                  64                   2                   0                   3
      46                  50                  65                   2                  -1                   3
      46                  50                  66                   2                   0                   3
      46                  50                  67                   2                   0                   4
      46                  50                  68                   3                   0                   4
      46                  50                  69                   3                  -1                   4
      46                  50                  70                   3                  -1                   3
      46                  50                  71                   3                  -1                   4
      46                  50                  72                   3                   0                   4
      46                  50                  73                   3                  -1                   4
      46                  50                  74                   3                  -1                   5
      46                  50                  75                   3                  -1                   6
      46                  50                  76                   3                  -1                   7
      46                  50                  77                   3                  -1                   8
      46                  50                  78                   3                  -2                   8
      46                  50                  79                   3                  -3                   8
      46                  50                  80                   3                  -3                   7
      46                  50                  81                   3                  -3                   8
      46                  50                  82                   2                  -3                   8
      46                  50                  83                   3                  -3                   8
      46                  50                  84                   2                  -3                   8
      46                  50                  85                   3                  -3                   8
      46                  50                  86                   4                  -3                   8
      46                  50                  87                   4                  -3                   9
      46                  50                  88                   3                  -3                   9
      46                  50                  89                   3                  -4                   9
      46                  50                  90                   2                  -4                   9
      46                  50                  91                   2                  -5                   9
      46                  50                  92                   2                  -5                   8
      46                  50                  93                   2                  -4                   8
      46                  50                  94                   2                  -3                   8
      46                  50                  95                   2                  -3                   7
      46                  50                  96                   1                  -3                   7
      46                  50                  97                   2                  -3                   7
      46                  50                  98                   2                  -3                   6
      46                  50                  99                   2                  -3                   7
