# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      76                  50                   0                   0                  -1                   0
      76                  50                   1                   1                  -1                   0
      76                  50                   2                   0                  -1                   0
      76                  50                   3                   0                  -2                   0
      76                  50                   4                   1                  -2                   0
      76                  50                   5                   1                  -2                   1
      76                  50                   6                   1                  -2                   2
      76                  50                   7                   1                  -2                   3
      76                  50                   8                   0                  -2                   3
      76                  50                   9                   0                  -2                   2
      76                  50                  10                  -1                  -2                   2
      76                  50                  11                   0                  -2                   2
      76                  50                  12                   0                  -2                   3
      76                  50                  13                   1                  -2                   3
      76                  50                  14                   1                  -2                   4
      76                  50                  15                   1                  -3                   4
      76                  50                  16                   2                  -3                   4
      76                  50                  17                   2                  -4                   4
      76                  50                  18                   1                  -4                   4
      76                  50                  19                   1                  -4                   3
      76                  50                  20                   1                  -5                   3
      76                  50                  21                   1                  -6                   3
      76                  50                  22                   1                  -6                   4
      76                  50                  23                   1                  -7                   4
      76                  50                  24                   1                  -7                   5
      76                  50                  25                   1                  -6                   5
      76                  50                  26                   2                  -6                   5
      76                  50                  27                   2                  -6                   6
      76                  50                  28                   2                  -6                   7
      76                  50                  29                   1                  -6                   7
      76                  50                  30                   1                  -6                   6
      76                  50                  31                   1                  -5                   6
      76                  50                  32                   2                  -5                   6
      76                  50                  33                   1                  -5                   6
      76                  50                  34                   1                  -5                   7
      76                  50                  35                   1                  -5                   6
      76                  50                  36                   1                  -5                   5
      76                  50                  37                   0                  -5                   5
      76                  50                  38                   0                  -6                   5
      76                  50                  39                  -1                  -6                   5
      76                  50                  40                  -1                  -6                   6
      76                  50                  41                  -1                  -6                   5
      76                  50                  42                  -1                  -6                   4
      76                  50                  43                  -1                  -7                   4
      76                  50                  44                  -1                  -7                   3
      76                  50                  45                   0                  -7                   3
      76                  50                  46                   0                  -7                   4
      76                  50                  47                   0                  -7                   5
      76                  50                  48                   0                  -8                   5
      76                  50                  49                  -1                  -8                   5
      76                  50                  50                   0                  -8                   5
      76                  50                  51                   0                  -8                   6
      76                  50                  52                   0                  -9                   6
      76                  50                  53                   0                  -9                   7
      76                  50                  54                   0                  -9                   6
      76                  50                  55                  -1                  -9                   6
      76                  50                  56                  -1                  -9                   5
      76                  50                  57                  -2                  -9                   5
      76                  50                  58                  -2                 -10                   5
      76                  50                  59                  -2                  -9                   5
      76                  50                  60                  -2                 -10                   5
      76                  50                  61                  -1                 -10                   5
      76                  50                  62                  -1                 -10                   4
      76                  50                  63                  -1                 -10                   5
      76                  50                  64                  -1                 -11                   5
      76                  50                  65                  -1                 -11                   4
      76                  50                  66                  -1                 -10                   4
      76                  50                  67                  -1                 -10                   3
      76                  50                  68                  -1                  -9                   3
      76                  50                  69                   0                  -9                   3
      76                  50                  70                   0                  -9                   4
      76                  50                  71                   1                  -9                   4
      76                  50                  72                   1                  -9                   3
      76                  50                  73                   1                  -9                   2
      76                  50                  74                   1                  -8                   2
      76                  50                  75                   1                  -9                   2
      76                  50                  76                   0                  -9                   2
      76                  50                  77                   0                 -10                   2
      76                  50                  78                   0                 -10                   1
      76                  50                  79                   0                 -10                   0
      76                  50                  80                   0                 -10                   1
      76                  50                  81                   0                 -10                   0
      76                  50                  82                  -1                 -10                   0
      76                  50                  83                   0                 -10                   0
      76                  50                  84                   1                 -10                   0
      76                  50                  85                   2                 -10                   0
      76                  50                  86                   2                 -11                   0
      76                  50                  87                   1                 -11                   0
      76                  50                  88                   1                 -12                   0
      76                  50                  89                   2                 -12                   0
      76                  50                  90                   2                 -12                  -1
      76                  50                  91                   1                 -12                  -1
      76                  50                  92                   0                 -12                  -1
      76                  50                  93                  -1                 -12                  -1
      76                  50                  94                  -2                 -12                  -1
      76                  50                  95                  -2                 -13                  -1
      76                  50                  96                  -2                 -14                  -1
      76                  50                  97                  -2                 -14                   0
      76                  50                  98                  -1                 -14                   0
      76                  50                  99                  -1                 -15                   0
