# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      36                  50                   0                   0                   0                  -1
      36                  50                   1                   1                   0                  -1
      36                  50                   2                   1                  -1                  -1
      36                  50                   3                   1                  -1                   0
      36                  50                   4                   1                   0                   0
      36                  50                   5                   1                   0                  -1
      36                  50                   6                   1                  -1                  -1
      36                  50                   7                   1                  -1                  -2
      36                  50                   8                   1                   0                  -2
      36                  50                   9                   1                   0                  -1
      36                  50                  10                   1                   0                   0
      36                  50                  11                   1                  -1                   0
      36                  50                  12                   1                  -2                   0
      36                  50                  13                   1                  -2                   1
      36                  50                  14                   2                  -2                   1
      36                  50                  15                   1                  -2                   1
      36                  50                  16                   0                  -2                   1
      36                  50                  17                   0                  -2                   0
      36                  50                  18                   1                  -2                   0
      36                  50                  19                   1                  -3                   0
      36                  50                  20                   1                  -2                   0
      36                  50                  21                   1                  -2                  -1
      36                  50                  22                   0                  -2                  -1
      36                  50                  23                   0                  -2                   0
      36                  50                  24                   0                  -3                   0
      36                  50                  25                   0                  -3                   1
      36                  50                  26                   0                  -3                   2
      36                  50                  27                   0                  -3                   3
      36                  50                  28                   0                  -3                   4
      36                  50                  29                   0                  -4                   4
      36                  50                  30                   0                  -3                   4
      36                  50                  31                   0                  -3                   5
      36                  50                  32                  -1                  -3                   5
      36                  50                  33                  -1                  -2                   5
      36                  50                  34                  -1                  -2                   4
      36                  50                  35                  -1                  -3                   4
      36                  50                  36                  -1                  -4                   4
      36                  50                  37                  -2                  -4                   4
      36                  50                  38                  -2                  -5                   4
      36                  50                  39                  -2                  -4                   4
      36                  50                  40                  -2                  -4                   5
      36                  50                  41                  -1                  -4                   5
      36                  50                  42                  -1                  -4                   4
      36                  50                  43                  -1                  -5                   4
      36                  50                  44                  -1                  -6                   4
      36                  50                  45                   0                  -6                   4
      36                  50                  46                   0                  -5                   4
      36                  50                  47                   0                  -4                   4
      36                  50                  48                   1                  -4                   4
      36                  50                  49                   2                  -4                   4
      36                  50                  50                   2                  -4                   5
      36                  50                  51                   2                  -4                   6
      36                  50                  52                   2                  -4                   7
      36                  50                  53                   2                  -4                   8
      36                  50                  54                   2                  -5                   8
      36                  50                  55                   2                  -5                   9
      36                  50                  56                   2                  -4                   9
      36                  50                  57                   3                  -4                   9
      36                  50                  58                   4                  -4                   9
      36                  50                  59                   4                  -4                   8
      36                  50                  60                   4                  -3                   8
      36                  50                  61                   4                  -2                   8
      36                  50                  62                   4                  -2                   7
      36                  50                  63                   4                  -2                   8
      36                  50                  64                   4                  -1                   8
      36                  50                  65                   4                  -2                   8
      36                  50                  66                   4                  -3                   8
      36                  50                  67                   4                  -4                   8
      36                  50                  68                   4                  -4                   7
      36                  50                  69                   3                  -4                   7
      36                  50                  70                   2                  -4                   7
      36                  50                  71                   1                  -4                   7
      36                  50                  72                   1                  -5                   7
      36                  50                  73                   1                  -5                   8
      36                  50                  74                   1                  -4                   8
      36                  50                  75                   0                  -4                   8
      36                  50                  76                   1                  -4                   8
      36                  50                  77                   0                  -4                   8
      36                  50                  78                   1                  -4                   8
      36                  50                  79                   1                  -3                   8
      36                  50                  80                   2                  -3                   8
      36                  50                  81                   2                  -3                   7
      36                  50                  82                   1                  -3                   7
      36                  50                  83                   1                  -4                   7
      36                  50                  84                   1                  -4                   6
      36                  50                  85                   1                  -4                   7
      36                  50                  86                   2                  -4                   7
      36                  50                  87                   3                  -4                   7
      36                  50                  88                   3                  -4                   8
      36                  50                  89                   3                  -4                   9
      36                  50                  90                   3                  -4                   8
      36                  50                  91                   3                  -3                   8
      36                  50                  92                   3                  -2                   8
      36                  50                  93                   4                  -2                   8
      36                  50                  94                   3                  -2                   8
      36                  50                  95                   3                  -2                   9
      36                  50                  96                   3                  -2                  10
      36                  50                  97                   4                  -2                  10
      36                  50                  98                   3                  -2                  10
      36                  50                  99                   4                  -2                  10
