# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
       3                  50                   0                   1                   0                   0
       3                  50                   1                   2                   0                   0
       3                  50                   2                   2                   0                  -1
       3                  50                   3                   2                  -1                  -1
       3                  50                   4                   2                   0                  -1
       3                  50                   5                   1                   0                  -1
       3                  50                   6                   1                   0                   0
       3                  50                   7                   1                   0                  -1
       3                  50                   8                   2                   0                  -1
       3                  50                   9                   2                   0                  -2
       3                  50                  10                   2                  -1                  -2
       3                  50                  11                   2                  -2                  -2
       3                  50                  12                   3                  -2                  -2
       3                  50                  13                   4                  -2                  -2
       3                  50                  14                   4                  -1                  -2
       3                  50                  15                   5                  -1                  -2
       3                  50                  16                   5                  -1                  -3
       3                  50                  17                   5                  -1                  -4
       3                  50                  18                   5                  -2                  -4
       3                  50                  19                   6                  -2                  -4
       3                  50                  20                   6                  -3                  -4
       3                  50                  21                   6                  -2                  -4
       3                  50                  22                   7                  -2                  -4
       3                  50                  23                   7                  -2                  -5
       3                  50                  24                   6                  -2                  -5
       3                  50                  25                   6                  -1                  -5
       3                  50                  26                   6                  -1                  -4
       3                  50                  27                   6                  -1                  -5
       3                  50                  28                   7                  -1                  -5
       3                  50                  29                   7                  -1                  -4
       3                  50                  30                   6                  -1                  -4
       3                  50                  31                   7                  -1                  -4
       3                  50                  32                   7                  -1                  -5
       3                  50                  33                   6                  -1                  -5
       3                  50                  34                   5                  -1                  -5
       3                  50                  35                   5                  -2                  -5
       3                  50                  36                   5                  -2                  -4
       3                  50                  37                   5                  -1                  -4
       3                  50                  38                   5                   0                  -4
       3                  50                  39                   4                   0                  -4
       3                  50                  40                   4                   1                  -4
       3                  50                  41                   4                   2                  -4
       3                  50                  42                   5                   2                  -4
       3                  50                  43                   5                   2                  -3
       3                  50                  44                   5                   2                  -4
       3                  50                  45                   5                   2                  -3
       3                  50                  46                   5                   2                  -4
       3                  50                  47                   5                   1                  -4
       3                  50                  48                   4                   1                  -4
       3                  50                  49                   4                   1                  -5
       3                  50                  50                   4                   1                  -4
       3                  50                  51                   3                   1                  -4
       3                  50                  52                   3                   1                  -5
       3                  50                  53                   2                   1                  -5
       3                  50                  54                   1                   1                  -5
       3                  50                  55                   1                   0                  -5
       3                  50                  56                   1                   1                  -5
       3                  50                  57                   1                   0                  -5
       3                  50                  58                   1                   0                  -6
       3                  50                  59                   2                   0                  -6
       3                  50                  60                   1                   0                  -6
       3                  50                  61                   2                   0                  -6
       3                  50                  62                   2                   0                  -7
       3                  50                  63                   2                   1                  -7
       3                  50                  64                   1                   1                  -7
       3                  50                  65                   0                   1                  -7
       3                  50                  66                   1                   1                  -7
       3                  50                  67                   1                   1                  -6
       3                  50                  68                   1                   1                  -7
       3                  50                  69                   0                   1                  -7
       3                  50                  70                   0                   2                  -7
       3                  50                  71                   0                   3                  -7
       3                  50                  72                   0                   3                  -6
       3                  50                  73                   1                   3                  -6
       3                  50                  74                   2                   3                  -6
       3                  50                  75                   2                   3                  -5
       3                  50                  76                   2                   2                  -5
       3                  50                  77                   2                   2                  -6
       3                  50                  78                   2                   2                  -7
       3                  50                  79                   2                   2                  -6
       3                  50                  80                   2                   1                  -6
       3                  50                  81                   2                   1                  -5
       3                  50                  82                   1                   1                  -5
       3                  50                  83                   1                   1                  -6
       3                  50                  84                   1                   1                  -7
       3                  50                  85                   1                   0                  -7
       3                  50                  86                   1                   1                  -7
       3                  50                  87                   1                   0                  -7
       3                  50                  88                   1                   0                  -8
       3                  50                  89                   1                  -1                  -8
       3                  50                  90                   1                  -1                  -9
       3                  50                  91                   1                   0                  -9
       3                  50                  92                   1                   0                  -8
       3                  50                  93                   1                   0                  -9
       3                  50                  94                   2                   0                  -9
       3                  50                  95                   1                   0                  -9
       3                  50                  96                   1                   0                  -8
       3                  50                  97                   1                   1                  -8
       3                  50                  98                   0                   1                  -8
       3                  50                  99                  -1                   1                  -8
