# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      88                  50                   0                   0                  -1                   0
      88                  50                   1                  -1                  -1                   0
      88                  50                   2                  -1                  -1                   1
      88                  50                   3                  -1                  -1                   0
      88                  50                   4                  -1                  -2                   0
      88                  50                   5                  -2                  -2                   0
      88                  50                   6                  -1                  -2                   0
      88                  50                   7                  -1                  -2                  -1
      88                  50                   8                  -1                  -2                   0
      88                  50                   9                  -1                  -2                  -1
      88                  50                  10                  -1                  -1                  -1
      88                  50                  11                  -1                   0                  -1
      88                  50                  12                  -1                   1                  -1
      88                  50                  13                  -1                   1                   0
      88                  50                  14                   0                   1                   0
      88                  50                  15                   0                   1                  -1
      88                  50                  16                   0                   2                  -1
      88                  50                  17                   1                   2                  -1
      88                  50                  18                   2                   2                  -1
      88                  50                  19                   2                   3                  -1
      88                  50                  20                   2                   3                  -2
      88                  50                  21                   3                   3                  -2
      88                  50                  22                   2                   3                  -2
      88                  50                  23                   1                   3                  -2
      88                  50                  24                   1                   4                  -2
      88                  50                  25                   2                   4                  -2
      88                  50                  26                   3                   4                  -2
      88                  50                  27                   4                   4                  -2
      88                  50                  28                   4                   3                  -2
      88                  50                  29                   3                   3                  -2
      88                  50                  30                   3                   3                  -1
      88                  50                  31                   3                   4                  -1
      88                  50                  32                   3                   3                  -1
      88                  50                  33                   3                   4                  -1
      88                  50                  34                   4                   4                  -1
      88                  50                  35                   4                   4                  -2
      88                  50                  36                   4                   4                  -3
      88                  50                  37                   4                   4                  -2
      88                  50                  38                   5                   4                  -2
      88                  50                  39                   4                   4                  -2
      88                  50                  40                   5                   4                  -2
      88                  50                  41                   5                   3                  -2
      88                  50                  42                   6                   3                  -2
      88                  50                  43                   5                   3                  -2
      88                  50                  44                   5                   3                  -1
      88                  50                  45                   5                   2                  -1
      88                  50                  46                   4                   2                  -1
      88                  50                  47                   4                   3                  -1
      88                  50                  48                   4                   2                  -1
      88                  50                  49                   4                   2                   0
      88                  50                  50                   4                   2                  -1
      88                  50                  51                   4                   2                   0
      88                  50                  52                   5                   2                   0
      88                  50                  53                   5                   1                   0
      88                  50                  54                   5                   1                   1
      88                  50                  55                   5                   2                   1
      88                  50                  56                   6                   2                   1
      88                  50                  57                   5                   2                   1
      88                  50                  58                   5                   1                   1
      88                  50                  59                   5                   0                   1
      88                  50                  60                   4                   0                   1
      88                  50                  61                   4                  -1                   1
      88                  50                  62                   3                  -1                   1
      88                  50                  63                   3                  -1                   2
      88                  50                  64                   3                  -1                   1
      88                  50                  65                   3                  -1                   0
      88                  50                  66                   4                  -1                   0
      88                  50                  67                   4                  -1                   1
      88                  50                  68                   4                   0                   1
      88                  50                  69                   4                   1                   1
      88                  50                  70                   5                   1                   1
      88                  50                  71                   5                   2                   1
      88                  50                  72                   5                   2                   0
      88                  50                  73                   4                   2                   0
      88                  50                  74                   4                   3                   0
      88                  50                  75                   4                   3                   1
      88                  50                  76                   4                   2                   1
      88                  50                  77                   4                   1                   1
      88                  50                  78                   5                   1                   1
      88                  50                  79                   5                   0                   1
      88                  50                  80                   5                   0                   0
      88                  50                  81                   5                  -1                   0
      88                  50                  82                   5                   0                   0
      88                  50                  83                   5                   0                   1
      88                  50                  84                   5                   0                   2
      88                  50                  85                   5                   1                   2
      88                  50                  86                   5                   1                   3
      88                  50                  87                   4                   1                   3
      88                  50                  88                   4                   1                   4
      88                  50                  89                   3                   1                   4
      88                  50                  90                   4                   1                   4
      88                  50                  91                   4                   1                   3
      88                  50                  92                   4                   0                   3
      88                  50                  93                   3                   0                   3
      88                  50                  94                   3                  -1                   3
      88                  50                  95                   3                   0                   3
      88                  50                  96                   2                   0                   3
      88                  50                  97                   1                   0                   3
      88                  50                  98                   1                   0                   2
      88                  50                  99                   1                   0                   3
