# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      13                  50                   0                   1                   0                   0
      13                  50                   1                   1                  -1                   0
      13                  50                   2                   1                  -1                  -1
      13                  50                   3                   1                  -2                  -1
      13                  50                   4                   2                  -2                  -1
      13                  50                   5                   2                  -2                   0
      13                  50                   6                   2                  -2                  -1
      13                  50                   7                   2                  -3                  -1
      13                  50                   8                   2                  -4                  -1
      13                  50                   9                   1                  -4                  -1
      13                  50                  10                   0                  -4                  -1
      13                  50                  11                   0                  -5                  -1
      13                  50                  12                   0                  -4                  -1
      13                  50                  13                  -1                  -4                  -1
      13                  50                  14                  -1                  -5                  -1
      13                  50                  15                  -1                  -6                  -1
      13                  50                  16                  -1                  -6                  -2
      13                  50                  17                  -1                  -5                  -2
      13                  50                  18                   0                  -5                  -2
      13                  50                  19                   0                  -5                  -1
      13                  50                  20                   0                  -6                  -1
      13                  50                  21                   0                  -7                  -1
      13                  50                  22                   0                  -6                  -1
      13                  50                  23                  -1                  -6                  -1
      13                  50                  24                  -2                  -6                  -1
      13                  50                  25                  -1                  -6                  -1
      13                  50                  26                  -1                  -6                   0
      13                  50                  27                  -1                  -6                  -1
      13                  50                  28                  -2                  -6                  -1
      13                  50                  29                  -2                  -7                  -1
      13                  50                  30                  -2                  -8                  -1
      13                  50                  31                  -2                  -9                  -1
      13                  50                  32                  -1                  -9                  -1
      13                  50                  33                  -1                  -8                  -1
      13                  50                  34                  -1                  -9                  -1
      13                  50                  35                  -1                 -10                  -1
      13                  50                  36                  -1                 -11                  -1
      13                  50                  37                   0                 -11                  -1
      13                  50                  38                   0                 -11                  -2
      13                  50                  39                  -1                 -11                  -2
      13                  50                  40                   0                 -11                  -2
      13                  50                  41                   0                 -12                  -2
      13                  50                  42                   0                 -13                  -2
      13                  50                  43                   0                 -14                  -2
      13                  50                  44                  -1                 -14                  -2
      13                  50                  45                  -2                 -14                  -2
      13                  50                  46                  -2                 -14                  -3
      13                  50                  47                  -2                 -14                  -2
      13                  50                  48                  -1                 -14                  -2
      13                  50                  49                  -2                 -14                  -2
      13                  50                  50                  -2                 -15                  -2
      13                  50                  51                  -2                 -15                  -1
      13                  50                  52                  -2                 -15                  -2
      13                  50                  53                  -2                 -16                  -2
      13                  50                  54                  -2                 -17                  -2
      13                  50                  55                  -2                 -17                  -1
      13                  50                  56                  -2                 -17                  -2
      13                  50                  57                  -1                 -17                  -2
      13                  50                  58                  -1                 -17                  -1
      13                  50                  59                  -2                 -17                  -1
      13                  50                  60                  -2                 -17                  -2
      13                  50                  61                  -1                 -17                  -2
      13                  50                  62                   0                 -17                  -2
      13                  50                  63                   0                 -16                  -2
      13                  50                  64                   0                 -16                  -1
      13                  50                  65                   0                 -17                  -1
      13                  50                  66                   0                 -18                  -1
      13                  50                  67                   0                 -18                   0
      13                  50                  68                   0                 -17                   0
      13                  50                  69                   0                 -18                   0
      13                  50                  70                  -1                 -18                   0
      13                  50                  71                  -1                 -17                   0
      13                  50                  72                  -1                 -18                   0
      13                  50                  73                  -1                 -18                  -1
      13                  50                  74                  -1                 -18                   0
      13                  50                  75                  -1                 -19                   0
      13                  50                  76                  -1                 -18                   0
      13                  50                  77                   0                 -18                   0
      13                  50                  78                   0                 -19                   0
      13                  50                  79                   0                 -18                   0
      13                  50                  80                   0                 -19                   0
      13                  50                  81                  -1                 -19                   0
      13                  50                  82                  -2                 -19                   0
      13                  50                  83                  -2                 -18                   0
      13                  50                  84                  -1                 -18                   0
      13                  50                  85                   0                 -18                   0
      13                  50                  86                   0                 -17                   0
      13                  50                  87                   0                 -18                   0
      13                  50                  88                   0                 -17                   0
      13                  50                  89                   0                 -17                   1
      13                  50                  90                  -1                 -17                   1
      13                  50                  91                  -1                 -18                   1
      13                  50                  92                  -1                 -18                   0
      13                  50                  93                  -2                 -18                   0
      13                  50                  94                  -2                 -18                  -1
      13                  50                  95                  -1                 -18                  -1
      13                  50                  96                   0                 -18                  -1
      13                  50                  97                   0                 -18                  -2
      13                  50                  98                   1                 -18                  -2
      13                  50                  99                   1                 -18                  -3
