# BLOCK:       RW_SIMULATED:               STEP:                  X:                  Y:                  Z:
      42                  50                   0                   0                   0                   1
      42                  50                   1                   0                   1                   1
      42                  50                   2                   0                   1                   2
      42                  50                   3                  -1                   1                   2
      42                  50                   4                  -1                   2                   2
      42                  50                   5                  -1                   1                   2
      42                  50                   6                  -1                   2                   2
      42                  50                   7                  -1                   3                   2
      42                  50                   8                   0                   3                   2
      42                  50                   9                   0                   4                   2
      42                  50                  10                  -1                   4                   2
      42                  50                  11                  -1                   4                   1
      42                  50                  12                  -2                   4                   1
      42                  50                  13                  -1                   4                   1
      42                  50                  14                   0                   4                   1
      42                  50                  15                   1                   4                   1
      42                  50                  16                   1                   5                   1
      42                  50                  17                   0                   5                   1
      42                  50                  18                   0                   5                   0
      42                  50                  19                   0                   4                   0
      42                  50                  20                   0                   4                  -1
      42                  50                  21                   0                   4                   0
      42                  50                  22                  -1                   4                   0
      42                  50                  23                  -1                   5                   0
      42                  50                  24                   0                   5                   0
      42                  50                  25                  -1                   5                   0
      42                  50                  26                  -1                   5                   1
      42                  50                  27                  -1                   4                   1
      42                  50                  28                  -1                   3                   1
      42                  50                  29                  -1                   2                   1
      42                  50                  30                  -1                   2                   0
      42                  50                  31                  -1                   1                   0
      42                  50                  32                  -1                   2                   0
      42                  50                  33                  -1                   2                   1
      42                  50                  34                  -1                   2                   0
      42                  50                  35                  -2                   2                   0
      42                  50                  36                  -2                   2                  -1
      42                  50                  37                  -2                   2                   0
      42                  50                  38                  -2                   2                  -1
      42                  50                  39                  -3                   2                  -1
      42                  50                  40                  -3                   2                   0
      42                  50                  41                  -4                   2                   0
      42                  50                  42                  -4                   1                   0
      42                  50                  43                  -4                   2                   0
      42                  50                  44                  -4                   3                   0
      42                  50                  45                  -3                   3                   0
      42                  50                  46                  -3                   3                  -1
      42                  50                  47                  -3                   3                   0
      42                  50                  48                  -3                   3                   1
      42                  50                  49                  -2                   3                   1
      42                  50                  50                  -1                   3                   1
      42                  50                  51                  -1                   3                   2
      42                  50                  52                  -1                   2                   2
      42                  50                  53                  -2                   2                   2
      42                  50                  54                  -2                   3                   2
      42                  50                  55                  -3                   3                   2
      42                  50                  56                  -4                   3                   2
      42                  50                  57                  -4                   4                   2
      42                  50                  58                  -4                   4                   3
      42                  50                  59                  -4                   5                   3
      42                  50                  60                  -4                   4                   3
      42                  50                  61                  -4                   5                   3
      42                  50                  62                  -5                   5                   3
      42                  50                  63                  -4                   5                   3
      42                  50                  64                  -5                   5                   3
      42                  50                  65                  -5                   4                   3
      42                  50                  66                  -6                   4                   3
      42                  50                  67                  -5                   4                   3
      42                  50                  68                  -6                   4                   3
      42                  50                  69                  -5                   4                   3
      42                  50                  70                  -5                   5                   3
      42                  50                  71                  -5                   4                   3
      42                  50                  72                  -5                   4                   2
      42                  50                  73                  -5                   3                   2
      42                  50                  74                  -5                   3                   3
      42                  50                  75                  -5                   4                   3
      42                  50                  76                  -6                   4                   3
      42                  50                  77                  -6                   3                   3
      42                  50                  78                  -5                   3                   3
      42                  50                  79                  -5                   3                   4
      42                  50                  80                  -5                   4                   4
      42                  50                  81                  -4                   4                   4
      42                  50                  82                  -4                   5                   4
      42                  50                  83                  -4                   6                   4
      42                  50                  84                  -3                   6                   4
      42                  50                  85                  -3                   6                   3
      42                  50                  86                  -2                   6                   3
      42                  50                  87                  -1                   6                   3
      42                  50                  88                  -1                   5                   3
      42                  50                  89                   0                   5                   3
      42                  50                  90                   0                   6                   3
      42                  50                  91                  -1                   6                   3
      42                  50                  92                  -1                   7                   3
      42                  50                  93                  -1                   8                   3
      42                  50                  94                  -1                   8                   2
      42                  50                  95                  -1                   8                   1
      42                  50                  96                  -1                   7                   1
      42                  50                  97                  -1                   8                   1
      42                  50                  98                  -1                   8                   0
      42                  50                  99                  -1                   9                   0
